ticket_number,booking_id,itinerary_id,passenger_id,leg_sequence,total_legs,trip_id,route_id,origin_terminal_id,destination_terminal_id,base_fare,discount_amount,tax_amount,net_ticket_revenue,loyalty_points_earned,loyalty_points_redeemed,promotion_code
TICK-022406,BKG-011195,ITI-011195,P03842,1,2,TRIP-000338,RTE-03,TRM-03,TRM-04,70000,4000,7000,73000,7,0,APP5
TICK-022407,BKG-011195,ITI-011195,P03842,2,2,TRIP-002968,RTE-04,TRM-04,TRM-05,164000,8000,17000,173000,17,0,APP5
TICK-022408,BKG-011196,ITI-011196,P01605,1,2,TRIP-001297,RTE-08,TRM-08,TRM-09,162000,0,18000,180000,18,0,
TICK-022409,BKG-011196,ITI-011196,P01605,2,2,TRIP-000192,RTE-09,TRM-09,TRM-10,207000,0,23000,230000,23,0,
TICK-022410,BKG-011197,ITI-011197,P00097,1,3,TRIP-002417,RTE-14,TRM-14,TRM-15,229000,0,25000,254000,25,0,
TICK-022411,BKG-011197,ITI-011197,P00097,2,3,TRIP-001401,RTE-29,TRM-15,TRM-20,278000,0,31000,309000,31,0,
TICK-022412,BKG-011197,ITI-011197,P00097,3,3,TRIP-003816,RTE-30,TRM-20,TRM-25,281000,0,31000,312000,31,0,
TICK-022413,BKG-011198,ITI-011198,P02233,1,2,TRIP-000937,RTE-06,TRM-06,TRM-07,102000,10000,10000,102000,10,0,EARLY10
TICK-022414,BKG-011198,ITI-011198,P02233,2,2,TRIP-002563,RTE-07,TRM-07,TRM-08,196000,20000,19000,195000,20,0,EARLY10
TICK-022415,BKG-011199,ITI-011199,P03858,1,2,TRIP-000166,RTE-22,TRM-22,TRM-23,178000,18000,18000,178000,18,0,EARLY10
TICK-022416,BKG-011199,ITI-011199,P03858,2,2,TRIP-000167,RTE-23,TRM-23,TRM-24,178000,18000,18000,178000,18,0,EARLY10
TICK-022417,BKG-011200,ITI-011200,P03771,1,1,TRIP-000558,RTE-13,TRM-13,TRM-14,202000,20000,20000,202000,20,0,EARLY10
TICK-022418,BKG-011201,ITI-011201,P01256,1,2,TRIP-000738,RTE-09,TRM-09,TRM-10,207000,0,23000,230000,23,0,
TICK-022419,BKG-011201,ITI-011201,P01256,2,2,TRIP-000739,RTE-10,TRM-10,TRM-11,185000,0,20000,205000,20,0,
TICK-022420,BKG-011202,ITI-011202,P02392,1,3,TRIP-002760,RTE-18,TRM-18,TRM-19,245000,0,27000,272000,27,0,
TICK-022421,BKG-011202,ITI-011202,P02392,2,3,TRIP-002761,RTE-19,TRM-19,TRM-20,75000,0,8000,83000,8,0,
TICK-022422,BKG-011202,ITI-011202,P02392,3,3,TRIP-001587,RTE-30,TRM-20,TRM-25,351000,0,39000,390000,39,0,
TICK-022423,BKG-011203,ITI-011203,P00742,1,1,TRIP-000860,RTE-23,TRM-23,TRM-24,251000,13000,26000,264000,26,0,PEAK5
TICK-022424,BKG-011204,ITI-011204,P01395,1,1,TRIP-002981,RTE-27,TRM-05,TRM-10,232000,0,26000,258000,26,0,
TICK-022425,BKG-011205,ITI-011205,P02797,1,1,TRIP-000541,RTE-06,TRM-06,TRM-07,81000,4000,8000,85000,8,0,APP5
TICK-022426,BKG-011206,ITI-011206,P01121,1,2,TRIP-000849,RTE-18,TRM-18,TRM-19,235000,12000,25000,248000,25,0,PEAK5
TICK-022427,BKG-011206,ITI-011206,P01121,2,2,TRIP-000850,RTE-19,TRM-19,TRM-20,90000,4000,9000,95000,10,0,PEAK5
TICK-022428,BKG-011207,ITI-011207,P00990,1,3,TRIP-003278,RTE-21,TRM-21,TRM-22,156000,0,17000,173000,17,0,
TICK-022429,BKG-011207,ITI-011207,P00990,2,3,TRIP-000979,RTE-22,TRM-22,TRM-23,148000,0,16000,164000,16,0,
TICK-022430,BKG-011207,ITI-011207,P00990,3,3,TRIP-000980,RTE-23,TRM-23,TRM-24,149000,0,16000,165000,16,0,
TICK-022431,BKG-011208,ITI-011208,P03864,1,3,TRIP-003511,RTE-17,TRM-17,TRM-18,68000,0,7000,75000,8,0,
TICK-022432,BKG-011208,ITI-011208,P03864,2,3,TRIP-001609,RTE-18,TRM-18,TRM-19,245000,0,27000,272000,27,0,
TICK-022433,BKG-011208,ITI-011208,P03864,3,3,TRIP-001610,RTE-19,TRM-19,TRM-20,94000,0,10000,104000,10,0,
TICK-022434,BKG-011209,ITI-011209,P02343,1,1,TRIP-001721,RTE-25,TRM-25,TRM-01,214000,0,24000,238000,24,0,
TICK-022435,BKG-011210,ITI-011210,P02660,1,3,TRIP-002729,RTE-20,TRM-20,TRM-21,186000,0,20000,206000,21,0,
TICK-022436,BKG-011210,ITI-011210,P02660,2,3,TRIP-002730,RTE-21,TRM-21,TRM-22,156000,0,17000,173000,17,0,
TICK-022437,BKG-011210,ITI-011210,P02660,3,3,TRIP-003372,RTE-22,TRM-22,TRM-23,185000,0,20000,205000,20,0,
TICK-022438,BKG-011211,ITI-011211,P03350,1,3,TRIP-001176,RTE-16,TRM-16,TRM-17,216000,11000,23000,228000,23,0,PEAK5
TICK-022439,BKG-011211,ITI-011211,P03350,2,3,TRIP-001177,RTE-17,TRM-17,TRM-18,55000,3000,6000,58000,6,0,PEAK5
TICK-022440,BKG-011211,ITI-011211,P03350,3,3,TRIP-001178,RTE-18,TRM-18,TRM-19,245000,12000,26000,259000,26,0,PEAK5
TICK-022441,BKG-011212,ITI-011212,P03216,1,2,TRIP-000763,RTE-29,TRM-15,TRM-20,334000,17000,35000,352000,35,0,APP5
TICK-022442,BKG-011212,ITI-011212,P03216,2,2,TRIP-002568,RTE-20,TRM-20,TRM-21,178000,9000,19000,188000,19,0,APP5
TICK-022443,BKG-011213,ITI-011213,P01185,1,2,TRIP-000387,RTE-22,TRM-22,TRM-23,178000,9000,19000,188000,19,0,APP5
TICK-022444,BKG-011213,ITI-011213,P01185,2,2,TRIP-000388,RTE-23,TRM-23,TRM-24,301000,15000,31000,317000,32,0,APP5
TICK-022445,BKG-011214,ITI-011214,P00891,1,2,TRIP-001475,RTE-08,TRM-08,TRM-09,218000,22000,22000,218000,22,0,EARLY10
TICK-022446,BKG-011214,ITI-011214,P00891,2,2,TRIP-001094,RTE-09,TRM-09,TRM-10,207000,21000,20000,206000,21,0,EARLY10
TICK-022447,BKG-011215,ITI-011215,P00702,1,2,TRIP-002041,RTE-06,TRM-06,TRM-07,98000,0,11000,109000,11,0,
TICK-022448,BKG-011215,ITI-011215,P00702,2,2,TRIP-002485,RTE-07,TRM-07,TRM-08,294000,0,32000,326000,33,0,
TICK-022449,BKG-011216,ITI-011216,P01614,1,3,TRIP-002058,RTE-28,TRM-10,TRM-15,320000,0,35000,355000,36,0,
TICK-022450,BKG-011216,ITI-011216,P01614,2,3,TRIP-003963,RTE-29,TRM-15,TRM-20,223000,0,25000,248000,25,0,
TICK-022451,BKG-011216,ITI-011216,P01614,3,3,TRIP-003964,RTE-20,TRM-20,TRM-21,149000,0,16000,165000,16,0,
TICK-022452,BKG-011217,ITI-011217,P00174,1,2,TRIP-000528,RTE-07,TRM-07,TRM-08,330000,33000,33000,330000,33,0,EARLY10
TICK-022453,BKG-011217,ITI-011217,P00174,2,2,TRIP-000791,RTE-08,TRM-08,TRM-09,129000,13000,13000,129000,13,0,EARLY10
TICK-022454,BKG-011218,ITI-011218,P00328,1,2,TRIP-001514,RTE-05,TRM-05,TRM-06,407000,41000,40000,406000,41,10,EARLY10
TICK-022455,BKG-011218,ITI-011218,P00328,2,2,TRIP-001515,RTE-06,TRM-06,TRM-07,122000,12000,12000,122000,12,0,EARLY10
TICK-022456,BKG-011219,ITI-011219,P01113,1,2,TRIP-001249,RTE-16,TRM-16,TRM-17,208000,0,23000,231000,23,0,
TICK-022457,BKG-011219,ITI-011219,P01113,2,2,TRIP-002237,RTE-17,TRM-17,TRM-18,65000,0,7000,72000,7,0,
TICK-022458,BKG-011220,ITI-011220,P00550,1,3,TRIP-000684,RTE-17,TRM-17,TRM-18,55000,6000,5000,54000,5,0,EARLY10
TICK-022459,BKG-011220,ITI-011220,P00550,2,3,TRIP-000685,RTE-18,TRM-18,TRM-19,196000,20000,19000,195000,20,0,EARLY10
TICK-022460,BKG-011220,ITI-011220,P00550,3,3,TRIP-002832,RTE-19,TRM-19,TRM-20,75000,8000,7000,74000,7,0,EARLY10
TICK-022461,BKG-011221,ITI-011221,P02030,1,3,TRIP-001528,RTE-06,TRM-06,TRM-07,81000,0,9000,90000,9,0,
TICK-022462,BKG-011221,ITI-011221,P02030,2,3,TRIP-001529,RTE-07,TRM-07,TRM-08,245000,0,27000,272000,27,0,
TICK-022463,BKG-011221,ITI-011221,P02030,3,3,TRIP-002863,RTE-08,TRM-08,TRM-09,162000,0,18000,180000,18,0,
TICK-022464,BKG-011222,ITI-011222,P00638,1,2,TRIP-000258,RTE-12,TRM-12,TRM-13,178000,0,20000,198000,20,0,
TICK-022465,BKG-011222,ITI-011222,P00638,2,2,TRIP-000259,RTE-13,TRM-13,TRM-14,202000,0,22000,224000,22,0,
TICK-022466,BKG-011223,ITI-011223,P00825,1,2,TRIP-000042,RTE-06,TRM-06,TRM-07,122000,0,13000,135000,14,0,
TICK-022467,BKG-011223,ITI-011223,P00825,2,2,TRIP-000043,RTE-07,TRM-07,TRM-08,294000,0,32000,326000,33,0,
TICK-022468,BKG-011224,ITI-011224,P03665,1,1,TRIP-001222,RTE-12,TRM-12,TRM-13,88000,4000,9000,93000,9,0,APP5
TICK-022469,BKG-011225,ITI-011225,P02358,1,3,TRIP-001554,RTE-23,TRM-23,TRM-24,149000,0,16000,165000,16,0,
TICK-022470,BKG-011225,ITI-011225,P02358,2,3,TRIP-001555,RTE-24,TRM-24,TRM-25,232000,0,26000,258000,26,0,
TICK-022471,BKG-011225,ITI-011225,P02358,3,3,TRIP-002465,RTE-25,TRM-25,TRM-01,214000,0,24000,238000,24,0,
TICK-022472,BKG-011226,ITI-011226,P01474,1,2,TRIP-002485,RTE-07,TRM-07,TRM-08,294000,0,32000,326000,33,0,
TICK-022473,BKG-011226,ITI-011226,P01474,2,2,TRIP-003478,RTE-08,TRM-08,TRM-09,194000,0,21000,215000,22,0,
TICK-022474,BKG-011227,ITI-011227,P01873,1,3,TRIP-000321,RTE-09,TRM-09,TRM-10,248000,0,27000,275000,28,10,
TICK-022475,BKG-011227,ITI-011227,P01873,2,3,TRIP-000773,RTE-10,TRM-10,TRM-11,222000,0,24000,246000,25,0,
TICK-022476,BKG-011227,ITI-011227,P01873,3,3,TRIP-002920,RTE-11,TRM-11,TRM-12,209000,0,23000,232000,23,0,
TICK-022477,BKG-011228,ITI-011228,P02977,1,2,TRIP-003796,RTE-30,TRM-20,TRM-25,351000,0,39000,390000,39,0,
TICK-022478,BKG-011228,ITI-011228,P02977,2,2,TRIP-003407,RTE-25,TRM-25,TRM-01,361000,0,40000,401000,40,0,
TICK-022479,BKG-011229,ITI-011229,P02795,1,1,TRIP-000527,RTE-16,TRM-16,TRM-17,173000,0,19000,192000,19,0,
TICK-022480,BKG-011230,ITI-011230,P02742,1,3,TRIP-003396,RTE-21,TRM-21,TRM-22,195000,0,21000,216000,22,0,
TICK-022481,BKG-011230,ITI-011230,P02742,2,3,TRIP-003068,RTE-22,TRM-22,TRM-23,250000,0,28000,278000,28,0,
TICK-022482,BKG-011230,ITI-011230,P02742,3,3,TRIP-003069,RTE-23,TRM-23,TRM-24,149000,0,16000,165000,16,0,
TICK-022483,BKG-011231,ITI-011231,P02952,1,2,TRIP-001242,RTE-16,TRM-16,TRM-17,208000,0,23000,231000,23,0,
TICK-022484,BKG-011231,ITI-011231,P02952,2,2,TRIP-001243,RTE-17,TRM-17,TRM-18,82000,0,9000,91000,9,0,
TICK-022485,BKG-011232,ITI-011232,P00043,1,1,TRIP-003460,RTE-05,TRM-05,TRM-06,271000,14000,28000,285000,28,0,APP5
TICK-022486,BKG-011233,ITI-011233,P02736,1,1,TRIP-003044,RTE-03,TRM-03,TRM-04,70000,0,8000,78000,8,0,
TICK-022487,BKG-011234,ITI-011234,P03001,1,1,TRIP-000815,RTE-25,TRM-25,TRM-01,267000,13000,28000,282000,28,0,APP5
TICK-022488,BKG-011235,ITI-011235,P01759,1,3,TRIP-000208,RTE-16,TRM-16,TRM-17,350000,0,38000,388000,39,0,
TICK-022489,BKG-011235,ITI-011235,P01759,2,3,TRIP-000209,RTE-17,TRM-17,TRM-18,65000,0,7000,72000,7,0,
TICK-022490,BKG-011235,ITI-011235,P01759,3,3,TRIP-003565,RTE-18,TRM-18,TRM-19,294000,0,32000,326000,33,0,
TICK-022491,BKG-011236,ITI-011236,P00456,1,2,TRIP-002409,RTE-18,TRM-18,TRM-19,196000,20000,19000,195000,20,0,EARLY10
TICK-022492,BKG-011236,ITI-011236,P00456,2,2,TRIP-002767,RTE-19,TRM-19,TRM-20,75000,8000,7000,74000,7,0,EARLY10
TICK-022493,BKG-011237,ITI-011237,P03504,1,1,TRIP-000817,RTE-21,TRM-21,TRM-22,234000,0,26000,260000,26,0,
TICK-022494,BKG-011238,ITI-011238,P01090,1,3,TRIP-003729,RTE-15,TRM-15,TRM-16,140000,0,15000,155000,16,0,
TICK-022495,BKG-011238,ITI-011238,P01090,2,3,TRIP-001785,RTE-16,TRM-16,TRM-17,292000,0,32000,324000,32,0,
TICK-022496,BKG-011238,ITI-011238,P01090,3,3,TRIP-001786,RTE-17,TRM-17,TRM-18,55000,0,6000,61000,6,0,
TICK-022497,BKG-011239,ITI-011239,P01544,1,1,TRIP-001583,RTE-08,TRM-08,TRM-09,129000,0,14000,143000,14,0,
TICK-022498,BKG-011240,ITI-011240,P00679,1,2,TRIP-003292,RTE-01,TRM-01,TRM-02,165000,0,18000,183000,18,0,
TICK-022499,BKG-011240,ITI-011240,P00679,2,2,TRIP-003293,RTE-02,TRM-02,TRM-03,74000,0,8000,82000,8,0,
TICK-022500,BKG-011241,ITI-011241,P01658,1,2,TRIP-000276,RTE-03,TRM-03,TRM-04,104000,5000,11000,110000,11,0,APP5
TICK-022501,BKG-011241,ITI-011241,P01658,2,2,TRIP-001188,RTE-04,TRM-04,TRM-05,157000,8000,16000,165000,16,0,APP5
TICK-022502,BKG-011242,ITI-011242,P03619,1,2,TRIP-000693,RTE-02,TRM-02,TRM-03,120000,0,13000,133000,13,0,
TICK-022503,BKG-011242,ITI-011242,P03619,2,2,TRIP-000694,RTE-03,TRM-03,TRM-04,83000,0,9000,92000,9,0,
TICK-022504,BKG-011243,ITI-011243,P02039,1,1,TRIP-002957,RTE-07,TRM-07,TRM-08,196000,10000,20000,206000,21,0,APP5
TICK-022505,BKG-011244,ITI-011244,P02149,1,3,TRIP-000870,RTE-12,TRM-12,TRM-13,106000,0,12000,118000,12,10,
TICK-022506,BKG-011244,ITI-011244,P02149,2,3,TRIP-000871,RTE-13,TRM-13,TRM-14,202000,0,22000,224000,22,0,
TICK-022507,BKG-011244,ITI-011244,P02149,3,3,TRIP-000872,RTE-14,TRM-14,TRM-15,275000,0,30000,305000,30,0,
TICK-022508,BKG-011245,ITI-011245,P00826,1,2,TRIP-001007,RTE-04,TRM-04,TRM-05,266000,0,29000,295000,30,0,
TICK-022509,BKG-011245,ITI-011245,P00826,2,2,TRIP-000886,RTE-05,TRM-05,TRM-06,326000,0,36000,362000,36,0,
TICK-022510,BKG-011246,ITI-011246,P03295,1,1,TRIP-002095,RTE-04,TRM-04,TRM-05,157000,8000,16000,165000,16,0,APP5
TICK-022511,BKG-011247,ITI-011247,P00104,1,2,TRIP-001620,RTE-06,TRM-06,TRM-07,98000,5000,10000,103000,10,0,APP5
TICK-022512,BKG-011247,ITI-011247,P00104,2,2,TRIP-000805,RTE-07,TRM-07,TRM-08,294000,15000,31000,310000,31,0,APP5
TICK-022513,BKG-011248,ITI-011248,P00274,1,2,TRIP-000392,RTE-14,TRM-14,TRM-15,343000,0,38000,381000,38,0,
TICK-022514,BKG-011248,ITI-011248,P00274,2,2,TRIP-001806,RTE-29,TRM-15,TRM-20,267000,0,29000,296000,30,0,
TICK-022515,BKG-011249,ITI-011249,P02580,1,2,TRIP-000847,RTE-24,TRM-24,TRM-25,348000,17000,36000,367000,37,0,APP5
TICK-022516,BKG-011249,ITI-011249,P02580,2,2,TRIP-001365,RTE-25,TRM-25,TRM-01,257000,13000,27000,271000,27,0,APP5
TICK-022517,BKG-011250,ITI-011250,P01959,1,2,TRIP-000835,RTE-16,TRM-16,TRM-17,259000,13000,27000,273000,27,0,APP5
TICK-022518,BKG-011250,ITI-011250,P01959,2,2,TRIP-001114,RTE-17,TRM-17,TRM-18,65000,3000,7000,69000,7,0,APP5
TICK-022519,BKG-011251,ITI-011251,P03593,1,2,TRIP-001164,RTE-08,TRM-08,TRM-09,155000,0,17000,172000,17,0,
TICK-022520,BKG-011251,ITI-011251,P03593,2,2,TRIP-001165,RTE-09,TRM-09,TRM-10,199000,0,22000,221000,22,0,
TICK-022521,BKG-011252,ITI-011252,P03008,1,2,TRIP-000534,RTE-21,TRM-21,TRM-22,195000,0,21000,216000,22,0,
TICK-022522,BKG-011252,ITI-011252,P03008,2,2,TRIP-002971,RTE-22,TRM-22,TRM-23,185000,0,20000,205000,20,0,
TICK-022523,BKG-011253,ITI-011253,P00851,1,2,TRIP-001462,RTE-23,TRM-23,TRM-24,178000,18000,18000,178000,18,20,EARLY10
TICK-022524,BKG-011253,ITI-011253,P00851,2,2,TRIP-002256,RTE-24,TRM-24,TRM-25,279000,28000,28000,279000,28,0,EARLY10
TICK-022525,BKG-011254,ITI-011254,P01559,1,1,TRIP-001697,RTE-18,TRM-18,TRM-19,294000,0,32000,326000,33,0,
TICK-022526,BKG-011255,ITI-011255,P03379,1,3,TRIP-001526,RTE-29,TRM-15,TRM-20,334000,0,37000,371000,37,0,
TICK-022527,BKG-011255,ITI-011255,P03379,2,3,TRIP-000430,RTE-30,TRM-20,TRM-25,337000,0,37000,374000,37,0,
TICK-022528,BKG-011255,ITI-011255,P03379,3,3,TRIP-001541,RTE-25,TRM-25,TRM-01,433000,0,48000,481000,48,0,
TICK-022529,BKG-011256,ITI-011256,P01016,1,2,TRIP-002600,RTE-14,TRM-14,TRM-15,463000,46000,46000,463000,46,0,EARLY10
TICK-022530,BKG-011256,ITI-011256,P01016,2,2,TRIP-000283,RTE-15,TRM-15,TRM-16,168000,17000,17000,168000,17,0,EARLY10
TICK-022531,BKG-011257,ITI-011257,P00831,1,1,TRIP-003806,RTE-01,TRM-01,TRM-02,206000,0,23000,229000,23,0,
TICK-022532,BKG-011258,ITI-011258,P01256,1,2,TRIP-002457,RTE-03,TRM-03,TRM-04,87000,4000,9000,92000,9,0,APP5
TICK-022533,BKG-011258,ITI-011258,P01256,2,2,TRIP-002458,RTE-04,TRM-04,TRM-05,131000,7000,14000,138000,14,0,APP5
TICK-022534,BKG-011259,ITI-011259,P00911,1,2,TRIP-002402,RTE-09,TRM-09,TRM-10,199000,20000,20000,199000,20,0,EARLY10
TICK-022535,BKG-011259,ITI-011259,P00911,2,2,TRIP-002541,RTE-28,TRM-10,TRM-15,228000,23000,23000,228000,23,0,EARLY10
TICK-022536,BKG-011260,ITI-011260,P01700,1,1,TRIP-000240,RTE-09,TRM-09,TRM-10,199000,0,22000,221000,22,0,
TICK-022537,BKG-011261,ITI-011261,P02718,1,2,TRIP-000457,RTE-23,TRM-23,TRM-24,251000,0,28000,279000,28,0,
TICK-022538,BKG-011261,ITI-011261,P02718,2,2,TRIP-000458,RTE-24,TRM-24,TRM-25,290000,0,32000,322000,32,0,
TICK-022539,BKG-011262,ITI-011262,P00226,1,2,TRIP-000848,RTE-17,TRM-17,TRM-18,65000,0,7000,72000,7,0,
TICK-022540,BKG-011262,ITI-011262,P00226,2,2,TRIP-000849,RTE-18,TRM-18,TRM-19,235000,0,26000,261000,26,0,
TICK-022541,BKG-011263,ITI-011263,P01521,1,2,TRIP-001566,RTE-28,TRM-10,TRM-15,228000,23000,23000,228000,23,0,EARLY10
TICK-022542,BKG-011263,ITI-011263,P01521,2,2,TRIP-002685,RTE-29,TRM-15,TRM-20,267000,27000,26000,266000,27,0,EARLY10
TICK-022543,BKG-011264,ITI-011264,P01637,1,2,TRIP-000805,RTE-07,TRM-07,TRM-08,294000,0,32000,326000,33,10,
TICK-022544,BKG-011264,ITI-011264,P01637,2,2,TRIP-000806,RTE-08,TRM-08,TRM-09,155000,0,17000,172000,17,0,
TICK-022545,BKG-011265,ITI-011265,P00107,1,2,TRIP-000567,RTE-19,TRM-19,TRM-20,112000,0,12000,124000,12,0,
TICK-022546,BKG-011265,ITI-011265,P00107,2,2,TRIP-000118,RTE-30,TRM-20,TRM-25,337000,0,37000,374000,37,0,
TICK-022547,BKG-011266,ITI-011266,P02090,1,2,TRIP-001466,RTE-04,TRM-04,TRM-05,197000,0,22000,219000,22,0,
TICK-022548,BKG-011266,ITI-011266,P02090,2,2,TRIP-000987,RTE-05,TRM-05,TRM-06,326000,0,36000,362000,36,0,
TICK-022549,BKG-011267,ITI-011267,P00820,1,3,TRIP-001584,RTE-14,TRM-14,TRM-15,275000,0,30000,305000,30,0,
TICK-022550,BKG-011267,ITI-011267,P00820,2,3,TRIP-002291,RTE-29,TRM-15,TRM-20,451000,0,50000,501000,50,0,
TICK-022551,BKG-011267,ITI-011267,P00820,3,3,TRIP-003950,RTE-30,TRM-20,TRM-25,422000,0,46000,468000,47,0,
TICK-022552,BKG-011268,ITI-011268,P01875,1,1,TRIP-001194,RTE-02,TRM-02,TRM-03,89000,0,10000,99000,10,0,
TICK-022553,BKG-011269,ITI-011269,P01042,1,1,TRIP-001600,RTE-22,TRM-22,TRM-23,185000,9000,19000,195000,20,0,PEAK5
TICK-022554,BKG-011270,ITI-011270,P01874,1,1,TRIP-002663,RTE-25,TRM-25,TRM-01,361000,36000,36000,361000,36,0,EARLY10
TICK-022555,BKG-011271,ITI-011271,P00855,1,2,TRIP-003267,RTE-07,TRM-07,TRM-08,245000,0,27000,272000,27,0,
TICK-022556,BKG-011271,ITI-011271,P00855,2,2,TRIP-003268,RTE-08,TRM-08,TRM-09,129000,0,14000,143000,14,0,
TICK-022557,BKG-011272,ITI-011272,P01342,1,2,TRIP-001481,RTE-11,TRM-11,TRM-12,209000,21000,21000,209000,21,0,EARLY10
TICK-022558,BKG-011272,ITI-011272,P01342,2,2,TRIP-000151,RTE-12,TRM-12,TRM-13,106000,11000,10000,105000,10,0,EARLY10
TICK-022559,BKG-011273,ITI-011273,P00858,1,3,TRIP-000572,RTE-19,TRM-19,TRM-20,90000,0,10000,100000,10,0,
TICK-022560,BKG-011273,ITI-011273,P00858,2,3,TRIP-000573,RTE-30,TRM-20,TRM-25,422000,0,46000,468000,47,0,
TICK-022561,BKG-011273,ITI-011273,P00858,3,3,TRIP-000257,RTE-25,TRM-25,TRM-01,257000,0,28000,285000,28,0,
TICK-022562,BKG-011274,ITI-011274,P01517,1,2,TRIP-001593,RTE-24,TRM-24,TRM-25,348000,0,38000,386000,39,0,
TICK-022563,BKG-011274,ITI-011274,P01517,2,2,TRIP-000759,RTE-25,TRM-25,TRM-01,321000,0,35000,356000,36,0,
TICK-022564,BKG-011275,ITI-011275,P01407,1,2,TRIP-001086,RTE-04,TRM-04,TRM-05,131000,0,14000,145000,14,0,
TICK-022565,BKG-011275,ITI-011275,P01407,2,2,TRIP-001599,RTE-27,TRM-05,TRM-10,232000,0,26000,258000,26,0,
TICK-022566,BKG-011276,ITI-011276,P02178,1,2,TRIP-000205,RTE-24,TRM-24,TRM-25,279000,0,31000,310000,31,0,
TICK-022567,BKG-011276,ITI-011276,P02178,2,2,TRIP-000206,RTE-25,TRM-25,TRM-01,257000,0,28000,285000,28,0,
TICK-022568,BKG-011277,ITI-011277,P03172,1,2,TRIP-002579,RTE-12,TRM-12,TRM-13,110000,0,12000,122000,12,0,
TICK-022569,BKG-011277,ITI-011277,P03172,2,2,TRIP-002018,RTE-13,TRM-13,TRM-14,135000,0,15000,150000,15,0,
TICK-022570,BKG-011278,ITI-011278,P00231,1,2,TRIP-003411,RTE-03,TRM-03,TRM-04,70000,0,8000,78000,8,0,
TICK-022571,BKG-011278,ITI-011278,P00231,2,2,TRIP-002336,RTE-04,TRM-04,TRM-05,131000,0,14000,145000,14,0,
TICK-022572,BKG-011279,ITI-011279,P01479,1,2,TRIP-000375,RTE-07,TRM-07,TRM-08,294000,15000,31000,310000,31,0,APP5
TICK-022573,BKG-011279,ITI-011279,P01479,2,2,TRIP-000376,RTE-08,TRM-08,TRM-09,194000,10000,20000,204000,20,0,APP5
TICK-022574,BKG-011280,ITI-011280,P00474,1,3,TRIP-002713,RTE-28,TRM-10,TRM-15,320000,0,35000,355000,36,0,
TICK-022575,BKG-011280,ITI-011280,P00474,2,3,TRIP-003266,RTE-29,TRM-15,TRM-20,223000,0,25000,248000,25,0,
TICK-022576,BKG-011280,ITI-011280,P00474,3,3,TRIP-003965,RTE-20,TRM-20,TRM-21,149000,0,16000,165000,16,0,
TICK-022577,BKG-011281,ITI-011281,P01742,1,1,TRIP-000647,RTE-20,TRM-20,TRM-21,186000,0,20000,206000,21,20,
TICK-022578,BKG-011282,ITI-011282,P02326,1,2,TRIP-001109,RTE-17,TRM-17,TRM-18,55000,0,6000,61000,6,0,
TICK-022579,BKG-011282,ITI-011282,P02326,2,2,TRIP-001110,RTE-18,TRM-18,TRM-19,196000,0,22000,218000,22,0,
TICK-022580,BKG-011283,ITI-011283,P03102,1,2,TRIP-002170,RTE-14,TRM-14,TRM-15,229000,11000,24000,242000,24,0,APP5
TICK-022581,BKG-011283,ITI-011283,P03102,2,2,TRIP-003098,RTE-15,TRM-15,TRM-16,112000,6000,12000,118000,12,0,APP5
TICK-022582,BKG-011284,ITI-011284,P02940,1,1,TRIP-000560,RTE-15,TRM-15,TRM-16,112000,11000,11000,112000,11,0,EARLY10
TICK-022583,BKG-011285,ITI-011285,P00880,1,3,TRIP-002478,RTE-24,TRM-24,TRM-25,232000,12000,24000,244000,24,0,APP5
TICK-022584,BKG-011285,ITI-011285,P00880,2,3,TRIP-002438,RTE-25,TRM-25,TRM-01,214000,11000,22000,225000,22,0,APP5
TICK-022585,BKG-011285,ITI-011285,P00880,3,3,TRIP-003966,RTE-26,TRM-01,TRM-05,116000,6000,12000,122000,12,0,APP5
TICK-022586,BKG-011286,ITI-011286,P01039,1,1,TRIP-003436,RTE-02,TRM-02,TRM-03,100000,10000,10000,100000,10,0,EARLY10
TICK-022587,BKG-011287,ITI-011287,P03202,1,2,TRIP-000405,RTE-22,TRM-22,TRM-23,222000,22000,22000,222000,22,0,EARLY10
TICK-022588,BKG-011287,ITI-011287,P03202,2,2,TRIP-001264,RTE-23,TRM-23,TRM-24,301000,30000,30000,301000,30,0,EARLY10
TICK-022589,BKG-011288,ITI-011288,P02932,1,2,TRIP-001623,RTE-12,TRM-12,TRM-13,110000,6000,11000,115000,12,0,APP5
TICK-022590,BKG-011288,ITI-011288,P02932,2,2,TRIP-000390,RTE-13,TRM-13,TRM-14,135000,7000,14000,142000,14,0,APP5
TICK-022591,BKG-011289,ITI-011289,P02877,1,2,TRIP-003459,RTE-18,TRM-18,TRM-19,245000,0,27000,272000,27,0,
TICK-022592,BKG-011289,ITI-011289,P02877,2,2,TRIP-003446,RTE-19,TRM-19,TRM-20,75000,0,8000,83000,8,0,
TICK-022593,BKG-011290,ITI-011290,P01757,1,2,TRIP-002808,RTE-22,TRM-22,TRM-23,250000,0,28000,278000,28,0,
TICK-022594,BKG-011290,ITI-011290,P01757,2,2,TRIP-000665,RTE-23,TRM-23,TRM-24,251000,0,28000,279000,28,0,
TICK-022595,BKG-011291,ITI-011291,P02994,1,3,TRIP-002985,RTE-20,TRM-20,TRM-21,186000,0,20000,206000,21,0,
