trip_id,route_id,bus_fleet_id,scheduled_departure_ts,scheduled_arrival_ts
TRIP-003517,RTE-29,BUS-066,2025-06-08 18:00:00,2025-06-09 04:43:00
TRIP-003518,RTE-06,BUS-016,2025-05-08 06:00:00,2025-05-08 09:36:00
TRIP-003519,RTE-15,BUS-041,2025-10-08 06:00:00,2025-10-08 11:11:00
TRIP-003520,RTE-25,BUS-062,2025-08-23 12:00:00,2025-08-23 21:38:00
TRIP-003521,RTE-20,BUS-010,2025-09-23 06:00:00,2025-09-23 12:10:00
TRIP-003522,RTE-10,BUS-060,2025-08-08 06:00:00,2025-08-08 14:41:00
TRIP-003523,RTE-12,BUS-043,2025-08-09 06:00:00,2025-08-09 10:27:00
TRIP-003524,RTE-10,BUS-032,2025-10-23 00:00:00,2025-10-23 08:41:00
TRIP-003525,RTE-11,BUS-074,2025-10-23 12:00:00,2025-10-23 20:14:00
TRIP-003526,RTE-30,BUS-078,2025-09-08 06:00:00,2025-09-08 18:25:00
TRIP-003527,RTE-26,BUS-009,2025-10-22 18:00:00,2025-10-22 22:00:00
TRIP-003528,RTE-27,BUS-011,2025-10-23 00:00:00,2025-10-23 11:39:00
TRIP-003529,RTE-19,BUS-049,2025-04-08 06:00:00,2025-04-08 09:11:00
TRIP-003530,RTE-30,BUS-022,2025-04-08 12:00:00,2025-04-09 00:25:00
TRIP-003531,RTE-01,BUS-078,2025-06-09 18:00:00,2025-06-10 01:44:00
TRIP-003532,RTE-01,BUS-008,2025-05-22 06:00:00,2025-05-22 13:44:00
TRIP-003533,RTE-13,BUS-058,2025-11-09 12:00:00,2025-11-09 18:37:00
TRIP-003534,RTE-07,BUS-017,2025-07-09 06:00:00,2025-07-09 15:42:00
TRIP-003535,RTE-11,BUS-011,2025-09-09 18:00:00,2025-09-10 02:14:00
TRIP-003536,RTE-17,BUS-054,2025-11-08 12:00:00,2025-11-08 14:39:00
TRIP-003537,RTE-22,BUS-054,2025-07-23 12:00:00,2025-07-23 18:10:00
TRIP-003538,RTE-28,BUS-024,2025-01-09 06:00:00,2025-01-09 14:59:00
TRIP-003539,RTE-27,BUS-069,2025-04-08 06:00:00,2025-04-08 17:39:00
TRIP-003540,RTE-11,BUS-037,2025-04-09 06:00:00,2025-04-09 14:14:00
TRIP-003541,RTE-25,BUS-080,2025-11-23 12:00:00,2025-11-23 21:38:00
TRIP-003542,RTE-16,BUS-010,2025-06-23 06:00:00,2025-06-23 13:34:00
TRIP-003543,RTE-01,BUS-072,2025-08-09 12:00:00,2025-08-09 19:44:00
TRIP-003544,RTE-03,BUS-020,2025-10-23 00:00:00,2025-10-23 03:02:00
TRIP-003545,RTE-04,BUS-006,2025-10-23 06:00:00,2025-10-23 12:03:00
TRIP-003546,RTE-15,BUS-002,2025-11-23 00:00:00,2025-11-23 05:11:00
TRIP-003547,RTE-16,BUS-067,2025-11-23 06:00:00,2025-11-23 13:34:00
TRIP-003548,RTE-26,BUS-072,2025-03-23 12:00:00,2025-03-23 16:00:00
TRIP-003549,RTE-20,BUS-030,2025-01-23 00:00:00,2025-01-23 06:10:00
TRIP-003550,RTE-21,BUS-068,2025-01-23 06:00:00,2025-01-23 14:11:00
TRIP-003551,RTE-26,BUS-075,2025-06-09 00:00:00,2025-06-09 04:00:00
TRIP-003552,RTE-28,BUS-070,2025-11-09 00:00:00,2025-11-09 08:59:00
TRIP-003553,RTE-07,BUS-075,2025-02-23 00:00:00,2025-02-23 09:42:00
TRIP-003554,RTE-27,BUS-035,2025-10-08 12:00:00,2025-10-08 23:39:00
TRIP-003555,RTE-12,BUS-024,2025-10-22 12:00:00,2025-10-22 16:27:00
TRIP-003556,RTE-20,BUS-033,2025-11-23 00:00:00,2025-11-23 06:10:00
TRIP-003557,RTE-20,BUS-011,2025-10-22 18:00:00,2025-10-23 00:10:00
TRIP-003558,RTE-26,BUS-072,2025-06-23 18:00:00,2025-06-23 22:00:00
TRIP-003559,RTE-30,BUS-013,2025-11-09 18:00:00,2025-11-10 06:25:00
TRIP-003560,RTE-13,BUS-020,2025-08-23 00:00:00,2025-08-23 06:37:00
TRIP-003561,RTE-14,BUS-044,2025-08-23 12:00:00,2025-08-24 00:02:00
TRIP-003562,RTE-30,BUS-078,2025-05-09 00:00:00,2025-05-09 12:25:00
TRIP-003563,RTE-27,BUS-042,2025-07-23 12:00:00,2025-07-23 23:39:00
TRIP-003564,RTE-18,BUS-079,2025-07-09 12:00:00,2025-07-09 21:00:00
TRIP-003565,RTE-18,BUS-060,2025-12-09 12:00:00,2025-12-09 21:00:00
TRIP-003566,RTE-09,BUS-035,2025-07-23 12:00:00,2025-07-23 19:49:00
TRIP-003567,RTE-27,BUS-060,2025-02-23 00:00:00,2025-02-23 11:39:00
TRIP-003568,RTE-12,BUS-076,2025-02-23 12:00:00,2025-02-23 16:27:00
TRIP-003569,RTE-03,BUS-063,2025-06-09 06:00:00,2025-06-09 09:02:00
TRIP-003570,RTE-15,BUS-072,2025-05-09 00:00:00,2025-05-09 05:11:00
TRIP-003571,RTE-16,BUS-002,2025-05-09 06:00:00,2025-05-09 13:34:00
TRIP-003572,RTE-20,BUS-011,2025-05-09 06:00:00,2025-05-09 12:10:00
TRIP-003573,RTE-26,BUS-008,2025-03-09 18:00:00,2025-03-09 22:00:00
TRIP-003574,RTE-01,BUS-052,2025-03-09 00:00:00,2025-03-09 07:44:00
TRIP-003575,RTE-20,BUS-053,2025-08-08 12:00:00,2025-08-08 18:10:00
TRIP-003576,RTE-25,BUS-078,2025-10-23 18:00:00,2025-10-24 03:38:00
TRIP-003577,RTE-26,BUS-052,2025-08-08 12:00:00,2025-08-08 16:00:00
TRIP-003578,RTE-30,BUS-029,2025-05-23 06:00:00,2025-05-23 18:25:00
TRIP-003579,RTE-26,BUS-007,2025-09-22 12:00:00,2025-09-22 16:00:00
TRIP-003580,RTE-15,BUS-008,2025-07-09 12:00:00,2025-07-09 17:11:00
TRIP-003581,RTE-14,BUS-062,2025-05-23 12:00:00,2025-05-24 00:02:00
TRIP-003582,RTE-03,BUS-075,2025-03-09 06:00:00,2025-03-09 09:02:00
TRIP-003583,RTE-10,BUS-011,2025-10-22 06:00:00,2025-10-22 14:41:00
TRIP-003584,RTE-11,BUS-015,2025-05-09 12:00:00,2025-05-09 20:14:00
TRIP-003585,RTE-23,BUS-040,2025-06-09 12:00:00,2025-06-09 19:32:00
TRIP-003586,RTE-28,BUS-071,2025-12-23 12:00:00,2025-12-23 20:59:00
TRIP-003587,RTE-26,BUS-039,2025-12-23 18:00:00,2025-12-23 22:00:00
TRIP-003588,RTE-03,BUS-005,2025-03-08 06:00:00,2025-03-08 09:02:00
TRIP-003589,RTE-10,BUS-043,2025-05-22 12:00:00,2025-05-22 20:41:00
TRIP-003590,RTE-11,BUS-057,2025-05-23 00:00:00,2025-05-23 08:14:00
TRIP-003591,RTE-06,BUS-011,2025-09-09 12:00:00,2025-09-09 15:36:00
TRIP-003592,RTE-22,BUS-073,2025-12-23 12:00:00,2025-12-23 18:10:00
TRIP-003593,RTE-18,BUS-071,2025-05-08 06:00:00,2025-05-08 15:00:00
TRIP-003594,RTE-16,BUS-011,2025-05-08 06:00:00,2025-05-08 13:34:00
TRIP-003595,RTE-30,BUS-042,2025-09-22 06:00:00,2025-09-22 18:25:00
TRIP-003596,RTE-21,BUS-050,2025-07-23 06:00:00,2025-07-23 14:11:00
TRIP-003597,RTE-20,BUS-007,2025-08-23 12:00:00,2025-08-23 18:10:00
TRIP-003598,RTE-20,BUS-038,2025-05-08 18:00:00,2025-05-09 00:10:00
TRIP-003599,RTE-11,BUS-047,2025-11-22 06:00:00,2025-11-22 14:14:00
TRIP-003600,RTE-29,BUS-032,2025-08-22 06:00:00,2025-08-22 16:43:00
TRIP-003601,RTE-26,BUS-054,2025-06-09 18:00:00,2025-06-09 22:00:00
TRIP-003602,RTE-23,BUS-022,2025-08-08 06:00:00,2025-08-08 13:32:00
TRIP-003603,RTE-24,BUS-009,2025-08-08 18:00:00,2025-08-09 05:14:00
TRIP-003604,RTE-10,BUS-032,2025-01-08 12:00:00,2025-01-08 20:41:00
TRIP-003605,RTE-11,BUS-056,2025-01-09 00:00:00,2025-01-09 08:14:00
TRIP-003606,RTE-12,BUS-068,2025-01-09 12:00:00,2025-01-09 16:27:00
TRIP-003607,RTE-12,BUS-075,2025-03-09 18:00:00,2025-03-09 22:27:00
TRIP-003608,RTE-26,BUS-009,2025-05-22 18:00:00,2025-05-22 22:00:00
TRIP-003609,RTE-10,BUS-025,2025-01-23 00:00:00,2025-01-23 08:41:00
TRIP-003610,RTE-11,BUS-059,2025-01-23 12:00:00,2025-01-23 20:14:00
TRIP-003611,RTE-02,BUS-061,2025-07-23 18:00:00,2025-07-23 20:46:00
TRIP-003612,RTE-03,BUS-024,2025-07-23 06:00:00,2025-07-23 09:02:00
TRIP-003613,RTE-16,BUS-001,2025-06-23 12:00:00,2025-06-23 19:34:00
TRIP-003614,RTE-15,BUS-018,2025-04-22 06:00:00,2025-04-22 11:11:00
TRIP-003615,RTE-06,BUS-035,2025-06-09 06:00:00,2025-06-09 09:36:00
TRIP-003616,RTE-07,BUS-015,2025-07-23 06:00:00,2025-07-23 15:42:00
TRIP-003617,RTE-23,BUS-057,2025-11-09 06:00:00,2025-11-09 13:32:00
TRIP-003618,RTE-26,BUS-075,2025-08-22 18:00:00,2025-08-22 22:00:00
TRIP-003619,RTE-26,BUS-029,2025-01-09 00:00:00,2025-01-09 04:00:00
TRIP-003620,RTE-27,BUS-063,2025-01-09 06:00:00,2025-01-09 17:39:00
TRIP-003621,RTE-01,BUS-069,2025-05-09 06:00:00,2025-05-09 13:44:00
TRIP-003622,RTE-02,BUS-076,2025-05-09 18:00:00,2025-05-09 20:46:00
TRIP-003623,RTE-20,BUS-022,2025-06-09 06:00:00,2025-06-09 12:10:00
TRIP-003624,RTE-15,BUS-004,2025-01-09 12:00:00,2025-01-09 17:11:00
TRIP-003625,RTE-13,BUS-068,2025-09-09 00:00:00,2025-09-09 06:37:00
TRIP-003626,RTE-23,BUS-070,2025-03-08 06:00:00,2025-03-08 13:32:00
TRIP-003627,RTE-17,BUS-065,2025-04-23 06:00:00,2025-04-23 08:39:00
TRIP-003628,RTE-01,BUS-071,2025-08-22 12:00:00,2025-08-22 19:44:00
TRIP-003629,RTE-02,BUS-018,2025-08-23 00:00:00,2025-08-23 02:46:00
TRIP-003630,RTE-03,BUS-064,2025-08-23 06:00:00,2025-08-23 09:02:00
TRIP-003631,RTE-28,BUS-004,2025-01-23 06:00:00,2025-01-23 14:59:00
TRIP-003632,RTE-23,BUS-014,2025-11-23 06:00:00,2025-11-23 13:32:00
TRIP-003633,RTE-01,BUS-006,2025-07-23 00:00:00,2025-07-23 07:44:00
TRIP-003634,RTE-02,BUS-016,2025-07-23 12:00:00,2025-07-23 14:46:00
TRIP-003635,RTE-16,BUS-059,2025-10-23 06:00:00,2025-10-23 13:34:00
TRIP-003636,RTE-13,BUS-019,2025-09-23 06:00:00,2025-09-23 12:37:00
TRIP-003637,RTE-30,BUS-039,2025-02-08 12:00:00,2025-02-09 00:25:00
TRIP-003638,RTE-12,BUS-043,2025-03-23 12:00:00,2025-03-23 16:27:00
TRIP-003639,RTE-26,BUS-013,2025-07-23 18:00:00,2025-07-23 22:00:00
TRIP-003640,RTE-02,BUS-053,2025-06-09 12:00:00,2025-06-09 14:46:00
TRIP-003641,RTE-21,BUS-036,2025-05-09 06:00:00,2025-05-09 14:11:00
TRIP-003642,RTE-19,BUS-033,2025-05-22 06:00:00,2025-05-22 09:11:00
TRIP-003643,RTE-26,BUS-071,2025-05-09 00:00:00,2025-05-09 04:00:00
TRIP-003644,RTE-27,BUS-078,2025-05-09 06:00:00,2025-05-09 17:39:00
TRIP-003645,RTE-09,BUS-024,2025-02-23 00:00:00,2025-02-23 07:49:00
TRIP-003646,RTE-07,BUS-059,2025-04-23 12:00:00,2025-04-23 21:42:00
TRIP-003647,RTE-30,BUS-067,2025-03-09 12:00:00,2025-03-10 00:25:00
TRIP-003648,RTE-05,BUS-044,2025-11-08 06:00:00,2025-11-08 18:23:00
TRIP-003649,RTE-27,BUS-065,2025-02-23 06:00:00,2025-02-23 17:39:00
TRIP-003650,RTE-26,BUS-026,2025-02-09 12:00:00,2025-02-09 16:00:00
TRIP-003651,RTE-20,BUS-044,2025-05-09 12:00:00,2025-05-09 18:10:00
TRIP-003652,RTE-04,BUS-017,2025-08-09 00:00:00,2025-08-09 06:03:00
TRIP-003653,RTE-05,BUS-063,2025-08-09 06:00:00,2025-08-09 18:23:00
TRIP-003654,RTE-25,BUS-076,2025-09-23 18:00:00,2025-09-24 03:38:00
TRIP-003655,RTE-26,BUS-064,2025-11-08 18:00:00,2025-11-08 22:00:00
TRIP-003656,RTE-27,BUS-044,2025-11-23 12:00:00,2025-11-23 23:39:00
TRIP-003657,RTE-06,BUS-038,2025-06-23 12:00:00,2025-06-23 15:36:00
TRIP-003658,RTE-20,BUS-053,2025-11-08 06:00:00,2025-11-08 12:10:00
TRIP-003659,RTE-15,BUS-078,2025-02-09 00:00:00,2025-02-09 05:11:00
TRIP-003660,RTE-28,BUS-039,2025-03-22 06:00:00,2025-03-22 14:59:00
TRIP-003661,RTE-06,BUS-062,2025-06-23 18:00:00,2025-06-23 21:36:00
TRIP-003662,RTE-11,BUS-060,2025-03-09 18:00:00,2025-03-10 02:14:00
TRIP-003663,RTE-01,BUS-070,2025-11-23 00:00:00,2025-11-23 07:44:00
TRIP-003664,RTE-13,BUS-064,2025-06-09 06:00:00,2025-06-09 12:37:00
TRIP-003665,RTE-11,BUS-061,2025-12-23 06:00:00,2025-12-23 14:14:00
TRIP-003666,RTE-12,BUS-049,2025-12-23 18:00:00,2025-12-23 22:27:00
TRIP-003667,RTE-15,BUS-007,2025-01-23 06:00:00,2025-01-23 11:11:00
TRIP-003668,RTE-16,BUS-070,2025-01-23 12:00:00,2025-01-23 19:34:00
TRIP-003669,RTE-02,BUS-018,2025-03-23 06:00:00,2025-03-23 08:46:00
TRIP-003670,RTE-05,BUS-077,2025-03-09 00:00:00,2025-03-09 12:23:00
TRIP-003671,RTE-08,BUS-068,2025-06-23 12:00:00,2025-06-23 18:05:00
TRIP-003672,RTE-26,BUS-072,2025-11-22 12:00:00,2025-11-22 16:00:00
TRIP-003673,RTE-01,BUS-009,2025-03-23 12:00:00,2025-03-23 19:44:00
TRIP-003674,RTE-23,BUS-011,2025-06-23 12:00:00,2025-06-23 19:32:00
TRIP-003675,RTE-24,BUS-008,2025-09-09 12:00:00,2025-09-09 23:14:00
TRIP-003676,RTE-15,BUS-013,2025-11-09 12:00:00,2025-11-09 17:11:00
TRIP-003677,RTE-15,BUS-019,2025-05-23 12:00:00,2025-05-23 17:11:00
TRIP-003678,RTE-05,BUS-039,2025-08-08 06:00:00,2025-08-08 18:23:00
TRIP-003679,RTE-20,BUS-066,2025-12-23 18:00:00,2025-12-24 00:10:00
TRIP-003680,RTE-24,BUS-054,2025-09-23 12:00:00,2025-09-23 23:14:00
TRIP-003681,RTE-08,BUS-034,2025-11-23 12:00:00,2025-11-23 18:05:00
TRIP-003682,RTE-27,BUS-030,2025-09-08 06:00:00,2025-09-08 17:39:00
TRIP-003683,RTE-13,BUS-043,2025-05-23 12:00:00,2025-05-23 18:37:00
TRIP-003684,RTE-14,BUS-025,2025-08-23 06:00:00,2025-08-23 18:02:00
TRIP-003685,RTE-10,BUS-068,2025-02-08 12:00:00,2025-02-08 20:41:00
TRIP-003686,RTE-11,BUS-004,2025-02-09 00:00:00,2025-02-09 08:14:00
TRIP-003687,RTE-10,BUS-059,2025-05-09 06:00:00,2025-05-09 14:41:00
TRIP-003688,RTE-07,BUS-024,2025-09-08 18:00:00,2025-09-09 03:42:00
TRIP-003689,RTE-08,BUS-024,2025-09-09 06:00:00,2025-09-09 12:05:00
TRIP-003690,RTE-23,BUS-008,2025-02-23 12:00:00,2025-02-23 19:32:00
TRIP-003691,RTE-19,BUS-050,2025-05-23 12:00:00,2025-05-23 15:11:00
TRIP-003692,RTE-10,BUS-058,2025-08-09 12:00:00,2025-08-09 20:41:00
TRIP-003693,RTE-25,BUS-023,2025-01-09 18:00:00,2025-01-10 03:38:00
TRIP-003694,RTE-20,BUS-021,2025-01-22 06:00:00,2025-01-22 12:10:00
TRIP-003695,RTE-21,BUS-032,2025-10-08 06:00:00,2025-10-08 14:11:00
TRIP-003696,RTE-19,BUS-043,2025-03-23 12:00:00,2025-03-23 15:11:00
TRIP-003697,RTE-11,BUS-001,2025-04-08 06:00:00,2025-04-08 14:14:00
TRIP-003698,RTE-26,BUS-036,2025-09-22 06:00:00,2025-09-22 10:00:00
TRIP-003699,RTE-26,BUS-070,2025-06-22 12:00:00,2025-06-22 16:00:00
TRIP-003700,RTE-10,BUS-006,2025-10-22 12:00:00,2025-10-22 20:41:00
TRIP-003701,RTE-11,BUS-074,2025-10-23 00:00:00,2025-10-23 08:14:00
TRIP-003702,RTE-24,BUS-068,2025-03-09 12:00:00,2025-03-09 23:14:00
TRIP-003703,RTE-27,BUS-038,2025-08-09 12:00:00,2025-08-09 23:39:00
TRIP-003704,RTE-03,BUS-047,2025-03-09 12:00:00,2025-03-09 15:02:00
TRIP-003705,RTE-27,BUS-008,2025-02-09 00:00:00,2025-02-09 11:39:00
TRIP-003706,RTE-22,BUS-044,2025-06-23 12:00:00,2025-06-23 18:10:00
TRIP-003707,RTE-26,BUS-059,2025-05-23 06:00:00,2025-05-23 10:00:00
TRIP-003708,RTE-06,BUS-067,2025-07-09 12:00:00,2025-07-09 15:36:00
TRIP-003709,RTE-04,BUS-029,2025-04-09 00:00:00,2025-04-09 06:03:00
TRIP-003710,RTE-03,BUS-068,2025-01-23 00:00:00,2025-01-23 03:02:00
TRIP-003711,RTE-10,BUS-078,2025-01-08 18:00:00,2025-01-09 02:41:00
TRIP-003712,RTE-11,BUS-033,2025-01-09 06:00:00,2025-01-09 14:14:00
TRIP-003713,RTE-29,BUS-053,2025-05-22 12:00:00,2025-05-22 22:43:00
TRIP-003714,RTE-02,BUS-033,2025-11-23 00:00:00,2025-11-23 02:46:00
TRIP-003715,RTE-11,BUS-023,2025-08-08 06:00:00,2025-08-08 14:14:00
TRIP-003716,RTE-10,BUS-039,2025-05-08 12:00:00,2025-05-08 20:41:00
TRIP-003717,RTE-11,BUS-001,2025-05-09 00:00:00,2025-05-09 08:14:00
TRIP-003718,RTE-12,BUS-010,2025-05-09 12:00:00,2025-05-09 16:27:00
TRIP-003719,RTE-10,BUS-077,2025-09-22 06:00:00,2025-09-22 14:41:00
TRIP-003720,RTE-25,BUS-067,2025-05-09 00:00:00,2025-05-09 09:38:00
TRIP-003721,RTE-30,BUS-004,2025-04-23 12:00:00,2025-04-24 00:25:00
TRIP-003722,RTE-20,BUS-043,2025-04-08 06:00:00,2025-04-08 12:10:00
TRIP-003723,RTE-07,BUS-056,2025-06-09 12:00:00,2025-06-09 21:42:00
TRIP-003724,RTE-28,BUS-028,2025-06-08 06:00:00,2025-06-08 14:59:00
TRIP-003725,RTE-27,BUS-054,2025-01-23 06:00:00,2025-01-23 17:39:00
TRIP-003726,RTE-18,BUS-063,2025-06-23 12:00:00,2025-06-23 21:00:00
TRIP-003727,RTE-29,BUS-023,2025-10-09 12:00:00,2025-10-09 22:43:00
TRIP-003728,RTE-25,BUS-060,2025-08-23 00:00:00,2025-08-23 09:38:00
TRIP-003729,RTE-15,BUS-047,2025-08-08 12:00:00,2025-08-08 17:11:00
TRIP-003730,RTE-20,BUS-067,2025-01-22 12:00:00,2025-01-22 18:10:00
TRIP-003731,RTE-30,BUS-037,2025-02-09 12:00:00,2025-02-10 00:25:00
TRIP-003732,RTE-12,BUS-013,2025-05-23 12:00:00,2025-05-23 16:27:00
TRIP-003733,RTE-25,BUS-034,2025-04-09 12:00:00,2025-04-09 21:38:00
TRIP-003734,RTE-28,BUS-039,2025-08-22 06:00:00,2025-08-22 14:59:00
TRIP-003735,RTE-21,BUS-073,2025-09-23 00:00:00,2025-09-23 08:11:00
TRIP-003736,RTE-09,BUS-072,2025-10-23 12:00:00,2025-10-23 19:49:00
TRIP-003737,RTE-25,BUS-062,2025-08-23 18:00:00,2025-08-24 03:38:00
TRIP-003738,RTE-06,BUS-007,2025-10-23 06:00:00,2025-10-23 09:36:00
TRIP-003739,RTE-07,BUS-042,2025-10-23 12:00:00,2025-10-23 21:42:00
TRIP-003740,RTE-16,BUS-034,2025-04-22 06:00:00,2025-04-22 13:34:00
TRIP-003741,RTE-29,BUS-048,2025-07-08 06:00:00,2025-07-08 16:43:00
TRIP-003742,RTE-03,BUS-065,2025-07-09 06:00:00,2025-07-09 09:02:00
TRIP-003743,RTE-29,BUS-080,2025-04-23 06:00:00,2025-04-23 16:43:00
TRIP-003744,RTE-05,BUS-080,2025-02-09 06:00:00,2025-02-09 18:23:00
TRIP-003745,RTE-16,BUS-029,2025-10-09 06:00:00,2025-10-09 13:34:00
TRIP-003746,RTE-09,BUS-044,2025-01-09 00:00:00,2025-01-09 07:49:00
TRIP-003747,RTE-10,BUS-049,2025-01-09 12:00:00,2025-01-09 20:41:00
TRIP-003748,RTE-10,BUS-064,2025-01-23 06:00:00,2025-01-23 14:41:00
TRIP-003749,RTE-07,BUS-042,2025-11-09 12:00:00,2025-11-09 21:42:00
TRIP-003750,RTE-27,BUS-072,2025-06-09 06:00:00,2025-06-09 17:39:00
TRIP-003751,RTE-29,BUS-042,2025-01-23 06:00:00,2025-01-23 16:43:00
TRIP-003752,RTE-29,BUS-020,2025-07-23 18:00:00,2025-07-24 04:43:00
TRIP-003753,RTE-28,BUS-044,2025-05-08 06:00:00,2025-05-08 14:59:00
TRIP-003754,RTE-29,BUS-044,2025-01-22 12:00:00,2025-01-22 22:43:00
TRIP-003755,RTE-28,BUS-038,2025-11-22 18:00:00,2025-11-23 02:59:00
TRIP-003756,RTE-27,BUS-044,2025-08-23 00:00:00,2025-08-23 11:39:00
TRIP-003757,RTE-14,BUS-002,2025-03-22 06:00:00,2025-03-22 18:02:00
TRIP-003758,RTE-16,BUS-038,2025-05-23 06:00:00,2025-05-23 13:34:00
TRIP-003759,RTE-15,BUS-057,2025-04-23 18:00:00,2025-04-23 23:11:00
TRIP-003760,RTE-27,BUS-004,2025-01-23 00:00:00,2025-01-23 11:39:00
TRIP-003761,RTE-08,BUS-029,2025-05-09 12:00:00,2025-05-09 18:05:00
TRIP-003762,RTE-05,BUS-061,2025-02-08 18:00:00,2025-02-09 06:23:00
TRIP-003763,RTE-06,BUS-063,2025-02-09 06:00:00,2025-02-09 09:36:00
TRIP-003764,RTE-14,BUS-037,2025-09-23 12:00:00,2025-09-24 00:02:00
TRIP-003765,RTE-23,BUS-050,2025-01-22 12:00:00,2025-01-22 19:32:00
TRIP-003766,RTE-06,BUS-010,2025-10-09 06:00:00,2025-10-09 09:36:00
TRIP-003767,RTE-28,BUS-029,2025-06-09 12:00:00,2025-06-09 20:59:00
TRIP-003768,RTE-06,BUS-063,2025-12-23 12:00:00,2025-12-23 15:36:00
TRIP-003769,RTE-04,BUS-070,2025-02-23 06:00:00,2025-02-23 12:03:00
TRIP-003770,RTE-18,BUS-040,2025-08-23 06:00:00,2025-08-23 15:00:00
TRIP-003771,RTE-26,BUS-010,2025-02-23 06:00:00,2025-02-23 10:00:00
TRIP-003772,RTE-11,BUS-004,2025-03-09 00:00:00,2025-03-09 08:14:00
TRIP-003773,RTE-12,BUS-078,2025-03-09 12:00:00,2025-03-09 16:27:00
TRIP-003774,RTE-02,BUS-028,2025-05-09 00:00:00,2025-05-09 02:46:00
TRIP-003775,RTE-28,BUS-059,2025-04-08 06:00:00,2025-04-08 14:59:00
TRIP-003776,RTE-01,BUS-080,2025-05-09 12:00:00,2025-05-09 19:44:00
TRIP-003777,RTE-22,BUS-062,2025-10-09 12:00:00,2025-10-09 18:10:00
TRIP-003778,RTE-08,BUS-013,2025-12-09 12:00:00,2025-12-09 18:05:00
TRIP-003779,RTE-01,BUS-014,2025-01-09 06:00:00,2025-01-09 13:44:00
TRIP-003780,RTE-24,BUS-014,2025-02-09 06:00:00,2025-02-09 17:14:00
TRIP-003781,RTE-25,BUS-050,2025-02-09 18:00:00,2025-02-10 03:38:00
TRIP-003782,RTE-27,BUS-043,2025-10-08 06:00:00,2025-10-08 17:39:00
TRIP-003783,RTE-19,BUS-007,2025-01-09 12:00:00,2025-01-09 15:11:00
TRIP-003784,RTE-25,BUS-028,2025-11-23 18:00:00,2025-11-24 03:38:00
TRIP-003785,RTE-27,BUS-005,2025-04-09 12:00:00,2025-04-09 23:39:00
TRIP-003786,RTE-15,BUS-060,2025-04-09 12:00:00,2025-04-09 17:11:00
TRIP-003787,RTE-25,BUS-079,2025-09-22 12:00:00,2025-09-22 21:38:00
TRIP-003788,RTE-01,BUS-025,2025-09-23 00:00:00,2025-09-23 07:44:00
TRIP-003789,RTE-02,BUS-063,2025-09-23 12:00:00,2025-09-23 14:46:00
TRIP-003790,RTE-01,BUS-045,2025-08-23 18:00:00,2025-08-24 01:44:00
TRIP-003791,RTE-24,BUS-075,2025-11-09 12:00:00,2025-11-09 23:14:00
TRIP-003792,RTE-10,BUS-061,2025-08-23 12:00:00,2025-08-23 20:41:00
TRIP-003793,RTE-28,BUS-007,2025-05-08 12:00:00,2025-05-08 20:59:00
TRIP-003794,RTE-23,BUS-063,2025-11-09 12:00:00,2025-11-09 19:32:00
TRIP-003795,RTE-30,BUS-020,2025-07-09 18:00:00,2025-07-10 06:25:00
TRIP-003796,RTE-30,BUS-004,2025-03-08 18:00:00,2025-03-09 06:25:00
TRIP-003797,RTE-01,BUS-016,2025-11-22 18:00:00,2025-11-23 01:44:00
TRIP-003798,RTE-16,BUS-028,2025-01-23 00:00:00,2025-01-23 07:34:00
TRIP-003799,RTE-10,BUS-019,2025-01-22 12:00:00,2025-01-22 20:41:00
TRIP-003800,RTE-11,BUS-011,2025-01-23 00:00:00,2025-01-23 08:14:00
TRIP-003801,RTE-18,BUS-075,2025-01-08 06:00:00,2025-01-08 15:00:00
TRIP-003802,RTE-15,BUS-013,2025-08-23 12:00:00,2025-08-23 17:11:00
TRIP-003803,RTE-29,BUS-018,2025-03-23 12:00:00,2025-03-23 22:43:00
TRIP-003804,RTE-08,BUS-054,2025-04-23 12:00:00,2025-04-23 18:05:00
TRIP-003805,RTE-27,BUS-011,2025-03-09 06:00:00,2025-03-09 17:39:00
TRIP-003806,RTE-01,BUS-059,2025-10-08 18:00:00,2025-10-09 01:44:00
TRIP-003807,RTE-02,BUS-039,2025-10-09 06:00:00,2025-10-09 08:46:00
TRIP-003808,RTE-03,BUS-080,2025-10-09 12:00:00,2025-10-09 15:02:00
TRIP-003809,RTE-20,BUS-072,2025-04-22 06:00:00,2025-04-22 12:10:00
TRIP-003810,RTE-24,BUS-039,2025-10-08 12:00:00,2025-10-08 23:14:00
TRIP-003811,RTE-26,BUS-048,2025-10-09 12:00:00,2025-10-09 16:00:00
TRIP-003812,RTE-16,BUS-063,2025-05-09 12:00:00,2025-05-09 19:34:00
TRIP-003813,RTE-21,BUS-021,2025-05-23 12:00:00,2025-05-23 20:11:00
TRIP-003814,RTE-21,BUS-078,2025-03-09 06:00:00,2025-03-09 14:11:00
TRIP-003815,RTE-12,BUS-041,2025-06-09 12:00:00,2025-06-09 16:27:00
TRIP-003816,RTE-30,BUS-036,2025-08-23 12:00:00,2025-08-24 00:25:00
TRIP-003817,RTE-04,BUS-071,2025-04-09 06:00:00,2025-04-09 12:03:00
TRIP-003818,RTE-20,BUS-074,2025-02-09 12:00:00,2025-02-09 18:10:00
TRIP-003819,RTE-21,BUS-064,2025-05-09 00:00:00,2025-05-09 08:11:00
