ticket_number,passenger_id,trip_id,travel_status,check_in_ts,boarding_ts,scheduled_connection_minutes,actual_connection_minutes,missed_connection_count
TICK-022241,P03622,TRIP-000513,COMPLETED,2025-08-08 04:57:00,2025-08-08 05:34:00,,,0
TICK-022242,P02663,TRIP-000461,COMPLETED,2025-07-22 04:56:00,2025-07-22 05:41:00,,,0
TICK-022243,P02663,TRIP-000462,COMPLETED,2025-07-22 17:10:00,2025-07-22 17:45:00,229,225,0
TICK-022244,P02663,TRIP-001013,MISSED_CONNECTION,,,-10,8,1
TICK-022245,P03427,TRIP-001232,COMPLETED,2025-05-08 04:31:00,2025-05-08 05:33:00,,,0
TICK-022246,P03163,TRIP-003231,COMPLETED,2025-02-22 17:13:00,2025-02-22 17:37:00,,,0
TICK-022247,P03163,TRIP-003957,COMPLETED,2025-02-23 05:04:00,2025-02-23 05:37:00,180,141,0
TICK-022248,P03126,TRIP-002135,COMPLETED,2025-07-22 16:52:00,2025-07-22 17:34:00,,,0
TICK-022249,P03126,TRIP-003260,COMPLETED,2025-07-23 04:58:00,2025-07-23 05:36:00,256,272,0
TICK-022250,P03126,TRIP-003261,COMPLETED,2025-07-23 11:14:00,2025-07-23 11:32:00,194,194,0
TICK-022251,P03561,TRIP-003035,COMPLETED,2025-02-22 11:08:00,2025-02-22 11:45:00,,,0
TICK-022252,P03561,TRIP-001980,COMPLETED,2025-02-22 22:42:00,2025-02-22 23:33:00,251,257,0
TICK-022253,P01390,TRIP-001549,COMPLETED,2025-05-22 05:04:00,2025-05-22 05:43:00,,,0
TICK-022254,P01069,TRIP-003128,COMPLETED,2025-09-22 05:19:00,2025-09-22 05:34:00,,,0
TICK-022255,P01069,TRIP-001517,COMPLETED,2025-09-22 17:09:00,2025-09-22 17:32:00,21,48,0
TICK-022256,P00796,TRIP-000513,COMPLETED,2025-08-08 05:17:00,2025-08-08 05:34:00,,,0
TICK-022257,P00796,TRIP-000284,COMPLETED,2025-08-08 17:17:00,2025-08-08 17:49:00,251,292,0
TICK-022258,P00966,TRIP-001549,COMPLETED,2025-05-22 04:54:00,2025-05-22 05:37:00,,,0
TICK-022259,P00966,TRIP-000676,MISSED_CONNECTION,,,-10,-23,1
TICK-022260,P03191,TRIP-001653,COMPLETED,2025-02-08 17:22:00,2025-02-08 17:35:00,,,0
TICK-022261,P00319,TRIP-000890,COMPLETED,2025-03-08 04:48:00,2025-03-08 05:45:00,,,0
TICK-022262,P00319,TRIP-002806,COMPLETED,2025-03-08 16:44:00,2025-03-08 17:38:00,142,128,0
TICK-022263,P00319,TRIP-002221,COMPLETED,2025-03-08 22:56:00,2025-03-08 23:34:00,120,103,0
TICK-022264,P00639,TRIP-001367,COMPLETED,2025-08-08 04:44:00,2025-08-08 05:33:00,,,0
TICK-022265,P00639,TRIP-001368,MISSED_CONNECTION,,,-3,0,1
TICK-022266,P00639,TRIP-002537,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022267,P03452,TRIP-000835,COMPLETED,2025-07-08 16:42:00,2025-07-08 17:50:00,,,0
TICK-022268,P03452,TRIP-001114,COMPLETED,2025-07-09 05:25:00,2025-07-09 05:48:00,266,21,0
TICK-022269,P03517,TRIP-002363,COMPLETED,2025-01-22 10:37:00,2025-01-22 11:32:00,,,0
TICK-022270,P03517,TRIP-002850,MISSED_CONNECTION,,,-5,-273,1
TICK-022271,P02424,TRIP-000012,COMPLETED,2025-06-08 10:49:00,2025-06-08 11:36:00,,,0
TICK-022272,P02424,TRIP-000013,COMPLETED,2025-06-08 22:55:00,2025-06-08 23:33:00,180,220,0
TICK-022273,P01728,TRIP-003453,COMPLETED,2025-05-08 11:00:00,2025-05-08 11:33:00,,,0
TICK-022274,P01728,TRIP-001253,COMPLETED,2025-05-08 22:31:00,2025-05-08 23:34:00,251,229,0
TICK-022275,P01728,TRIP-001254,COMPLETED,2025-05-09 11:09:00,2025-05-09 11:34:00,181,189,0
TICK-022276,P01147,TRIP-002287,COMPLETED,2025-10-22 10:43:00,2025-10-22 11:33:00,,,0
TICK-022277,P01147,TRIP-002527,COMPLETED,2025-10-22 17:12:00,2025-10-22 17:38:00,178,155,0
TICK-022278,P02800,TRIP-000124,COMPLETED,2025-06-08 17:08:00,2025-06-08 17:41:00,,,0
TICK-022279,P03927,TRIP-001274,COMPLETED,2025-06-08 22:49:00,2025-06-08 23:49:00,,,0
TICK-022280,P02596,TRIP-001035,COMPLETED,2025-07-08 05:13:00,2025-07-08 05:48:00,,,0
TICK-022281,P01438,TRIP-002595,COMPLETED,2025-07-22 10:57:00,2025-07-22 11:48:00,,,0
TICK-022282,P01438,TRIP-002596,COMPLETED,2025-07-22 22:31:00,2025-07-22 23:48:00,256,216,0
TICK-022283,P00581,TRIP-001035,COMPLETED,2025-07-08 05:07:00,2025-07-08 05:34:00,,,0
TICK-022284,P00581,TRIP-002087,COMPLETED,2025-07-08 16:32:00,2025-07-08 17:33:00,268,267,0
TICK-022285,P00581,TRIP-001539,COMPLETED,2025-07-09 04:41:00,2025-07-09 05:44:00,46,50,0
TICK-022286,P02637,TRIP-002321,COMPLETED,2025-03-22 17:04:00,2025-03-22 17:46:00,,,0
TICK-022287,P02637,TRIP-001833,COMPLETED,2025-03-23 04:34:00,2025-03-23 05:39:00,251,156,0
TICK-022288,P01184,TRIP-002866,COMPLETED,2025-09-22 17:16:00,2025-09-22 17:48:00,,,0
TICK-022289,P01184,TRIP-002867,COMPLETED,2025-09-23 05:18:00,2025-09-23 05:42:00,323,268,0
TICK-022290,P01184,TRIP-003958,MISSED_CONNECTION,,,-2,-23,1
TICK-022291,P01602,TRIP-000003,COMPLETED,2025-12-08 05:03:00,2025-12-08 05:48:00,,,0
TICK-022292,P01602,TRIP-000004,COMPLETED,2025-12-08 11:25:00,2025-12-08 11:50:00,144,140,0
TICK-022293,P00033,TRIP-001697,COMPLETED,2025-12-08 17:07:00,2025-12-08 17:45:00,,,0
TICK-022294,P00033,TRIP-002046,COMPLETED,2025-12-09 04:54:00,2025-12-09 05:33:00,180,201,0
TICK-022295,P00033,TRIP-003959,COMPLETED,2025-12-09 10:34:00,2025-12-09 11:30:00,169,148,0
TICK-022296,P02597,TRIP-000191,COMPLETED,2025-06-22 10:51:00,2025-06-22 11:39:00,,,0
TICK-022297,P02597,TRIP-000997,COMPLETED,2025-06-22 22:41:00,2025-06-22 23:31:00,180,181,0
TICK-022298,P00264,TRIP-000141,COMPLETED,2025-06-08 05:25:00,2025-06-08 05:35:00,,,0
TICK-022299,P00264,TRIP-000142,COMPLETED,2025-06-08 11:15:00,2025-06-08 11:45:00,144,180,0
TICK-022300,P00104,TRIP-003071,COMPLETED,2025-10-08 05:02:00,2025-10-08 05:39:00,,,0
TICK-022301,P00104,TRIP-002197,MISSED_CONNECTION,,,-10,13,1
TICK-022302,P00165,TRIP-001526,COMPLETED,2025-06-08 10:32:00,2025-06-08 11:36:00,,,0
TICK-022303,P00165,TRIP-000430,COMPLETED,2025-06-08 22:49:00,2025-06-08 23:32:00,77,106,0
TICK-022304,P03164,TRIP-001231,COMPLETED,2025-02-22 10:38:00,2025-02-22 11:47:00,,,0
TICK-022305,P03164,TRIP-002271,MISSED_CONNECTION,,,-23,-60,1
TICK-022306,P03164,TRIP-003228,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022307,P03120,TRIP-000375,COMPLETED,2025-07-08 11:25:00,2025-07-08 11:32:00,,,0
TICK-022308,P03120,TRIP-000376,COMPLETED,2025-07-08 23:03:00,2025-07-08 23:48:00,138,138,0
TICK-022309,P03120,TRIP-000620,MISSED_CONNECTION,,,-5,-5,1
TICK-022310,P02327,TRIP-001222,COMPLETED,2025-08-08 11:14:00,2025-08-08 11:44:00,,,0
TICK-022311,P00194,TRIP-000381,COMPLETED,2025-10-22 05:04:00,2025-10-22 05:41:00,,,0
TICK-022312,P01211,TRIP-000387,COMPLETED,2025-12-08 16:46:00,2025-12-08 17:30:00,,,0
TICK-022313,P01211,TRIP-000388,MISSED_CONNECTION,,,-10,-35,1
TICK-022314,P01211,TRIP-000389,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022315,P00210,TRIP-000401,COMPLETED,2025-09-08 10:38:00,2025-09-08 11:32:00,,,0
TICK-022316,P00210,TRIP-000402,COMPLETED,2025-09-08 17:03:00,2025-09-08 17:39:00,194,115,0
TICK-022317,P00210,TRIP-000403,COMPLETED,2025-09-08 22:32:00,2025-09-08 23:35:00,178,192,0
TICK-022318,P01894,TRIP-001499,COMPLETED,2025-08-22 10:58:00,2025-08-22 11:43:00,,,0
TICK-022319,P01894,TRIP-002136,COMPLETED,2025-08-22 17:15:00,2025-08-22 17:33:00,93,80,0
TICK-022320,P00618,TRIP-001337,COMPLETED,2025-02-22 10:39:00,2025-02-22 11:35:00,,,0
TICK-022321,P00618,TRIP-001338,MISSED_CONNECTION,,,-5,-29,1
TICK-022322,P00618,TRIP-001966,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022323,P00607,TRIP-000451,COMPLETED,2025-07-22 17:11:00,2025-07-22 17:40:00,,,0
TICK-022324,P00607,TRIP-000452,COMPLETED,2025-07-23 05:09:00,2025-07-23 05:50:00,229,220,0
TICK-022325,P01388,TRIP-003860,COMPLETED,2025-05-08 05:22:00,2025-05-08 05:38:00,,,0
TICK-022326,P01388,TRIP-003453,MISSED_CONNECTION,,,-5,-28,1
TICK-022327,P01388,TRIP-003454,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022328,P00320,TRIP-001417,COMPLETED,2025-05-08 17:10:00,2025-05-08 17:36:00,,,0
TICK-022329,P00320,TRIP-001418,COMPLETED,2025-05-09 04:38:00,2025-05-09 05:36:00,266,265,0
TICK-022330,P00320,TRIP-001419,COMPLETED,2025-05-09 11:11:00,2025-05-09 11:35:00,201,222,0
TICK-022331,P03632,TRIP-003697,COMPLETED,2025-04-08 04:31:00,2025-04-08 05:47:00,,,0
TICK-022332,P03632,TRIP-001986,COMPLETED,2025-04-08 17:06:00,2025-04-08 17:42:00,226,217,0
TICK-022333,P02642,TRIP-003055,COMPLETED,2025-05-08 17:05:00,2025-05-08 17:30:00,,,0
TICK-022334,P02345,TRIP-000805,COMPLETED,2025-07-22 11:11:00,2025-07-22 11:43:00,,,0
TICK-022335,P02345,TRIP-000806,COMPLETED,2025-07-22 23:03:00,2025-07-22 23:30:00,138,110,0
TICK-022336,P03956,TRIP-001514,COMPLETED,2025-07-22 17:15:00,2025-07-22 17:50:00,,,0
TICK-022337,P03956,TRIP-001515,MISSED_CONNECTION,,,-23,-42,1
TICK-022338,P02137,TRIP-001210,COMPLETED,2025-12-22 17:09:00,2025-12-22 17:31:00,,,0
TICK-022339,P02137,TRIP-003665,COMPLETED,2025-12-23 04:57:00,2025-12-23 05:49:00,199,150,0
TICK-022340,P01931,TRIP-000233,COMPLETED,2025-02-08 04:42:00,2025-02-08 05:42:00,,,0
TICK-022341,P01931,TRIP-000234,COMPLETED,2025-02-08 16:50:00,2025-02-08 17:35:00,180,151,0
TICK-022342,P01254,TRIP-000359,COMPLETED,2025-06-08 11:22:00,2025-06-08 11:30:00,,,0
TICK-022343,P01254,TRIP-001376,COMPLETED,2025-06-08 22:42:00,2025-06-08 23:30:00,251,246,0
TICK-022344,P01254,TRIP-003857,COMPLETED,2025-06-09 11:12:00,2025-06-09 11:32:00,181,41,0
TICK-022345,P02234,TRIP-000627,COMPLETED,2025-12-22 16:54:00,2025-12-22 17:37:00,,,0
TICK-022346,P02234,TRIP-000687,MISSED_CONNECTION,,,-2,-66,1
TICK-022347,P02234,TRIP-002265,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022348,P01339,TRIP-000345,COMPLETED,2025-06-08 17:24:00,2025-06-08 17:31:00,,,0
TICK-022349,P01005,TRIP-000581,COMPLETED,2025-06-08 05:02:00,2025-06-08 05:39:00,,,0
TICK-022350,P01005,TRIP-000582,COMPLETED,2025-06-08 10:55:00,2025-06-08 11:40:00,178,190,0
TICK-022351,P03270,TRIP-000683,COMPLETED,2025-03-08 05:18:00,2025-03-08 05:37:00,,,0
TICK-022352,P03270,TRIP-000684,COMPLETED,2025-03-08 16:57:00,2025-03-08 17:41:00,266,229,0
TICK-022353,P03653,TRIP-000698,COMPLETED,2025-12-22 04:37:00,2025-12-22 05:33:00,,,0
TICK-022354,P03653,TRIP-000699,MISSED_CONNECTION,,,-25,-22,1
TICK-022355,P03653,TRIP-000700,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022356,P01418,TRIP-001172,COMPLETED,2025-09-08 10:39:00,2025-09-08 11:41:00,,,0
TICK-022357,P01418,TRIP-003688,COMPLETED,2025-09-08 16:52:00,2025-09-08 17:34:00,144,72,0
TICK-022358,P01418,TRIP-003689,COMPLETED,2025-09-09 05:25:00,2025-09-09 05:45:00,138,140,0
TICK-022359,P03236,TRIP-001650,COMPLETED,2025-12-08 16:52:00,2025-12-08 17:32:00,,,0
TICK-022360,P03236,TRIP-002212,COMPLETED,2025-12-09 04:52:00,2025-12-09 05:33:00,138,77,0
TICK-022361,P03236,TRIP-002213,COMPLETED,2025-12-09 10:34:00,2025-12-09 11:32:00,-5,39,0
TICK-022362,P03483,TRIP-001341,COMPLETED,2025-02-08 16:54:00,2025-02-08 17:36:00,,,0
TICK-022363,P01687,TRIP-000818,COMPLETED,2025-09-08 10:55:00,2025-09-08 11:47:00,,,0
TICK-022364,P01687,TRIP-001505,COMPLETED,2025-09-08 17:21:00,2025-09-08 17:49:00,201,199,0
TICK-022365,P03493,TRIP-000408,COMPLETED,2025-06-08 05:22:00,2025-06-08 05:50:00,,,0
TICK-022366,P03493,TRIP-001274,COMPLETED,2025-06-08 22:35:00,2025-06-08 23:39:00,626,635,0
TICK-022367,P02171,TRIP-001084,COMPLETED,2025-09-08 10:50:00,2025-09-08 11:33:00,,,0
TICK-022368,P02171,TRIP-001085,COMPLETED,2025-09-08 16:38:00,2025-09-08 17:31:00,169,128,0
TICK-022369,P02171,TRIP-000838,MISSED_CONNECTION,,,-25,-62,1
TICK-022370,P03069,TRIP-002864,COMPLETED,2025-11-08 17:04:00,2025-11-08 17:33:00,,,0
TICK-022371,P03069,TRIP-003150,COMPLETED,2025-11-08 23:15:00,2025-11-08 23:41:00,93,102,0
TICK-022372,P03069,TRIP-003960,COMPLETED,2025-11-09 11:04:00,2025-11-09 11:34:00,323,276,0
TICK-022373,P02635,TRIP-001814,COMPLETED,2025-06-22 05:06:00,2025-06-22 05:35:00,,,0
TICK-022374,P02635,TRIP-000033,COMPLETED,2025-06-22 11:24:00,2025-06-22 11:39:00,144,159,0
TICK-022375,P02635,TRIP-000034,COMPLETED,2025-06-22 22:40:00,2025-06-22 23:46:00,138,139,0
TICK-022376,P03306,TRIP-000695,COMPLETED,2025-12-08 11:04:00,2025-12-08 11:47:00,,,0
TICK-022377,P03306,TRIP-000777,COMPLETED,2025-12-08 23:06:00,2025-12-08 23:32:00,-2,16,0
TICK-022378,P02311,TRIP-001627,COMPLETED,2025-02-22 11:08:00,2025-02-22 11:40:00,,,0
TICK-022379,P00925,TRIP-000423,COMPLETED,2025-08-08 10:45:00,2025-08-08 11:40:00,,,0
TICK-022380,P00925,TRIP-000106,MISSED_CONNECTION,,,-3,1,1
TICK-022381,P02607,TRIP-000971,COMPLETED,2025-12-08 16:40:00,2025-12-08 17:48:00,,,0
TICK-022382,P02607,TRIP-000972,COMPLETED,2025-12-08 23:17:00,2025-12-08 23:34:00,201,201,0
TICK-022383,P01444,TRIP-000859,COMPLETED,2025-08-22 11:10:00,2025-08-22 11:39:00,,,0
TICK-022384,P01444,TRIP-001385,COMPLETED,2025-08-22 22:43:00,2025-08-22 23:35:00,226,201,0
TICK-022385,P01444,TRIP-001386,COMPLETED,2025-08-23 04:44:00,2025-08-23 05:36:00,93,60,0
TICK-022386,P01992,TRIP-002433,COMPLETED,2025-09-08 16:36:00,2025-09-08 17:45:00,,,0
TICK-022387,P01992,TRIP-003961,COMPLETED,2025-09-08 23:04:00,2025-09-08 23:46:00,169,133,0
TICK-022388,P01992,TRIP-003962,MISSED_CONNECTION,,,-10,-37,1
TICK-022389,P03517,TRIP-002017,COMPLETED,2025-06-08 11:10:00,2025-06-08 11:50:00,,,0
TICK-022390,P03517,TRIP-002464,COMPLETED,2025-06-08 22:58:00,2025-06-08 23:36:00,256,184,0
TICK-022391,P02950,TRIP-002663,COMPLETED,2025-02-22 04:59:00,2025-02-22 05:41:00,,,0
TICK-022392,P02950,TRIP-002851,COMPLETED,2025-02-22 16:36:00,2025-02-22 17:42:00,142,130,0
TICK-022393,P00429,TRIP-000937,COMPLETED,2025-05-22 17:17:00,2025-05-22 17:45:00,,,0
TICK-022394,P00429,TRIP-002563,COMPLETED,2025-05-22 22:35:00,2025-05-22 23:50:00,144,123,0
TICK-022395,P02055,TRIP-000648,COMPLETED,2025-10-08 16:31:00,2025-10-08 17:37:00,,,0
TICK-022396,P02055,TRIP-003103,COMPLETED,2025-10-09 04:33:00,2025-10-09 05:32:00,229,190,0
TICK-022397,P03194,TRIP-003204,COMPLETED,2025-01-22 10:31:00,2025-01-22 11:45:00,,,0
TICK-022398,P03194,TRIP-003205,COMPLETED,2025-01-22 22:43:00,2025-01-22 23:39:00,229,240,0
TICK-022399,P03742,TRIP-000982,COMPLETED,2025-07-08 05:03:00,2025-07-08 05:31:00,,,0
TICK-022400,P03742,TRIP-000028,COMPLETED,2025-07-08 10:31:00,2025-07-08 11:41:00,201,139,0
TICK-022401,P03742,TRIP-000029,COMPLETED,2025-07-08 22:38:00,2025-07-08 23:45:00,180,173,0
TICK-022402,P01757,TRIP-002569,COMPLETED,2025-08-22 16:45:00,2025-08-22 17:39:00,,,0
TICK-022403,P01757,TRIP-002570,COMPLETED,2025-08-23 05:01:00,2025-08-23 05:36:00,266,275,0
TICK-022404,P02575,TRIP-000805,COMPLETED,2025-07-22 10:38:00,2025-07-22 11:48:00,,,0
TICK-022405,P02575,TRIP-000806,COMPLETED,2025-07-22 23:13:00,2025-07-22 23:38:00,138,110,0
TICK-022406,P03842,TRIP-000338,COMPLETED,2025-08-22 17:21:00,2025-08-22 17:39:00,,,0
TICK-022407,P03842,TRIP-002968,COMPLETED,2025-08-22 23:07:00,2025-08-22 23:40:00,178,197,0
TICK-022408,P01605,TRIP-001297,COMPLETED,2025-11-22 10:33:00,2025-11-22 11:33:00,,,0
TICK-022409,P01605,TRIP-000192,MISSED_CONNECTION,,,-5,-25,1
TICK-022410,P00097,TRIP-002417,COMPLETED,2025-08-22 10:31:00,2025-08-22 11:37:00,,,0
TICK-022411,P00097,TRIP-001401,MISSED_CONNECTION,,,-2,-16,1
TICK-022412,P00097,TRIP-003816,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022413,P02233,TRIP-000937,COMPLETED,2025-05-22 17:05:00,2025-05-22 17:42:00,,,0
TICK-022414,P02233,TRIP-002563,COMPLETED,2025-05-22 23:25:00,2025-05-22 23:31:00,144,123,0
TICK-022415,P03858,TRIP-000166,COMPLETED,2025-06-22 11:00:00,2025-06-22 11:33:00,,,0
TICK-022416,P03858,TRIP-000167,MISSED_CONNECTION,,,-10,-39,1
TICK-022417,P03771,TRIP-000558,COMPLETED,2025-07-22 05:03:00,2025-07-22 05:44:00,,,0
TICK-022418,P01256,TRIP-000738,COMPLETED,2025-09-22 17:06:00,2025-09-22 17:41:00,,,0
TICK-022419,P01256,TRIP-000739,COMPLETED,2025-09-23 05:23:00,2025-09-23 05:41:00,251,269,0
TICK-022420,P02392,TRIP-002760,COMPLETED,2025-04-22 10:37:00,2025-04-22 11:39:00,,,0
TICK-022421,P02392,TRIP-002761,COMPLETED,2025-04-22 23:03:00,2025-04-22 23:37:00,180,170,0
TICK-022422,P02392,TRIP-001587,COMPLETED,2025-04-23 04:43:00,2025-04-23 05:50:00,169,165,0
TICK-022423,P00742,TRIP-000860,COMPLETED,2025-03-08 16:46:00,2025-03-08 17:36:00,,,0
TICK-022424,P01395,TRIP-002981,COMPLETED,2025-11-22 10:41:00,2025-11-22 11:49:00,,,0
TICK-022425,P02797,TRIP-000541,COMPLETED,2025-03-22 11:13:00,2025-03-22 11:50:00,,,0
TICK-022426,P01121,TRIP-000849,COMPLETED,2025-12-22 17:05:00,2025-12-22 17:33:00,,,0
TICK-022427,P01121,TRIP-000850,COMPLETED,2025-12-23 04:47:00,2025-12-23 05:43:00,180,180,0
TICK-022428,P00990,TRIP-003278,COMPLETED,2025-02-08 05:14:00,2025-02-08 05:44:00,,,0
TICK-022429,P00990,TRIP-000979,COMPLETED,2025-02-08 16:49:00,2025-02-08 17:43:00,229,228,0
TICK-022430,P00990,TRIP-000980,MISSED_CONNECTION,,,-10,-47,1
TICK-022431,P03864,TRIP-003511,COMPLETED,2025-02-08 05:21:00,2025-02-08 05:35:00,,,0
TICK-022432,P03864,TRIP-001609,COMPLETED,2025-02-08 11:05:00,2025-02-08 11:38:00,201,185,0
TICK-022433,P03864,TRIP-001610,COMPLETED,2025-02-08 22:45:00,2025-02-08 23:43:00,180,151,0
TICK-022434,P02343,TRIP-001721,COMPLETED,2025-10-22 10:44:00,2025-10-22 11:46:00,,,0
TICK-022435,P02660,TRIP-002729,COMPLETED,2025-11-22 16:51:00,2025-11-22 17:31:00,,,0
TICK-022436,P02660,TRIP-002730,MISSED_CONNECTION,,,-10,-227,1
TICK-022437,P02660,TRIP-003372,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022438,P03350,TRIP-001176,COMPLETED,2025-09-22 04:44:00,2025-09-22 05:45:00,,,0
TICK-022439,P03350,TRIP-001177,COMPLETED,2025-09-22 16:30:00,2025-09-22 17:43:00,266,281,0
TICK-022440,P03350,TRIP-001178,COMPLETED,2025-09-22 22:57:00,2025-09-22 23:47:00,201,195,0
TICK-022441,P03216,TRIP-000763,COMPLETED,2025-07-22 10:56:00,2025-07-22 11:42:00,,,0
TICK-022442,P03216,TRIP-002568,COMPLETED,2025-07-22 23:02:00,2025-07-22 23:40:00,77,54,0
TICK-022443,P01185,TRIP-000387,COMPLETED,2025-12-08 16:37:00,2025-12-08 17:48:00,,,0
TICK-022444,P01185,TRIP-000388,MISSED_CONNECTION,,,-10,-35,1
TICK-022445,P00891,TRIP-001475,COMPLETED,2025-08-08 11:16:00,2025-08-08 11:47:00,,,0
TICK-022446,P00891,TRIP-001094,MISSED_CONNECTION,,,-5,-34,1
TICK-022447,P00702,TRIP-002041,COMPLETED,2025-07-08 16:37:00,2025-07-08 17:46:00,,,0
TICK-022448,P00702,TRIP-002485,COMPLETED,2025-07-08 22:48:00,2025-07-08 23:45:00,144,140,0
TICK-022449,P01614,TRIP-002058,COMPLETED,2025-05-08 16:32:00,2025-05-08 17:42:00,,,0
TICK-022450,P01614,TRIP-003963,MISSED_CONNECTION,,,181,-6,1
TICK-022451,P01614,TRIP-003964,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-022452,P00174,TRIP-000528,COMPLETED,2025-03-08 11:04:00,2025-03-08 11:34:00,,,0
TICK-022453,P00174,TRIP-000791,COMPLETED,2025-03-08 23:17:00,2025-03-08 23:41:00,138,97,0
TICK-022454,P00328,TRIP-001514,COMPLETED,2025-07-22 17:12:00,2025-07-22 17:36:00,,,0
TICK-022455,P00328,TRIP-001515,MISSED_CONNECTION,,,-23,-42,1
TICK-022456,P01113,TRIP-001249,COMPLETED,2025-07-22 10:58:00,2025-07-22 11:47:00,,,0
TICK-022457,P01113,TRIP-002237,COMPLETED,2025-07-22 23:04:00,2025-07-22 23:43:00,266,265,0
TICK-022458,P00550,TRIP-000684,COMPLETED,2025-03-08 16:36:00,2025-03-08 17:35:00,,,0
TICK-022459,P00550,TRIP-000685,COMPLETED,2025-03-08 23:08:00,2025-03-08 23:34:00,201,149,0
TICK-022460,P00550,TRIP-002832,COMPLETED,2025-03-09 11:22:00,2025-03-09 11:46:00,180,145,0
TICK-022461,P02030,TRIP-001528,COMPLETED,2025-05-22 10:46:00,2025-05-22 11:42:00,,,0
TICK-022462,P02030,TRIP-001529,COMPLETED,2025-05-22 16:55:00,2025-05-22 17:30:00,144,141,0
TICK-022463,P02030,TRIP-002863,COMPLETED,2025-05-23 04:41:00,2025-05-23 05:31:00,138,149,0
TICK-022464,P00638,TRIP-000258,COMPLETED,2025-07-08 11:01:00,2025-07-08 11:37:00,,,0
TICK-022465,P00638,TRIP-000259,COMPLETED,2025-07-08 17:14:00,2025-07-08 17:36:00,93,105,0
TICK-022466,P00825,TRIP-000042,COMPLETED,2025-12-22 04:49:00,2025-12-22 05:41:00,,,0
TICK-022467,P00825,TRIP-000043,COMPLETED,2025-12-22 11:02:00,2025-12-22 11:38:00,144,146,0
TICK-022468,P03665,TRIP-001222,COMPLETED,2025-08-08 10:50:00,2025-08-08 11:33:00,,,0
TICK-022469,P02358,TRIP-001554,COMPLETED,2025-02-08 11:01:00,2025-02-08 11:47:00,,,0
TICK-022470,P02358,TRIP-001555,COMPLETED,2025-02-08 23:02:00,2025-02-08 23:38:00,268,272,0
TICK-022471,P02358,TRIP-002465,COMPLETED,2025-02-09 10:35:00,2025-02-09 11:49:00,46,46,0
TICK-022472,P01474,TRIP-002485,COMPLETED,2025-07-08 23:25:00,2025-07-08 23:48:00,,,0
TICK-022473,P01474,TRIP-003478,COMPLETED,2025-07-09 11:15:00,2025-07-09 11:47:00,138,173,0
TICK-022474,P01873,TRIP-000321,COMPLETED,2025-12-22 10:44:00,2025-12-22 11:37:00,,,0
TICK-022475,P01873,TRIP-000773,COMPLETED,2025-12-22 22:45:00,2025-12-22 23:40:00,251,246,0
TICK-022476,P01873,TRIP-002920,COMPLETED,2025-12-23 10:54:00,2025-12-23 11:43:00,199,166,0
TICK-022477,P02977,TRIP-003796,COMPLETED,2025-03-08 17:04:00,2025-03-08 17:30:00,,,0
TICK-022478,P02977,TRIP-003407,MISSED_CONNECTION,,,-25,-167,1
TICK-022479,P02795,TRIP-000527,COMPLETED,2025-01-08 17:25:00,2025-01-08 17:46:00,,,0
TICK-022480,P02742,TRIP-003396,COMPLETED,2025-09-22 04:49:00,2025-09-22 05:45:00,,,0
TICK-022481,P02742,TRIP-003068,COMPLETED,2025-09-22 17:06:00,2025-09-22 17:30:00,229,198,0
TICK-022482,P02742,TRIP-003069,MISSED_CONNECTION,,,-10,-2,1
TICK-022483,P02952,TRIP-001242,COMPLETED,2025-06-08 17:06:00,2025-06-08 17:45:00,,,0
TICK-022484,P02952,TRIP-001243,COMPLETED,2025-06-09 05:12:00,2025-06-09 05:49:00,266,255,0
TICK-022485,P00043,TRIP-003460,COMPLETED,2025-05-08 04:42:00,2025-05-08 05:39:00,,,0
TICK-022486,P02736,TRIP-003044,COMPLETED,2025-05-22 04:50:00,2025-05-22 05:33:00,,,0
TICK-022487,P03001,TRIP-000815,COMPLETED,2025-10-08 16:48:00,2025-10-08 17:43:00,,,0
TICK-022488,P01759,TRIP-000208,COMPLETED,2025-12-08 16:49:00,2025-12-08 17:43:00,,,0
TICK-022489,P01759,TRIP-000209,COMPLETED,2025-12-09 05:20:00,2025-12-09 05:45:00,266,297,0
TICK-022490,P01759,TRIP-003565,COMPLETED,2025-12-09 11:04:00,2025-12-09 11:41:00,201,188,0
TICK-022491,P00456,TRIP-002409,COMPLETED,2025-05-22 17:11:00,2025-05-22 17:47:00,,,0
TICK-022492,P00456,TRIP-002767,COMPLETED,2025-05-23 04:46:00,2025-05-23 05:30:00,180,200,0
TICK-022493,P03504,TRIP-000817,COMPLETED,2025-07-08 10:33:00,2025-07-08 11:31:00,,,0
TICK-022494,P01090,TRIP-003729,COMPLETED,2025-08-08 10:58:00,2025-08-08 11:45:00,,,0
