claim_id,ticket_number,claim_type,refund_amount,compensation_amount,rebooking_cost,rebooking_ts,claim_submitted_ts,claim_resolution_ts,claim_status
CLM-002379,TICK-020875,Missed Connection,79000,50000,52000,2025-08-09 19:41:00,2025-08-09 16:41:00,2025-08-12 16:41:00,Approved
CLM-002380,TICK-020877,Missed Connection,115000,100000,72000,2025-08-09 00:44:00,2025-08-08 19:44:00,2025-08-12 19:44:00,Approved
CLM-002381,TICK-020887,Missed Connection,186000,50000,117000,2025-06-10 00:54:00,2025-06-09 16:54:00,2025-06-10 16:54:00,Approved
CLM-002382,TICK-020898,Missed Connection,109000,75000,69000,2025-01-09 13:54:00,2025-01-09 10:54:00,2025-01-11 10:54:00,Approved
CLM-002383,TICK-020900,Missed Connection,138000,50000,87000,2025-06-09 09:05:00,2025-06-09 03:05:00,2025-06-13 03:05:00,Approved
CLM-002384,TICK-020904,Missed Connection,107000,75000,75000,2025-08-23 00:04:00,2025-08-22 23:04:00,2025-08-25 23:04:00,Approved
CLM-002385,TICK-020907,Missed Connection,176000,75000,117000,2025-06-10 00:54:00,2025-06-09 17:54:00,2025-06-11 17:54:00,Approved
CLM-002386,TICK-020918,Missed Connection,99000,75000,65000,2025-12-09 04:10:00,2025-12-09 02:10:00,2025-12-14 02:10:00,Approved
CLM-002387,TICK-020924,Missed Connection,82000,50000,52000,2025-01-23 00:18:00,2025-01-22 23:18:00,2025-01-27 23:18:00,Approved
CLM-002388,TICK-020933,Missed Connection,78000,50000,49000,2025-09-09 04:02:00,2025-09-08 21:02:00,2025-09-12 21:02:00,Approved
CLM-002389,TICK-020939,Missed Connection,62000,100000,39000,2025-08-09 16:36:00,2025-08-09 08:36:00,2025-08-14 08:36:00,Approved
CLM-002390,TICK-020958,Missed Connection,128000,100000,90000,2025-06-23 11:38:00,2025-06-23 09:38:00,2025-06-27 09:38:00,Approved
CLM-002391,TICK-020960,Missed Connection,110000,75000,73000,2025-07-23 05:10:00,2025-07-23 00:10:00,2025-07-28 00:10:00,Approved
CLM-002392,TICK-020964,Missed Connection,82000,50000,52000,2025-02-09 01:25:00,2025-02-08 20:25:00,2025-02-10 20:25:00,Approved
CLM-002393,TICK-020972,Missed Connection,142000,75000,90000,2025-06-23 15:38:00,2025-06-23 09:38:00,2025-06-26 09:38:00,Approved
CLM-002394,TICK-020985,Missed Connection,138000,75000,87000,2025-07-23 15:38:00,2025-07-23 11:38:00,2025-07-28 11:38:00,Approved
CLM-002395,TICK-020993,Missed Connection,82000,75000,52000,2025-08-09 13:49:00,2025-08-09 10:49:00,2025-08-12 10:49:00,Approved
CLM-002396,TICK-020999,Missed Connection,108000,50000,68000,2025-04-09 10:49:00,2025-04-09 04:49:00,2025-04-12 04:49:00,Approved
CLM-002397,TICK-021006,Missed Connection,103000,75000,65000,2025-10-08 21:16:00,2025-10-08 19:16:00,2025-10-10 19:16:00,Approved
CLM-002398,TICK-021016,Missed Connection,148000,50000,93000,2025-03-09 03:51:00,2025-03-09 00:51:00,2025-03-11 00:51:00,Approved
CLM-002399,TICK-021027,Missed Connection,124000,50000,78000,2025-09-23 22:40:00,2025-09-23 19:40:00,2025-09-28 19:40:00,Approved
CLM-002400,TICK-021034,Missed Connection,124000,75000,78000,2025-01-09 14:28:00,2025-01-09 09:28:00,2025-01-11 09:28:00,Approved
CLM-002401,TICK-021050,Missed Connection,103000,50000,72000,2025-08-09 05:16:00,2025-08-08 22:16:00,2025-08-10 22:16:00,Approved
CLM-002402,TICK-021055,Missed Connection,92000,75000,58000,2025-05-09 12:07:00,2025-05-09 09:07:00,2025-05-10 09:07:00,Approved
CLM-002403,TICK-021066,Missed Connection,110000,75000,72000,2025-02-09 04:14:00,2025-02-08 22:14:00,2025-02-10 22:14:00,Approved
CLM-002404,TICK-021074,Missed Connection,99000,75000,65000,2025-07-09 04:10:00,2025-07-09 03:10:00,2025-07-11 03:10:00,Approved
CLM-002405,TICK-021078,Missed Connection,70000,100000,49000,2025-05-23 10:06:00,2025-05-23 05:06:00,2025-05-28 05:06:00,Approved
CLM-002406,TICK-021083,Missed Connection,52000,75000,34000,2025-06-24 01:30:00,2025-06-23 20:30:00,2025-06-27 20:30:00,Rejected
CLM-002407,TICK-021088,Missed Connection,186000,75000,117000,2025-06-23 11:02:00,2025-06-23 06:02:00,2025-06-28 06:02:00,Approved
CLM-002408,TICK-021091,Missed Connection,78000,75000,49000,2025-11-09 13:34:00,2025-11-09 08:34:00,2025-11-11 08:34:00,Approved
CLM-002409,TICK-021105,Missed Connection,132000,50000,92000,2025-08-09 07:17:00,2025-08-09 04:17:00,2025-08-11 04:17:00,Rejected
CLM-002410,TICK-021108,Missed Connection,226000,50000,142000,2025-12-23 12:09:00,2025-12-23 05:09:00,2025-12-25 05:09:00,Approved
CLM-002411,TICK-021112,Missed Connection,78000,75000,49000,2025-05-23 05:06:00,2025-05-22 23:06:00,2025-05-25 23:06:00,Approved
CLM-002412,TICK-021114,Missed Connection,158000,100000,99000,2025-06-23 15:28:00,2025-06-23 11:28:00,2025-06-25 11:28:00,Approved
CLM-002413,TICK-021127,Missed Connection,54000,75000,36000,2025-05-23 11:23:00,2025-05-23 10:23:00,2025-05-26 10:23:00,Approved
CLM-002414,TICK-021135,Missed Connection,52000,50000,34000,2025-12-09 11:14:00,2025-12-09 08:14:00,2025-12-10 08:14:00,Approved
CLM-002415,TICK-021137,Missed Connection,133000,75000,93000,2025-10-22 23:47:00,2025-10-22 22:47:00,2025-10-23 22:47:00,Approved
CLM-002416,TICK-021143,Missed Connection,193000,75000,122000,2025-06-23 03:03:00,2025-06-22 19:03:00,2025-06-27 19:03:00,Approved
CLM-002417,TICK-021150,Missed Connection,99000,75000,62000,2025-12-23 15:09:00,2025-12-23 08:09:00,,Pending
CLM-002418,TICK-021153,Missed Connection,119000,100000,75000,2025-10-24 01:23:00,2025-10-23 23:23:00,2025-10-25 23:23:00,Approved
CLM-002419,TICK-021157,Missed Connection,40000,50000,28000,2025-05-09 09:19:00,2025-05-09 02:19:00,2025-05-12 02:19:00,Approved
CLM-002420,TICK-021160,Missed Connection,76000,50000,48000,2025-10-09 06:43:00,2025-10-09 05:43:00,,Pending
CLM-002421,TICK-021173,Missed Connection,79000,50000,52000,2025-03-23 16:32:00,2025-03-23 09:32:00,2025-03-26 09:32:00,Approved
CLM-002422,TICK-021180,Missed Connection,94000,50000,62000,2025-06-23 09:39:00,2025-06-23 02:39:00,2025-06-28 02:39:00,Approved
CLM-002423,TICK-021191,Missed Connection,112000,50000,71000,2025-07-23 18:03:00,2025-07-23 13:03:00,,Pending
CLM-002424,TICK-021199,Missed Connection,178000,100000,112000,2025-06-09 11:44:00,2025-06-09 10:44:00,2025-06-11 10:44:00,Approved
CLM-002425,TICK-021207,Missed Connection,178000,50000,112000,2025-06-09 11:02:00,2025-06-09 07:02:00,2025-06-10 07:02:00,Approved
CLM-002426,TICK-021219,Missed Connection,138000,50000,87000,2025-07-09 16:48:00,2025-07-09 09:48:00,2025-07-10 09:48:00,Approved
CLM-002427,TICK-021224,Missed Connection,86000,75000,55000,2025-01-23 02:22:00,2025-01-22 20:22:00,,Pending
CLM-002428,TICK-021228,Missed Connection,226000,75000,142000,2025-07-09 14:09:00,2025-07-09 06:09:00,2025-07-13 06:09:00,Approved
CLM-002429,TICK-021232,Missed Connection,96000,100000,61000,2025-05-08 23:32:00,2025-05-08 21:32:00,2025-05-12 21:32:00,Rejected
CLM-002430,TICK-021236,Missed Connection,155000,75000,98000,2025-05-23 02:39:00,2025-05-23 01:39:00,2025-05-26 01:39:00,Approved
CLM-002431,TICK-021239,Missed Connection,240000,50000,152000,2025-07-23 16:25:00,2025-07-23 11:25:00,2025-07-24 11:25:00,Approved
CLM-002432,TICK-021268,Missed Connection,148000,75000,93000,2025-07-23 13:39:00,2025-07-23 09:39:00,,Pending
CLM-002433,TICK-021279,Missed Connection,49000,75000,34000,2025-07-09 09:24:00,2025-07-09 05:24:00,2025-07-13 05:24:00,Approved
CLM-002434,TICK-021288,Missed Connection,49000,50000,34000,2025-12-09 01:44:00,2025-12-08 22:44:00,2025-12-12 22:44:00,Approved
CLM-002435,TICK-021299,Missed Connection,109000,75000,69000,2025-01-09 13:54:00,2025-01-09 06:54:00,2025-01-10 06:54:00,Approved
CLM-002436,TICK-021304,Missed Connection,155000,75000,98000,2025-03-10 00:24:00,2025-03-09 19:24:00,2025-03-12 19:24:00,Approved
CLM-002437,TICK-021306,Missed Connection,86000,100000,55000,2025-01-08 14:51:00,2025-01-08 13:51:00,2025-01-12 13:51:00,Approved
CLM-002438,TICK-021310,Missed Connection,54000,100000,36000,2025-08-09 23:23:00,2025-08-09 16:23:00,2025-08-14 16:23:00,Approved
CLM-002439,TICK-021315,Missed Connection,124000,75000,78000,2025-09-10 05:14:00,2025-09-09 22:14:00,2025-09-13 22:14:00,Approved
CLM-002440,TICK-021321,Missed Connection,54000,100000,36000,2025-02-22 23:23:00,2025-02-22 19:23:00,2025-02-25 19:23:00,Approved
CLM-002441,TICK-021335,Missed Connection,148000,75000,93000,2025-01-08 22:25:00,2025-01-08 20:25:00,2025-01-12 20:25:00,Approved
CLM-002442,TICK-021337,Missed Connection,178000,75000,112000,2025-07-23 23:25:00,2025-07-23 15:25:00,2025-07-27 15:25:00,Rejected
CLM-002443,TICK-021348,Missed Connection,62000,100000,39000,2025-02-09 03:46:00,2025-02-09 02:46:00,,Pending
CLM-002444,TICK-021351,Missed Connection,104000,100000,65000,2025-12-09 01:40:00,2025-12-08 20:40:00,2025-12-10 20:40:00,Approved
CLM-002445,TICK-021361,Missed Connection,102000,75000,65000,2025-05-09 09:39:00,2025-05-09 08:39:00,2025-05-14 08:39:00,Approved
CLM-002446,TICK-021365,Missed Connection,110000,75000,70000,2025-07-22 21:21:00,2025-07-22 19:21:00,2025-07-24 19:21:00,Approved
CLM-002447,TICK-021375,Missed Connection,110000,75000,70000,2025-07-08 22:43:00,2025-07-08 20:43:00,2025-07-10 20:43:00,Approved
CLM-002448,TICK-021402,Missed Connection,155000,100000,98000,2025-02-09 16:07:00,2025-02-09 08:07:00,,Pending
CLM-002449,TICK-021412,Missed Connection,99000,75000,62000,2025-07-09 19:41:00,2025-07-09 11:41:00,,Pending
CLM-002450,TICK-021415,Missed Connection,254000,50000,160000,2025-01-23 09:08:00,2025-01-23 04:08:00,2025-01-28 04:08:00,Approved
CLM-002451,TICK-021427,Missed Connection,89000,75000,59000,2025-07-09 02:02:00,2025-07-08 21:02:00,2025-07-09 21:02:00,Approved
CLM-002452,TICK-021448,Missed Connection,124000,75000,78000,2025-04-08 23:36:00,2025-04-08 22:36:00,2025-04-12 22:36:00,Approved
CLM-002453,TICK-021458,Missed Connection,74000,50000,52000,2025-01-09 08:58:00,2025-01-09 07:58:00,,Pending
CLM-002454,TICK-021463,Missed Connection,82000,50000,52000,2025-11-22 20:21:00,2025-11-22 14:21:00,2025-11-26 14:21:00,Approved
CLM-002455,TICK-021472,Missed Connection,170000,75000,112000,2025-07-23 19:25:00,2025-07-23 12:25:00,2025-07-27 12:25:00,Approved
CLM-002456,TICK-021482,Missed Connection,103000,50000,65000,2025-05-09 12:29:00,2025-05-09 11:29:00,2025-05-10 11:29:00,Approved
CLM-002457,TICK-021484,Missed Connection,112000,50000,75000,2025-11-23 09:32:00,2025-11-23 02:32:00,2025-11-26 02:32:00,Approved
CLM-002458,TICK-021488,Missed Connection,178000,100000,112000,2025-12-23 15:28:00,2025-12-23 07:28:00,2025-12-26 07:28:00,Approved
CLM-002459,TICK-021511,Missed Connection,112000,50000,75000,2025-08-23 03:25:00,2025-08-23 00:25:00,2025-08-24 00:25:00,Approved
CLM-002460,TICK-021518,Missed Connection,115000,75000,72000,2025-01-23 13:30:00,2025-01-23 07:30:00,2025-01-25 07:30:00,Approved
CLM-002461,TICK-021526,Missed Connection,129000,100000,81000,2025-04-09 14:38:00,2025-04-09 07:38:00,2025-04-12 07:38:00,Approved
CLM-002462,TICK-021531,Missed Connection,110000,75000,72000,2025-08-09 06:44:00,2025-08-09 03:44:00,,Pending
CLM-002463,TICK-021543,Missed Connection,110000,50000,70000,2025-06-23 09:31:00,2025-06-23 05:31:00,2025-06-25 05:31:00,Approved
CLM-002464,TICK-021555,Missed Connection,103000,50000,72000,2025-11-23 19:36:00,2025-11-23 15:36:00,2025-11-26 15:36:00,Approved
CLM-002465,TICK-021559,Missed Connection,140000,75000,88000,2025-03-23 14:14:00,2025-03-23 11:14:00,2025-03-27 11:14:00,Approved
CLM-002466,TICK-021567,Missed Connection,148000,50000,93000,2025-06-23 20:01:00,2025-06-23 15:01:00,,Pending
CLM-002467,TICK-021587,Missed Connection,99000,75000,62000,2025-07-09 11:41:00,2025-07-09 08:41:00,2025-07-11 08:41:00,Approved
CLM-002468,TICK-021589,Missed Connection,116000,75000,81000,2025-11-09 01:22:00,2025-11-08 22:22:00,2025-11-09 22:22:00,Approved
CLM-002469,TICK-021594,Missed Connection,161000,75000,102000,2025-09-09 07:20:00,2025-09-09 02:20:00,2025-09-11 02:20:00,Approved
CLM-002470,TICK-021601,Missed Connection,124000,50000,78000,2025-07-10 08:28:00,2025-07-10 00:28:00,2025-07-13 00:28:00,Approved
CLM-002471,TICK-021603,Missed Connection,129000,50000,81000,2025-11-09 14:29:00,2025-11-09 06:29:00,,Pending
CLM-002472,TICK-021607,Missed Connection,124000,75000,78000,2025-09-09 06:02:00,2025-09-09 01:02:00,2025-09-14 01:02:00,Approved
CLM-002473,TICK-021609,Missed Connection,141000,50000,93000,2025-07-23 08:22:00,2025-07-23 00:22:00,2025-07-28 00:22:00,Approved
CLM-002474,TICK-021612,Missed Connection,154000,75000,97000,2025-08-23 09:35:00,2025-08-23 05:35:00,2025-08-28 05:35:00,Approved
CLM-002475,TICK-021622,Missed Connection,115000,100000,72000,2025-01-23 19:30:00,2025-01-23 17:30:00,2025-01-28 17:30:00,Approved
CLM-002476,TICK-021626,Missed Connection,74000,75000,52000,2025-11-23 03:10:00,2025-11-23 02:10:00,2025-11-28 02:10:00,Approved
CLM-002477,TICK-021644,Missed Connection,106000,75000,66000,2025-10-09 20:15:00,2025-10-09 16:15:00,2025-10-12 16:15:00,Approved
CLM-002478,TICK-021652,Missed Connection,155000,50000,98000,2025-02-22 23:05:00,2025-02-22 20:05:00,2025-02-25 20:05:00,Approved
CLM-002479,TICK-021657,Missed Connection,148000,75000,93000,2025-11-08 22:57:00,2025-11-08 20:57:00,2025-11-12 20:57:00,Approved
CLM-002480,TICK-021667,Missed Connection,254000,50000,160000,2025-10-23 11:07:00,2025-10-23 03:07:00,2025-10-26 03:07:00,Approved
CLM-002481,TICK-021679,Missed Connection,129000,75000,81000,2025-04-22 23:20:00,2025-04-22 22:20:00,,Pending
CLM-002482,TICK-021687,Missed Connection,142000,50000,90000,2025-12-23 12:16:00,2025-12-23 08:16:00,2025-12-26 08:16:00,Approved
CLM-002483,TICK-021690,Missed Connection,110000,100000,70000,2025-07-23 10:21:00,2025-07-23 04:21:00,2025-07-25 04:21:00,Approved
CLM-002484,TICK-021729,Missed Connection,148000,50000,93000,2025-06-09 11:30:00,2025-06-09 03:30:00,2025-06-13 03:30:00,Approved
CLM-002485,TICK-021736,Missed Connection,181000,75000,114000,2025-07-09 20:03:00,2025-07-09 14:03:00,2025-07-14 14:03:00,Approved
CLM-002486,TICK-021744,Missed Connection,77000,50000,49000,2025-12-24 08:48:00,2025-12-24 00:48:00,2025-12-28 00:48:00,Approved
CLM-002487,TICK-021756,Missed Connection,160000,75000,112000,2025-06-09 12:44:00,2025-06-09 08:44:00,2025-06-14 08:44:00,Approved
CLM-002488,TICK-021763,Missed Connection,248000,100000,164000,2025-07-09 04:09:00,2025-07-09 02:09:00,2025-07-10 02:09:00,Approved
CLM-002489,TICK-021772,Missed Connection,74000,75000,49000,2025-05-23 13:06:00,2025-05-23 05:06:00,2025-05-26 05:06:00,Approved
CLM-002490,TICK-021781,Missed Connection,148000,75000,93000,2025-09-23 22:25:00,2025-09-23 20:25:00,2025-09-28 20:25:00,Approved
CLM-002491,TICK-021784,Missed Connection,132000,75000,92000,2025-03-09 16:55:00,2025-03-09 11:55:00,2025-03-10 11:55:00,Approved
CLM-002492,TICK-021792,Missed Connection,112000,75000,71000,2025-07-23 19:03:00,2025-07-23 12:03:00,2025-07-26 12:03:00,Approved
CLM-002493,TICK-021798,Missed Connection,140000,75000,88000,2025-11-23 23:13:00,2025-11-23 15:13:00,2025-11-28 15:13:00,Approved
CLM-002494,TICK-021803,Missed Connection,54000,75000,34000,2025-07-09 04:45:00,2025-07-08 23:45:00,2025-07-13 23:45:00,Approved
CLM-002495,TICK-021809,Missed Connection,92000,75000,58000,2025-08-22 22:17:00,2025-08-22 20:17:00,2025-08-27 20:17:00,Approved
CLM-002496,TICK-021816,Missed Connection,94000,100000,62000,2025-07-09 08:10:00,2025-07-09 03:10:00,2025-07-11 03:10:00,Approved
CLM-002497,TICK-021821,Missed Connection,124000,75000,78000,2025-06-09 09:20:00,2025-06-09 06:20:00,2025-06-11 06:20:00,Approved
CLM-002498,TICK-021823,Missed Connection,115000,100000,72000,2025-10-09 10:18:00,2025-10-09 06:18:00,2025-10-13 06:18:00,Approved
CLM-002499,TICK-021827,Missed Connection,89000,75000,62000,2025-07-09 09:41:00,2025-07-09 01:41:00,2025-07-12 01:41:00,Rejected
CLM-002500,TICK-021829,Missed Connection,82000,50000,52000,2025-09-09 08:10:00,2025-09-09 03:10:00,2025-09-12 03:10:00,Approved
CLM-002501,TICK-021856,Missed Connection,146000,75000,97000,2025-11-09 16:15:00,2025-11-09 14:15:00,,Pending
CLM-002502,TICK-021880,Missed Connection,167000,75000,105000,2025-07-09 16:31:00,2025-07-09 12:31:00,2025-07-13 12:31:00,Approved
CLM-002503,TICK-021883,Missed Connection,112000,75000,78000,2025-06-09 04:51:00,2025-06-08 23:51:00,2025-06-10 23:51:00,Approved
CLM-002504,TICK-021922,Missed Connection,62000,100000,39000,2025-02-09 16:46:00,2025-02-09 09:46:00,2025-02-14 09:46:00,Approved
CLM-002505,TICK-021930,Missed Connection,150000,75000,95000,2025-02-23 03:14:00,2025-02-22 20:14:00,2025-02-23 20:14:00,Approved
CLM-002506,TICK-021956,Missed Connection,103000,75000,65000,2025-08-22 18:10:00,2025-08-22 14:10:00,2025-08-24 14:10:00,Rejected
CLM-002507,TICK-021962,Missed Connection,218000,75000,137000,2025-09-23 19:09:00,2025-09-23 14:09:00,2025-09-27 14:09:00,Approved
CLM-002508,TICK-021964,Missed Connection,92000,75000,58000,2025-05-09 02:05:00,2025-05-08 22:05:00,,Pending
CLM-002509,TICK-021976,Missed Connection,126000,50000,80000,2025-07-23 17:23:00,2025-07-23 11:23:00,2025-07-24 11:23:00,Approved
CLM-002510,TICK-021997,Missed Connection,133000,75000,93000,2025-02-23 12:25:00,2025-02-23 07:25:00,2025-02-28 07:25:00,Approved
CLM-002511,TICK-022003,Missed Connection,99000,50000,62000,2025-07-09 13:41:00,2025-07-09 09:41:00,2025-07-10 09:41:00,Approved
CLM-002512,TICK-022006,Missed Connection,92000,50000,58000,2025-10-09 21:21:00,2025-10-09 18:21:00,2025-10-11 18:21:00,Approved
CLM-002513,TICK-022017,Missed Connection,240000,50000,152000,2025-07-10 01:25:00,2025-07-09 18:25:00,2025-07-11 18:25:00,Rejected
CLM-002514,TICK-022030,Missed Connection,180000,100000,126000,2025-03-09 18:47:00,2025-03-09 17:47:00,2025-03-13 17:47:00,Approved
CLM-002515,TICK-022034,Missed Connection,136000,75000,91000,2025-06-08 20:58:00,2025-06-08 18:58:00,2025-06-10 18:58:00,Approved
CLM-002516,TICK-022046,Missed Connection,176000,75000,117000,2025-06-23 10:02:00,2025-06-23 06:02:00,2025-06-28 06:02:00,Approved
CLM-002517,TICK-022061,Missed Connection,147000,75000,98000,2025-07-23 02:07:00,2025-07-22 23:07:00,2025-07-24 23:07:00,Approved
CLM-002518,TICK-022064,Missed Connection,141000,75000,93000,2025-10-23 06:47:00,2025-10-22 23:47:00,2025-10-27 23:47:00,Approved
CLM-002519,TICK-022067,Missed Connection,82000,50000,52000,2025-03-09 09:50:00,2025-03-09 04:50:00,2025-03-14 04:50:00,Approved
CLM-002520,TICK-022089,Missed Connection,119000,50000,75000,2025-10-23 07:58:00,2025-10-23 05:58:00,2025-10-27 05:58:00,Approved
CLM-002521,TICK-022096,Missed Connection,104000,50000,65000,2025-06-23 08:27:00,2025-06-23 02:27:00,2025-06-25 02:27:00,Approved
CLM-002522,TICK-022098,Missed Connection,128000,75000,81000,2025-10-23 09:16:00,2025-10-23 04:16:00,2025-10-28 04:16:00,Approved
CLM-002523,TICK-022111,Missed Connection,238000,50000,158000,2025-12-23 18:02:00,2025-12-23 11:02:00,2025-12-25 11:02:00,Approved
CLM-002524,TICK-022124,Missed Connection,194000,75000,122000,2025-12-09 01:53:00,2025-12-08 23:53:00,2025-12-10 23:53:00,Approved
CLM-002525,TICK-022127,Missed Connection,184000,50000,122000,2025-07-23 02:17:00,2025-07-22 20:17:00,2025-07-25 20:17:00,Approved
CLM-002526,TICK-022129,Missed Connection,103000,75000,65000,2025-01-09 08:10:00,2025-01-09 04:10:00,2025-01-10 04:10:00,Approved
CLM-002527,TICK-022155,Missed Connection,147000,75000,98000,2025-02-23 22:52:00,2025-02-23 14:52:00,2025-02-27 14:52:00,Approved
CLM-002528,TICK-022160,Missed Connection,129000,75000,81000,2025-10-23 06:42:00,2025-10-23 01:42:00,2025-10-25 01:42:00,Approved
CLM-002529,TICK-022169,Missed Connection,68000,50000,43000,2025-07-09 16:30:00,2025-07-09 09:30:00,2025-07-13 09:30:00,Approved
CLM-002530,TICK-022178,Missed Connection,105000,75000,70000,2025-07-09 01:16:00,2025-07-09 00:16:00,2025-07-12 00:16:00,Rejected
CLM-002531,TICK-022181,Missed Connection,216000,100000,152000,2025-06-10 02:32:00,2025-06-09 21:32:00,2025-06-12 21:32:00,Approved
CLM-002532,TICK-022193,Missed Connection,148000,75000,93000,2025-07-23 23:39:00,2025-07-23 15:39:00,2025-07-27 15:39:00,Approved
CLM-002533,TICK-022200,Missed Connection,74000,50000,52000,2025-03-23 09:00:00,2025-03-23 03:00:00,2025-03-25 03:00:00,Approved
CLM-002534,TICK-022205,Missed Connection,99000,100000,62000,2025-07-09 06:41:00,2025-07-09 01:41:00,2025-07-11 01:41:00,Approved
CLM-002535,TICK-022210,Missed Connection,110000,75000,70000,2025-07-22 22:06:00,2025-07-22 14:06:00,2025-07-23 14:06:00,Approved
CLM-002536,TICK-022218,Missed Connection,82000,75000,52000,2025-05-09 05:18:00,2025-05-08 22:18:00,,Pending
CLM-002537,TICK-022223,Missed Connection,62000,75000,39000,2025-10-23 12:11:00,2025-10-23 05:11:00,2025-10-27 05:11:00,Approved
