trip_id,actual_departure_ts,actual_arrival_ts,departure_delay_minutes,arrival_delay_minutes,disruption_reason,severity_level
TRIP-003343,2025-10-23 00:00:00,2025-10-23 09:58:00,0,16,,
TRIP-003344,2025-03-23 00:35:00,2025-03-23 08:46:00,35,62,,
TRIP-003345,2025-02-09 12:00:00,2025-02-09 20:27:00,0,13,,
TRIP-003346,2025-08-22 12:10:00,2025-08-22 15:58:00,10,22,,
TRIP-003347,2025-12-09 06:13:00,2025-12-09 19:07:00,13,42,,
TRIP-003348,2025-11-22 06:19:00,2025-11-22 18:33:00,19,8,,
TRIP-003349,2025-02-23 06:15:00,2025-02-23 12:45:00,15,8,,
TRIP-003350,2025-09-22 12:25:00,2025-09-22 20:59:00,25,0,,
TRIP-003351,2025-09-23 00:43:00,2025-09-23 05:51:00,43,40,,
TRIP-003352,2025-04-23 00:10:00,2025-04-23 04:09:00,10,9,,
TRIP-003353,2025-04-23 06:32:00,2025-04-23 19:12:00,32,49,,
TRIP-003354,2025-07-09 12:15:00,2025-07-09 20:30:00,15,58,,
TRIP-003355,2025-03-09 18:30:00,2025-03-10 06:49:00,30,24,,
TRIP-003356,2025-03-08 06:00:00,2025-03-08 16:01:00,0,19,,
TRIP-003357,2025-06-23 06:07:00,2025-06-23 15:42:00,7,0,,
TRIP-003358,2025-08-09 06:01:00,2025-08-09 12:12:00,1,7,,
TRIP-003359,2025-08-09 12:15:00,2025-08-09 20:15:00,15,26,,
TRIP-003360,2025-02-09 00:04:00,2025-02-09 06:10:00,4,0,,
TRIP-003361,2025-06-09 06:10:00,2025-06-09 15:42:00,10,0,,
TRIP-003362,2025-06-09 06:23:00,2025-06-09 15:41:00,23,41,,
TRIP-003363,2025-01-08 18:11:00,2025-01-09 06:21:00,11,19,,
TRIP-003364,2025-05-08 12:50:00,2025-05-08 20:20:00,50,36,,
TRIP-003365,2025-04-09 00:05:00,2025-04-09 03:02:00,5,0,,
TRIP-003366,2025-01-22 12:08:00,2025-01-22 16:27:00,8,0,,
TRIP-003367,2025-04-09 00:10:00,2025-04-09 12:30:00,10,7,,
TRIP-003368,2025-06-08 06:19:00,2025-06-08 17:48:00,19,9,,
TRIP-003369,2025-04-09 06:00:00,2025-04-09 10:14:00,0,14,,
TRIP-003370,2025-08-22 06:19:00,2025-08-22 15:13:00,19,32,,
TRIP-003371,2025-08-22 18:13:00,2025-08-23 02:35:00,13,21,,
TRIP-003372,2025-11-23 12:00:00,2025-11-23 18:10:00,0,0,,
TRIP-003373,2025-04-22 12:21:00,2025-04-22 20:51:00,21,10,,
TRIP-003374,2025-08-22 12:11:00,2025-08-22 21:04:00,11,23,,
TRIP-003375,2025-01-09 06:03:00,2025-01-09 15:42:00,3,0,,
TRIP-003376,2025-02-22 12:00:00,2025-02-23 00:25:00,0,0,,
TRIP-003377,2025-07-23 12:12:00,2025-07-23 21:51:00,12,13,,
TRIP-003378,2025-10-22 18:15:00,2025-10-23 04:54:00,15,257,Kemacetan,High
TRIP-003379,2025-10-23 06:00:00,2025-10-23 18:10:00,0,8,,
TRIP-003380,2025-08-23 12:00:00,2025-08-23 22:41:00,0,271,Kerusakan Mesin,High
TRIP-003381,2025-04-09 18:32:00,2025-04-10 04:48:00,32,5,,
TRIP-003382,2025-01-08 06:21:00,2025-01-08 15:43:00,21,44,,
TRIP-003383,2025-01-09 06:00:00,2025-01-09 18:25:00,0,0,,
TRIP-003384,2025-11-09 00:03:00,2025-11-09 12:11:00,3,32,,
TRIP-003385,2025-08-22 06:22:00,2025-08-22 18:34:00,22,11,,
TRIP-003386,2025-08-22 18:11:00,2025-08-22 22:11:00,11,35,,
TRIP-003387,2025-08-23 00:21:00,2025-08-23 10:12:00,21,30,,
TRIP-003388,2025-11-08 18:00:00,2025-11-09 01:53:00,0,9,,
TRIP-003389,2025-09-08 06:36:00,2025-09-08 14:39:00,36,28,,
TRIP-003390,2025-09-08 18:16:00,2025-09-09 00:11:00,16,1,,
TRIP-003391,2025-09-09 00:21:00,2025-09-09 08:06:00,21,34,,
TRIP-003392,2025-09-08 06:00:00,2025-09-08 13:55:00,0,11,,
TRIP-003393,2025-05-08 12:19:00,2025-05-08 14:44:00,19,5,,
TRIP-003394,2025-03-09 12:00:00,2025-03-09 20:10:00,0,26,,
TRIP-003395,2025-05-23 12:02:00,2025-05-23 19:49:00,2,0,,
TRIP-003396,2025-09-22 06:30:00,2025-09-22 14:49:00,30,38,,
TRIP-003397,2025-12-22 06:13:00,2025-12-22 11:34:00,13,23,,
TRIP-003398,2025-01-09 06:13:00,2025-01-09 11:40:00,13,29,,
TRIP-003399,2025-01-09 12:01:00,2025-01-09 19:34:00,1,0,,
TRIP-003400,2025-11-09 18:05:00,2025-11-10 00:47:00,5,140,Kerusakan Mesin,Medium
TRIP-003401,2025-05-22 06:00:00,2025-05-22 09:49:00,0,13,,
TRIP-003402,2025-04-23 00:33:00,2025-04-23 04:04:00,33,28,,
TRIP-003403,2025-04-23 06:10:00,2025-04-23 16:27:00,10,45,,
TRIP-003404,2025-04-22 12:26:00,2025-04-22 22:31:00,26,49,,
TRIP-003405,2025-04-23 00:10:00,2025-04-23 06:05:00,10,0,,
TRIP-003406,2025-03-08 18:00:00,2025-03-09 05:14:00,0,0,,
TRIP-003407,2025-03-09 06:00:00,2025-03-09 15:55:00,0,17,,
TRIP-003408,2025-03-08 06:20:00,2025-03-08 11:43:00,20,32,,
TRIP-003409,2025-09-08 06:14:00,2025-09-08 13:49:00,14,0,,
TRIP-003410,2025-09-08 18:13:00,2025-09-09 02:57:00,13,16,,
TRIP-003411,2025-01-08 06:00:00,2025-01-08 09:27:00,0,25,,
TRIP-003412,2025-01-08 18:12:00,2025-01-09 09:34:00,12,235,Kerusakan Mesin,High
TRIP-003413,2025-12-09 00:00:00,2025-12-09 08:59:00,0,0,,
TRIP-003414,2025-10-23 18:00:00,2025-10-24 02:11:00,0,27,,
TRIP-003415,2025-02-09 12:00:00,2025-02-09 23:14:00,0,0,,
TRIP-003416,2025-10-23 00:00:00,2025-10-23 06:03:00,0,0,,
TRIP-003417,2025-08-23 12:06:00,2025-08-23 15:11:00,6,0,,
TRIP-003418,2025-12-23 12:00:00,2025-12-23 19:49:00,0,17,,
TRIP-003419,2025-04-09 06:02:00,2025-04-09 13:38:00,2,6,,
TRIP-003420,2025-03-09 18:30:00,2025-03-10 03:38:00,30,0,,
TRIP-003421,2025-09-23 12:44:00,2025-09-23 17:23:00,44,56,,
TRIP-003422,2025-02-08 06:00:00,2025-02-08 14:43:00,0,2,,
TRIP-003423,2025-04-08 12:00:00,2025-04-08 16:00:00,0,0,,
TRIP-003424,2025-04-09 06:32:00,2025-04-09 16:21:00,32,82,,
TRIP-003425,2025-08-09 00:28:00,2025-08-09 08:05:00,28,33,,
TRIP-003426,2025-04-23 06:30:00,2025-04-23 16:30:00,30,52,,
TRIP-003427,2025-03-08 12:00:00,2025-03-08 15:08:00,0,6,,
TRIP-003428,2025-11-09 00:26:00,2025-11-09 08:27:00,26,13,,
TRIP-003429,2025-11-09 12:09:00,2025-11-09 16:27:00,9,0,,
TRIP-003430,2025-09-23 06:34:00,2025-09-23 19:13:00,34,50,,
TRIP-003431,2025-08-08 06:07:00,2025-08-08 10:14:00,7,14,,
TRIP-003432,2025-05-22 06:01:00,2025-05-22 12:40:00,1,3,,
TRIP-003433,2025-10-22 18:00:00,2025-10-23 05:39:00,0,0,,
TRIP-003434,2025-10-23 18:00:00,2025-10-24 02:21:00,0,7,,
TRIP-003435,2025-07-09 00:12:00,2025-07-09 08:22:00,12,38,,
TRIP-003436,2025-11-22 18:21:00,2025-11-22 21:16:00,21,30,,
TRIP-003437,2025-11-23 00:43:00,2025-11-23 03:29:00,43,27,,
TRIP-003438,2025-11-23 06:18:00,2025-11-23 12:28:00,18,25,,
TRIP-003439,2025-03-09 00:09:00,2025-03-09 04:30:00,9,54,,
TRIP-003440,2025-10-23 06:17:00,2025-10-23 10:04:00,17,4,,
TRIP-003441,2025-06-09 06:09:00,2025-06-09 08:56:00,9,10,,
TRIP-003442,2025-06-09 12:00:00,2025-06-09 15:02:00,0,0,,
TRIP-003443,2025-06-23 12:00:00,2025-06-23 23:25:00,0,11,,
TRIP-003444,2025-09-08 12:00:00,2025-09-08 16:55:00,0,28,,
TRIP-003445,2025-02-09 06:00:00,2025-02-09 18:39:00,0,14,,
TRIP-003446,2025-05-22 18:03:00,2025-05-22 21:42:00,3,31,,
TRIP-003447,2025-05-23 00:00:00,2025-05-23 06:13:00,0,3,,
TRIP-003448,2025-10-09 12:31:00,2025-10-09 14:39:00,31,0,,
TRIP-003449,2025-11-09 12:00:00,2025-11-09 20:41:00,0,0,,
TRIP-003450,2025-01-23 12:22:00,2025-01-23 16:33:00,22,33,,
TRIP-003451,2025-07-09 12:01:00,2025-07-10 00:02:00,1,0,,
TRIP-003452,2025-08-22 07:10:00,2025-08-22 12:55:00,70,50,,
TRIP-003453,2025-05-08 12:22:00,2025-05-08 20:25:00,22,36,,
TRIP-003454,2025-05-09 00:01:00,2025-05-09 13:11:00,1,270,Kerusakan Mesin,High
TRIP-003455,2025-09-23 06:01:00,2025-09-23 13:44:00,1,0,,
TRIP-003456,2025-12-09 06:00:00,2025-12-09 13:44:00,0,0,,
TRIP-003457,2025-07-23 06:00:00,2025-07-23 13:44:00,0,10,,
TRIP-003458,2025-08-22 06:22:00,2025-08-22 12:03:00,22,0,,
TRIP-003459,2025-05-22 06:19:00,2025-05-22 15:34:00,19,34,,
TRIP-003460,2025-05-08 06:42:00,2025-05-08 19:19:00,42,56,,
TRIP-003461,2025-02-08 06:00:00,2025-02-08 18:36:00,0,11,,
TRIP-003462,2025-08-08 06:42:00,2025-08-08 15:42:00,42,43,,
TRIP-003463,2025-03-08 12:18:00,2025-03-08 14:39:00,18,0,,
TRIP-003464,2025-12-09 18:01:00,2025-12-10 01:44:00,1,0,,
TRIP-003465,2025-09-22 12:17:00,2025-09-22 19:57:00,17,23,,
TRIP-003466,2025-09-23 00:37:00,2025-09-23 02:57:00,37,18,,
TRIP-003467,2025-09-08 12:13:00,2025-09-08 23:07:00,13,24,,
TRIP-003468,2025-11-09 00:24:00,2025-11-09 09:10:00,24,29,,
TRIP-003469,2025-01-22 12:14:00,2025-01-22 19:59:00,14,15,,
TRIP-003470,2025-01-23 00:25:00,2025-01-23 03:27:00,25,41,,
TRIP-003471,2025-01-23 06:28:00,2025-01-23 09:09:00,28,7,,
TRIP-003472,2025-02-08 12:23:00,2025-02-08 19:34:00,23,0,,
TRIP-003473,2025-03-09 00:26:00,2025-03-09 04:52:00,26,25,,
TRIP-003474,2025-03-09 06:08:00,2025-03-09 12:37:00,8,0,,
TRIP-003475,2025-01-23 06:17:00,2025-01-23 18:47:00,17,22,,
TRIP-003476,2025-05-09 06:01:00,2025-05-09 08:46:00,1,0,,
TRIP-003477,2025-03-22 06:14:00,2025-03-22 08:52:00,14,13,,
TRIP-003478,2025-07-09 12:39:00,2025-07-09 18:05:00,39,0,,
TRIP-003479,2025-09-09 18:10:00,2025-09-10 05:19:00,10,36,,
TRIP-003480,2025-11-23 12:00:00,2025-11-23 18:37:00,0,0,,
TRIP-003481,2025-03-23 00:37:00,2025-03-23 06:45:00,37,42,,
TRIP-003482,2025-09-22 12:13:00,2025-09-22 15:14:00,13,3,,
TRIP-003483,2025-01-08 12:00:00,2025-01-08 17:00:00,0,33,,
TRIP-003484,2025-01-08 06:07:00,2025-01-08 16:43:00,7,0,,
TRIP-003485,2025-03-23 12:45:00,2025-03-23 19:20:00,45,70,,
TRIP-003486,2025-02-08 06:28:00,2025-02-08 10:41:00,28,41,,
TRIP-003487,2025-04-22 18:10:00,2025-04-23 00:05:00,10,0,,
TRIP-003488,2025-04-23 00:00:00,2025-04-23 07:49:00,0,0,,
TRIP-003489,2025-06-23 12:00:00,2025-06-23 18:10:00,0,0,,
TRIP-003490,2025-05-09 00:00:00,2025-05-09 07:51:00,0,19,,
TRIP-003491,2025-01-09 06:00:00,2025-01-09 19:04:00,0,263,Kemacetan,High
TRIP-003492,2025-07-09 18:29:00,2025-07-10 02:42:00,29,58,,
TRIP-003493,2025-02-09 00:47:00,2025-02-09 03:59:00,47,57,,
TRIP-003494,2025-02-09 06:53:00,2025-02-09 13:26:00,53,83,,
TRIP-003495,2025-10-23 12:09:00,2025-10-23 19:21:00,9,130,Kerusakan Mesin,Medium
TRIP-003496,2025-04-23 06:05:00,2025-04-23 12:16:00,5,6,,
TRIP-003497,2025-08-09 06:00:00,2025-08-09 11:11:00,0,0,,
TRIP-003498,2025-08-09 12:04:00,2025-08-09 19:43:00,4,9,,
TRIP-003499,2025-11-23 00:18:00,2025-11-23 08:21:00,18,49,,
TRIP-003500,2025-07-09 18:34:00,2025-07-09 21:03:00,34,17,,
TRIP-003501,2025-05-09 12:42:00,2025-05-10 00:58:00,42,56,,
TRIP-003502,2025-11-09 06:18:00,2025-11-09 11:56:00,18,45,,
TRIP-003503,2025-10-09 00:00:00,2025-10-09 08:22:00,0,11,,
TRIP-003504,2025-06-23 00:00:00,2025-06-23 08:11:00,0,0,,
TRIP-003505,2025-11-22 06:15:00,2025-11-22 16:04:00,15,65,,
TRIP-003506,2025-04-22 06:15:00,2025-04-22 16:54:00,15,11,,
TRIP-003507,2025-09-23 06:29:00,2025-09-23 15:45:00,29,45,,
TRIP-003508,2025-07-09 06:19:00,2025-07-09 12:37:00,19,0,,
TRIP-003509,2025-08-08 12:00:00,2025-08-08 20:41:00,0,0,,
TRIP-003510,2025-08-09 00:05:00,2025-08-09 08:14:00,5,0,,
TRIP-003511,2025-02-08 06:20:00,2025-02-08 08:55:00,20,16,,
TRIP-003512,2025-06-23 12:22:00,2025-06-24 00:48:00,22,25,,
TRIP-003513,2025-10-09 00:06:00,2025-10-09 10:32:00,6,50,,
TRIP-003514,2025-01-23 12:30:00,2025-01-23 21:16:00,30,17,,
TRIP-003515,2025-04-08 18:26:00,2025-04-08 22:02:00,26,2,,
TRIP-003516,2025-04-09 12:26:00,2025-04-09 16:27:00,26,51,,
TRIP-003517,2025-06-08 18:52:00,2025-06-09 06:06:00,52,83,,
TRIP-003518,2025-05-08 06:11:00,2025-05-08 09:51:00,11,15,,
TRIP-003519,2025-10-08 06:30:00,2025-10-08 12:04:00,30,53,,
TRIP-003520,2025-08-23 12:20:00,2025-08-23 22:12:00,20,34,,
TRIP-003521,2025-09-23 06:16:00,2025-09-23 12:40:00,16,30,,
TRIP-003522,2025-08-08 06:15:00,2025-08-08 14:51:00,15,10,,
TRIP-003523,2025-08-09 06:00:00,2025-08-09 11:21:00,0,54,,
TRIP-003524,2025-10-23 00:27:00,2025-10-23 09:04:00,27,23,,
TRIP-003525,2025-10-23 12:23:00,2025-10-23 20:28:00,23,14,,
TRIP-003526,2025-09-08 06:13:00,2025-09-08 18:28:00,13,3,,
TRIP-003527,2025-10-22 18:00:00,2025-10-22 22:28:00,0,28,,
TRIP-003528,2025-10-23 00:01:00,2025-10-23 11:39:00,1,0,,
TRIP-003529,2025-04-08 06:29:00,2025-04-08 09:36:00,29,25,,
TRIP-003530,2025-04-08 12:32:00,2025-04-09 00:58:00,32,33,,
TRIP-003531,2025-06-09 18:19:00,2025-06-10 02:22:00,19,38,,
TRIP-003532,2025-05-22 06:06:00,2025-05-22 13:52:00,6,8,,
TRIP-003533,2025-11-09 12:24:00,2025-11-09 19:24:00,24,47,,
TRIP-003534,2025-07-09 06:02:00,2025-07-09 15:42:00,2,0,,
TRIP-003535,2025-09-09 18:02:00,2025-09-10 02:14:00,2,0,,
TRIP-003536,2025-11-08 12:18:00,2025-11-08 14:53:00,18,14,,
TRIP-003537,2025-07-23 12:27:00,2025-07-23 18:29:00,27,19,,
TRIP-003538,2025-01-09 06:31:00,2025-01-09 15:49:00,31,50,,
TRIP-003539,2025-04-08 06:15:00,2025-04-08 18:06:00,15,27,,
TRIP-003540,2025-04-09 06:31:00,2025-04-09 14:58:00,31,44,,
TRIP-003541,2025-11-23 12:06:00,2025-11-23 21:50:00,6,12,,
TRIP-003542,2025-06-23 06:20:00,2025-06-23 13:34:00,20,0,,
TRIP-003543,2025-08-09 12:10:00,2025-08-09 20:06:00,10,22,,
TRIP-003544,2025-10-23 00:14:00,2025-10-23 03:39:00,14,37,,
TRIP-003545,2025-10-23 06:32:00,2025-10-23 12:59:00,32,56,,
TRIP-003546,2025-11-23 00:00:00,2025-11-23 05:38:00,0,27,,
TRIP-003547,2025-11-23 06:03:00,2025-11-23 13:34:00,3,0,,
TRIP-003548,2025-03-23 12:30:00,2025-03-23 16:51:00,30,51,,
TRIP-003549,2025-01-23 00:03:00,2025-01-23 06:20:00,3,10,,
TRIP-003550,2025-01-23 06:00:00,2025-01-23 14:23:00,0,12,,
TRIP-003551,2025-06-09 00:32:00,2025-06-09 04:37:00,32,37,,
TRIP-003552,2025-11-09 00:29:00,2025-11-09 09:39:00,29,40,,
TRIP-003553,2025-02-23 00:00:00,2025-02-23 09:53:00,0,11,,
TRIP-003554,2025-10-08 12:00:00,2025-10-08 23:39:00,0,0,,
TRIP-003555,2025-10-22 12:00:00,2025-10-22 16:27:00,0,0,,
TRIP-003556,2025-11-23 00:00:00,2025-11-23 06:31:00,0,21,,
TRIP-003557,2025-10-22 18:00:00,2025-10-23 00:12:00,0,2,,
TRIP-003558,2025-06-23 18:00:00,2025-06-23 22:07:00,0,7,,
TRIP-003559,2025-11-09 18:24:00,2025-11-10 07:04:00,24,39,,
TRIP-003560,2025-08-23 00:06:00,2025-08-23 06:58:00,6,21,,
TRIP-003561,2025-08-23 12:00:00,2025-08-24 00:08:00,0,6,,
TRIP-003562,2025-05-09 00:12:00,2025-05-09 12:56:00,12,31,,
TRIP-003563,2025-07-23 12:01:00,2025-07-23 23:39:00,1,0,,
TRIP-003564,2025-07-09 12:00:00,2025-07-09 21:04:00,0,4,,
TRIP-003565,2025-12-09 12:06:00,2025-12-09 21:00:00,6,0,,
TRIP-003566,2025-07-23 12:24:00,2025-07-23 20:53:00,24,64,,
TRIP-003567,2025-02-23 00:00:00,2025-02-23 11:58:00,0,19,,
TRIP-003568,2025-02-23 12:13:00,2025-02-23 16:31:00,13,4,,
TRIP-003569,2025-06-09 06:07:00,2025-06-09 09:04:00,7,2,,
TRIP-003570,2025-05-09 00:00:00,2025-05-09 05:11:00,0,0,,
TRIP-003571,2025-05-09 06:00:00,2025-05-09 13:34:00,0,0,,
TRIP-003572,2025-05-09 06:04:00,2025-05-09 12:24:00,4,14,,
TRIP-003573,2025-03-09 18:01:00,2025-03-09 22:00:00,1,0,,
TRIP-003574,2025-03-09 00:00:00,2025-03-09 07:51:00,0,7,,
TRIP-003575,2025-08-08 12:00:00,2025-08-08 18:17:00,0,7,,
TRIP-003576,2025-10-23 18:18:00,2025-10-24 03:39:00,18,1,,
TRIP-003577,2025-08-08 12:11:00,2025-08-08 16:35:00,11,35,,
TRIP-003578,2025-05-23 06:00:00,2025-05-23 18:27:00,0,2,,
TRIP-003579,2025-09-22 12:32:00,2025-09-22 16:42:00,32,42,,
TRIP-003580,2025-07-09 12:00:00,2025-07-09 17:15:00,0,4,,
TRIP-003581,2025-05-23 12:00:00,2025-05-24 00:15:00,0,13,,
TRIP-003582,2025-03-09 06:26:00,2025-03-09 09:16:00,26,14,,
TRIP-003583,2025-10-22 06:00:00,2025-10-22 14:41:00,0,0,,
TRIP-003584,2025-05-09 12:41:00,2025-05-09 21:37:00,41,83,,
TRIP-003585,2025-06-09 12:00:00,2025-06-09 19:32:00,0,0,,
TRIP-003586,2025-12-23 12:00:00,2025-12-23 20:59:00,0,0,,
TRIP-003587,2025-12-23 18:05:00,2025-12-23 22:03:00,5,3,,
TRIP-003588,2025-03-08 06:11:00,2025-03-08 09:02:00,11,0,,
TRIP-003589,2025-05-22 12:00:00,2025-05-22 21:01:00,0,20,,
TRIP-003590,2025-05-23 00:00:00,2025-05-23 08:40:00,0,26,,
TRIP-003591,2025-09-09 12:01:00,2025-09-09 15:37:00,1,1,,
TRIP-003592,2025-12-23 12:00:00,2025-12-23 18:10:00,0,0,,
TRIP-003593,2025-05-08 06:00:00,2025-05-08 15:25:00,0,25,,
TRIP-003594,2025-05-08 06:02:00,2025-05-08 14:00:00,2,26,,
TRIP-003595,2025-09-22 06:08:00,2025-09-22 18:33:00,8,8,,
TRIP-003596,2025-07-23 06:43:00,2025-07-23 14:22:00,43,11,,
TRIP-003597,2025-08-23 12:00:00,2025-08-23 18:14:00,0,4,,
TRIP-003598,2025-05-08 18:00:00,2025-05-09 00:10:00,0,0,,
TRIP-003599,2025-11-22 06:13:00,2025-11-22 14:27:00,13,13,,
TRIP-003600,2025-08-22 06:00:00,2025-08-22 17:08:00,0,25,,
TRIP-003601,2025-06-09 18:06:00,2025-06-09 22:18:00,6,18,,
TRIP-003602,2025-08-08 06:19:00,2025-08-08 14:07:00,19,35,,
TRIP-003603,2025-08-08 18:00:00,2025-08-09 05:14:00,0,0,,
TRIP-003604,2025-01-08 12:00:00,2025-01-08 20:41:00,0,0,,
TRIP-003605,2025-01-09 00:00:00,2025-01-09 08:15:00,0,1,,
TRIP-003606,2025-01-09 12:19:00,2025-01-09 16:29:00,19,2,,
TRIP-003607,2025-03-09 18:00:00,2025-03-09 22:27:00,0,0,,
TRIP-003608,2025-05-22 18:14:00,2025-05-22 22:00:00,14,0,,
TRIP-003609,2025-01-23 00:29:00,2025-01-23 09:09:00,29,28,,
TRIP-003610,2025-01-23 12:42:00,2025-01-23 21:36:00,42,82,,
TRIP-003611,2025-07-23 18:00:00,2025-07-23 20:46:00,0,0,,
TRIP-003612,2025-07-23 06:11:00,2025-07-23 09:18:00,11,16,,
TRIP-003613,2025-06-23 12:21:00,2025-06-23 20:17:00,21,43,,
TRIP-003614,2025-04-22 06:02:00,2025-04-22 11:11:00,2,0,,
TRIP-003615,2025-06-09 06:20:00,2025-06-09 09:46:00,20,10,,
TRIP-003616,2025-07-23 06:00:00,2025-07-23 16:32:00,0,50,,
TRIP-003617,2025-11-09 06:28:00,2025-11-09 13:39:00,28,7,,
TRIP-003618,2025-08-22 18:00:00,2025-08-22 22:51:00,0,51,,
TRIP-003619,2025-01-09 00:22:00,2025-01-09 04:25:00,22,25,,
TRIP-003620,2025-01-09 06:13:00,2025-01-09 20:58:00,13,199,Kerusakan Mesin,High
TRIP-003621,2025-05-09 06:00:00,2025-05-09 14:19:00,0,35,,
TRIP-003622,2025-05-09 18:28:00,2025-05-09 21:20:00,28,34,,
TRIP-003623,2025-06-09 06:09:00,2025-06-09 12:18:00,9,8,,
TRIP-003624,2025-01-09 12:13:00,2025-01-09 18:15:00,13,64,,
TRIP-003625,2025-09-09 00:16:00,2025-09-09 07:14:00,16,37,,
TRIP-003626,2025-03-08 06:13:00,2025-03-08 14:00:00,13,28,,
TRIP-003627,2025-04-23 06:23:00,2025-04-23 08:48:00,23,9,,
TRIP-003628,2025-08-22 12:33:00,2025-08-22 20:44:00,33,60,,
TRIP-003629,2025-08-23 00:00:00,2025-08-23 02:46:00,0,0,,
TRIP-003630,2025-08-23 06:18:00,2025-08-23 09:33:00,18,31,,
TRIP-003631,2025-01-23 06:01:00,2025-01-23 14:59:00,1,0,,
TRIP-003632,2025-11-23 06:05:00,2025-11-23 13:41:00,5,9,,
TRIP-003633,2025-07-23 00:12:00,2025-07-23 08:06:00,12,22,,
TRIP-003634,2025-07-23 12:38:00,2025-07-23 15:43:00,38,57,,
TRIP-003635,2025-10-23 06:25:00,2025-10-23 14:14:00,25,40,,
TRIP-003636,2025-09-23 06:15:00,2025-09-23 13:10:00,15,33,,
TRIP-003637,2025-02-08 12:29:00,2025-02-09 00:29:00,29,4,,
TRIP-003638,2025-03-23 12:15:00,2025-03-23 16:58:00,15,31,,
TRIP-003639,2025-07-23 18:42:00,2025-07-23 23:18:00,42,78,,
TRIP-003640,2025-06-09 12:00:00,2025-06-09 14:46:00,0,0,,
TRIP-003641,2025-05-09 06:00:00,2025-05-09 14:11:00,0,0,,
TRIP-003642,2025-05-22 06:00:00,2025-05-22 09:18:00,0,7,,
TRIP-003643,2025-05-09 00:34:00,2025-05-09 05:24:00,34,84,,
TRIP-003644,2025-05-09 06:00:00,2025-05-09 17:39:00,0,0,,
TRIP-003645,2025-02-23 00:03:00,2025-02-23 07:49:00,3,0,,
TRIP-003646,2025-04-23 12:30:00,2025-04-23 22:16:00,30,34,,
TRIP-003647,2025-03-09 12:00:00,2025-03-10 00:26:00,0,1,,
TRIP-003648,2025-11-08 06:12:00,2025-11-08 19:16:00,12,53,,
TRIP-003649,2025-02-23 06:23:00,2025-02-23 17:53:00,23,14,,
TRIP-003650,2025-02-09 12:00:00,2025-02-09 16:00:00,0,0,,
TRIP-003651,2025-05-09 12:24:00,2025-05-09 18:17:00,24,7,,
TRIP-003652,2025-08-09 00:17:00,2025-08-09 06:18:00,17,15,,
TRIP-003653,2025-08-09 06:00:00,2025-08-09 18:26:00,0,3,,
TRIP-003654,2025-09-23 18:39:00,2025-09-24 04:33:00,39,55,,
TRIP-003655,2025-11-08 18:27:00,2025-11-08 22:38:00,27,38,,
TRIP-003656,2025-11-23 12:20:00,2025-11-24 00:04:00,20,25,,
TRIP-003657,2025-06-23 12:00:00,2025-06-23 15:37:00,0,1,,
TRIP-003658,2025-11-08 06:00:00,2025-11-08 12:27:00,0,17,,
TRIP-003659,2025-02-09 00:20:00,2025-02-09 06:09:00,20,58,,
TRIP-003660,2025-03-22 06:00:00,2025-03-22 14:59:00,0,0,,
TRIP-003661,2025-06-23 18:10:00,2025-06-23 21:42:00,10,6,,
TRIP-003662,2025-03-09 18:13:00,2025-03-10 02:43:00,13,29,,
TRIP-003663,2025-11-23 00:32:00,2025-11-23 08:31:00,32,47,,
TRIP-003664,2025-06-09 06:06:00,2025-06-09 12:37:00,6,0,,
TRIP-003665,2025-12-23 06:00:00,2025-12-23 14:19:00,0,5,,
TRIP-003666,2025-12-23 18:00:00,2025-12-23 22:29:00,0,2,,
TRIP-003667,2025-01-23 06:12:00,2025-01-23 11:52:00,12,41,,
TRIP-003668,2025-01-23 12:09:00,2025-01-23 19:43:00,9,9,,
TRIP-003669,2025-03-23 06:13:00,2025-03-23 08:48:00,13,2,,
TRIP-003670,2025-03-09 00:00:00,2025-03-09 13:34:00,0,71,,
TRIP-003671,2025-06-23 12:00:00,2025-06-23 18:12:00,0,7,,
TRIP-003672,2025-11-22 12:39:00,2025-11-22 16:55:00,39,55,,
TRIP-003673,2025-03-23 12:40:00,2025-03-23 20:25:00,40,41,,
TRIP-003674,2025-06-23 12:00:00,2025-06-23 20:13:00,0,41,,
TRIP-003675,2025-09-09 12:00:00,2025-09-09 23:14:00,0,0,,
TRIP-003676,2025-11-09 12:13:00,2025-11-09 18:16:00,13,65,,
TRIP-003677,2025-05-23 12:16:00,2025-05-23 17:59:00,16,48,,
TRIP-003678,2025-08-08 06:07:00,2025-08-08 19:06:00,7,43,,
TRIP-003679,2025-12-23 18:19:00,2025-12-24 01:13:00,19,63,,
TRIP-003680,2025-09-23 12:05:00,2025-09-23 23:15:00,5,1,,
TRIP-003681,2025-11-23 12:26:00,2025-11-23 18:26:00,26,21,,
TRIP-003682,2025-09-08 06:18:00,2025-09-08 18:54:00,18,75,,
TRIP-003683,2025-05-23 12:00:00,2025-05-23 19:00:00,0,23,,
TRIP-003684,2025-08-23 06:16:00,2025-08-23 18:27:00,16,25,,
TRIP-003685,2025-02-08 12:00:00,2025-02-08 21:20:00,0,39,,
TRIP-003686,2025-02-09 00:21:00,2025-02-09 09:13:00,21,59,,
TRIP-003687,2025-05-09 06:05:00,2025-05-09 14:41:00,5,0,,
TRIP-003688,2025-09-08 18:00:00,2025-09-09 03:45:00,0,3,,
