loyalty_transaction_id,passenger_id,transaction_ts,transaction_type,points_transacted,points_balance_after,reference_id
LTX-0013364,P03362,2025-04-17 09:00:00,EARN,37,37,BKG-011521
LTX-0013365,P03362,2025-06-10 09:00:00,EARN,33,70,BKG-010771
LTX-0013366,P03362,2025-06-21 09:00:00,EARN,15,85,BKG-008376
LTX-0013367,P03362,2025-06-29 09:00:00,EARN,18,103,BKG-008840
LTX-0013368,P03625,2025-02-26 09:00:00,EARN,89,89,BKG-008389
LTX-0013369,P03625,2025-11-21 09:00:00,EARN,49,138,BKG-009828
LTX-0013370,P03625,2025-12-03 09:00:00,EARN,57,195,BKG-012168
LTX-0013371,P01828,2025-12-07 09:00:00,EARN,69,69,BKG-008409
LTX-0013372,P01290,2025-06-03 09:00:00,EARN,82,82,BKG-009804
LTX-0013373,P01290,2025-06-03 18:00:00,REDEEM,-20,62,BKG-009804
LTX-0013374,P01290,2025-07-01 09:00:00,EARN,37,99,BKG-008411
LTX-0013375,P01290,2025-07-01 18:00:00,REDEEM,-30,69,BKG-008411
LTX-0013376,P01290,2025-09-17 09:00:00,EARN,39,108,BKG-010405
LTX-0013377,P01290,2025-09-17 18:00:00,REDEEM,-10,98,BKG-010405
LTX-0013378,P01290,2025-09-27 09:00:00,EARN,50,148,BKG-009862
LTX-0013379,P01290,2025-11-23 09:00:00,EARN,53,201,BKG-012172
LTX-0013380,P00752,2025-06-13 09:00:00,EARN,74,74,BKG-008412
LTX-0013381,P01572,2025-03-15 09:00:00,EARN,50,50,BKG-009274
LTX-0013382,P01572,2025-11-23 09:00:00,EARN,53,103,BKG-008419
LTX-0013383,P01713,2025-06-05 09:00:00,EARN,30,30,BKG-008801
LTX-0013384,P01713,2025-09-20 09:00:00,EARN,51,81,BKG-008421
LTX-0013385,P01850,2025-01-04 09:00:00,EARN,35,35,BKG-008422
LTX-0013386,P01850,2025-07-11 09:00:00,EARN,15,50,BKG-009217
LTX-0013387,P02488,2025-04-22 09:00:00,EARN,44,44,BKG-008427
LTX-0013388,P01216,2025-11-17 09:00:00,EARN,29,29,BKG-008434
LTX-0013389,P03786,2025-01-18 09:00:00,EARN,42,42,BKG-009221
LTX-0013390,P03786,2025-06-20 09:00:00,EARN,58,100,BKG-008447
LTX-0013391,P03786,2025-08-02 09:00:00,EARN,61,161,BKG-009104
LTX-0013392,P03251,2025-07-17 09:00:00,EARN,57,57,BKG-008452
LTX-0013393,P03251,2025-07-17 18:00:00,REDEEM,-30,27,BKG-008452
LTX-0013394,P02352,2024-12-30 09:00:00,EARN,66,66,BKG-008453
LTX-0013395,P02352,2025-02-28 09:00:00,EARN,70,136,BKG-009789
LTX-0013396,P02352,2025-05-10 09:00:00,EARN,70,206,BKG-012467
LTX-0013397,P00918,2025-04-19 09:00:00,EARN,22,22,BKG-008454
LTX-0013398,P00918,2025-06-28 09:00:00,EARN,76,98,BKG-012491
LTX-0013399,P03117,2025-02-14 09:00:00,EARN,45,45,BKG-010298
LTX-0013400,P03117,2025-06-14 09:00:00,EARN,22,67,BKG-008459
LTX-0013401,P03100,2025-11-24 09:00:00,EARN,31,31,BKG-008477
LTX-0013402,P00484,2025-10-26 09:00:00,EARN,17,17,BKG-012132
LTX-0013403,P00484,2025-11-24 09:00:00,EARN,25,42,BKG-008482
LTX-0013404,P03429,2025-06-17 09:00:00,EARN,73,73,BKG-008724
LTX-0013405,P03429,2025-08-16 09:00:00,EARN,38,111,BKG-012420
LTX-0013406,P03429,2025-08-16 18:00:00,REDEEM,-10,101,BKG-012420
LTX-0013407,P03429,2025-11-01 09:00:00,EARN,21,122,BKG-008485
LTX-0013408,P02004,2025-05-26 09:00:00,EARN,22,22,BKG-008489
LTX-0013409,P02004,2025-11-14 09:00:00,EARN,40,62,BKG-012240
LTX-0013410,P01703,2025-04-22 09:00:00,EARN,43,43,BKG-008491
LTX-0013411,P01703,2025-12-09 09:00:00,EARN,74,117,BKG-011032
LTX-0013412,P03664,2025-06-10 09:00:00,EARN,7,7,BKG-008493
LTX-0013413,P03599,2025-06-23 09:00:00,EARN,35,35,BKG-008500
LTX-0013414,P01185,2025-04-06 09:00:00,EARN,66,66,BKG-008503
LTX-0013415,P01185,2025-04-06 18:00:00,REDEEM,-20,46,BKG-008503
LTX-0013416,P01185,2025-11-30 09:00:00,EARN,50,96,BKG-011213
LTX-0013417,P01195,2025-11-14 09:00:00,EARN,110,110,BKG-011946
LTX-0013418,P01195,2025-11-23 09:00:00,EARN,46,156,BKG-008510
LTX-0013419,P02072,2025-05-08 09:00:00,EARN,78,78,BKG-008511
LTX-0013420,P00443,2025-06-06 09:00:00,EARN,44,44,BKG-011651
LTX-0013421,P00443,2025-06-06 18:00:00,REDEEM,-20,24,BKG-011651
LTX-0013422,P00443,2025-09-05 09:00:00,EARN,49,73,BKG-008516
LTX-0013423,P02457,2025-11-05 09:00:00,EARN,8,8,BKG-008521
LTX-0013424,P03622,2025-02-08 09:00:00,EARN,48,48,BKG-008522
LTX-0013425,P03622,2025-02-14 09:00:00,EARN,85,133,BKG-008858
LTX-0013426,P03622,2025-03-21 09:00:00,EARN,34,167,BKG-012061
LTX-0013427,P03622,2025-06-03 09:00:00,EARN,51,218,BKG-011094
LTX-0013428,P03622,2025-08-04 09:00:00,EARN,17,235,BKG-011119
LTX-0013429,P03527,2025-06-11 09:00:00,EARN,21,21,BKG-008530
LTX-0013430,P03527,2025-07-07 09:00:00,EARN,18,39,BKG-008560
LTX-0013431,P01736,2025-02-04 09:00:00,EARN,102,102,BKG-011413
LTX-0013432,P01736,2025-05-18 09:00:00,EARN,28,130,BKG-009784
LTX-0013433,P01736,2025-06-27 09:00:00,EARN,40,170,BKG-008534
LTX-0013434,P01338,2025-03-28 09:00:00,EARN,90,90,BKG-010861
LTX-0013435,P01338,2025-11-12 09:00:00,EARN,46,136,BKG-008538
LTX-0013436,P01252,2024-12-12 09:00:00,EARN,28,28,BKG-008558
LTX-0013437,P03593,2025-02-12 09:00:00,EARN,70,70,BKG-011809
LTX-0013438,P03593,2025-02-12 18:00:00,REDEEM,-20,50,BKG-011809
LTX-0013439,P03593,2025-11-11 09:00:00,EARN,63,113,BKG-008571
LTX-0013440,P03593,2025-12-03 09:00:00,EARN,39,152,BKG-011251
LTX-0013441,P03551,2025-04-11 09:00:00,EARN,45,45,BKG-008584
LTX-0013442,P00048,2025-07-07 09:00:00,EARN,9,9,BKG-008927
LTX-0013443,P00048,2025-09-01 09:00:00,EARN,33,42,BKG-008585
LTX-0013444,P02524,2025-02-07 09:00:00,EARN,14,14,BKG-012005
LTX-0013445,P02524,2025-08-03 09:00:00,EARN,10,24,BKG-008589
LTX-0013446,P00269,2025-06-15 09:00:00,EARN,70,70,BKG-009588
LTX-0013447,P00269,2025-07-07 09:00:00,EARN,39,109,BKG-008599
LTX-0013448,P00269,2025-10-07 09:00:00,EARN,27,136,BKG-011968
LTX-0013449,P01434,2025-05-23 09:00:00,EARN,44,44,BKG-008601
LTX-0013450,P01434,2025-05-23 18:00:00,REDEEM,-30,14,BKG-008601
LTX-0013451,P03134,2025-02-15 09:00:00,EARN,36,36,BKG-008913
LTX-0013452,P03134,2025-03-01 09:00:00,EARN,44,80,BKG-008608
LTX-0013453,P03722,2025-06-20 09:00:00,EARN,32,32,BKG-008614
LTX-0013454,P01439,2025-06-10 09:00:00,EARN,17,17,BKG-009601
LTX-0013455,P01439,2025-07-03 09:00:00,EARN,27,44,BKG-008617
LTX-0013456,P03445,2025-02-03 09:00:00,EARN,57,57,BKG-009189
LTX-0013457,P03445,2025-05-10 09:00:00,EARN,54,111,BKG-008634
LTX-0013458,P03445,2025-07-07 09:00:00,EARN,32,143,BKG-010096
LTX-0013459,P01295,2025-01-04 09:00:00,EARN,42,42,BKG-012126
LTX-0013460,P01295,2025-03-19 09:00:00,EARN,49,91,BKG-008638
LTX-0013461,P00404,2025-10-22 09:00:00,EARN,45,45,BKG-008647
LTX-0013462,P03612,2025-03-19 09:00:00,EARN,47,47,BKG-012038
LTX-0013463,P03612,2025-11-29 09:00:00,EARN,25,72,BKG-008670
LTX-0013464,P00159,2025-01-04 09:00:00,EARN,8,8,BKG-008674
LTX-0013465,P00861,2025-05-31 09:00:00,EARN,13,13,BKG-008680
LTX-0013466,P03954,2025-11-21 09:00:00,EARN,51,51,BKG-008685
LTX-0013467,P01200,2025-05-21 09:00:00,EARN,21,21,BKG-009978
LTX-0013468,P01200,2025-12-13 09:00:00,EARN,52,73,BKG-008690
LTX-0013469,P03349,2025-05-14 09:00:00,EARN,32,32,BKG-008702
LTX-0013470,P03349,2025-11-22 09:00:00,EARN,28,60,BKG-011617
LTX-0013471,P03571,2025-01-17 09:00:00,EARN,30,30,BKG-008708
LTX-0013472,P02845,2024-12-31 09:00:00,EARN,21,21,BKG-010981
LTX-0013473,P02845,2025-08-19 09:00:00,EARN,9,30,BKG-010664
LTX-0013474,P02845,2025-11-14 09:00:00,EARN,46,76,BKG-008710
LTX-0013475,P02266,2025-05-28 09:00:00,EARN,25,25,BKG-008728
LTX-0013476,P02582,2025-01-23 09:00:00,EARN,56,56,BKG-008729
LTX-0013477,P00568,2025-04-14 09:00:00,EARN,60,60,BKG-008733
LTX-0013478,P00568,2025-05-29 09:00:00,EARN,77,137,BKG-010856
LTX-0013479,P00568,2025-10-11 09:00:00,EARN,26,163,BKG-011670
LTX-0013480,P00568,2025-10-11 18:00:00,REDEEM,-20,143,BKG-011670
LTX-0013481,P02373,2025-01-02 09:00:00,EARN,48,48,BKG-008739
LTX-0013482,P02373,2025-09-09 09:00:00,EARN,34,82,BKG-010738
LTX-0013483,P02373,2025-09-09 18:00:00,REDEEM,-30,52,BKG-010738
LTX-0013484,P02373,2025-09-19 09:00:00,EARN,25,77,BKG-010024
LTX-0013485,P00166,2025-04-07 09:00:00,EARN,6,6,BKG-008745
LTX-0013486,P00166,2025-06-20 09:00:00,EARN,54,60,BKG-012392
LTX-0013487,P03012,2025-06-10 09:00:00,EARN,72,72,BKG-008748
LTX-0013488,P03371,2025-09-19 09:00:00,EARN,32,32,BKG-008752
LTX-0013489,P02326,2025-05-14 09:00:00,EARN,59,59,BKG-012326
LTX-0013490,P02326,2025-06-03 09:00:00,EARN,33,92,BKG-008755
LTX-0013491,P02326,2025-07-28 09:00:00,EARN,6,98,BKG-012155
LTX-0013492,P02326,2025-08-27 09:00:00,EARN,28,126,BKG-011282
LTX-0013493,P02315,2025-04-14 09:00:00,EARN,11,11,BKG-008765
LTX-0013494,P02371,2025-06-09 09:00:00,EARN,81,81,BKG-008769
LTX-0013495,P02371,2025-06-23 09:00:00,EARN,8,89,BKG-011918
LTX-0013496,P02371,2025-06-23 18:00:00,REDEEM,-30,59,BKG-011918
LTX-0013497,P02371,2025-06-24 09:00:00,EARN,38,97,BKG-009211
LTX-0013498,P02371,2025-06-24 09:00:00,EARN,25,122,BKG-011980
LTX-0013499,P01591,2025-06-25 09:00:00,EARN,63,63,BKG-008778
LTX-0013500,P00295,2024-12-23 09:00:00,EARN,36,36,BKG-008780
LTX-0013501,P00295,2025-11-03 09:00:00,EARN,45,81,BKG-011933
LTX-0013502,P01361,2025-01-17 09:00:00,EARN,47,47,BKG-011012
LTX-0013503,P01361,2025-01-17 18:00:00,REDEEM,-10,37,BKG-011012
LTX-0013504,P01361,2025-04-29 09:00:00,EARN,26,63,BKG-008783
LTX-0013505,P01361,2025-08-15 09:00:00,EARN,62,125,BKG-010269
LTX-0013506,P01361,2025-08-15 18:00:00,REDEEM,-30,95,BKG-010269
LTX-0013507,P01361,2025-10-09 09:00:00,EARN,68,163,BKG-009993
LTX-0013508,P01361,2025-12-02 09:00:00,EARN,15,178,BKG-010048
LTX-0013509,P01361,2025-12-02 18:00:00,REDEEM,-10,168,BKG-010048
LTX-0013510,P01404,2025-06-19 09:00:00,EARN,54,54,BKG-008793
LTX-0013511,P01404,2025-12-16 09:00:00,EARN,26,80,BKG-009689
LTX-0013512,P02240,2025-05-14 09:00:00,EARN,27,27,BKG-010760
LTX-0013513,P02240,2025-06-08 09:00:00,EARN,8,35,BKG-008794
LTX-0013514,P02240,2025-10-02 09:00:00,EARN,44,79,BKG-009556
LTX-0013515,P02809,2025-01-28 09:00:00,EARN,46,46,BKG-008813
LTX-0013516,P02809,2025-10-23 09:00:00,EARN,54,100,BKG-008923
LTX-0013517,P00926,2025-06-04 09:00:00,EARN,20,20,BKG-008821
LTX-0013518,P00926,2025-06-04 18:00:00,REDEEM,-20,0,BKG-008821
LTX-0013519,P00926,2025-11-29 09:00:00,EARN,9,9,BKG-009011
LTX-0013520,P02252,2025-09-09 09:00:00,EARN,56,56,BKG-008827
LTX-0013521,P02308,2025-08-29 09:00:00,EARN,32,32,BKG-008832
LTX-0013522,P03331,2025-04-24 09:00:00,EARN,42,42,BKG-008833
LTX-0013523,P01817,2025-02-11 09:00:00,EARN,52,52,BKG-008841
LTX-0013524,P01817,2025-06-12 09:00:00,EARN,57,109,BKG-011697
LTX-0013525,P01661,2025-03-11 09:00:00,EARN,51,51,BKG-009493
LTX-0013526,P01661,2025-03-11 18:00:00,REDEEM,-20,31,BKG-009493
LTX-0013527,P01661,2025-06-03 09:00:00,EARN,74,105,BKG-008855
LTX-0013528,P01661,2025-07-24 09:00:00,EARN,87,192,BKG-011527
LTX-0013529,P01115,2025-07-04 09:00:00,EARN,67,67,BKG-010987
LTX-0013530,P01115,2025-09-03 09:00:00,EARN,40,107,BKG-009450
LTX-0013531,P01115,2025-10-31 09:00:00,EARN,65,172,BKG-008869
LTX-0013532,P02940,2025-07-26 09:00:00,EARN,61,61,BKG-008886
LTX-0013533,P02940,2025-07-31 09:00:00,EARN,11,72,BKG-011284
LTX-0013534,P02676,2025-05-29 09:00:00,EARN,37,37,BKG-009790
LTX-0013535,P02676,2025-07-02 09:00:00,EARN,28,65,BKG-008889
LTX-0013536,P02676,2025-11-08 09:00:00,EARN,30,95,BKG-010555
LTX-0013537,P00963,2025-01-02 09:00:00,EARN,10,10,BKG-012186
LTX-0013538,P00963,2025-01-18 09:00:00,EARN,50,60,BKG-010398
LTX-0013539,P00963,2025-07-04 09:00:00,EARN,44,104,BKG-008922
LTX-0013540,P01519,2025-05-23 09:00:00,EARN,72,72,BKG-008945
LTX-0013541,P01519,2025-11-16 09:00:00,EARN,46,118,BKG-009819
LTX-0013542,P03747,2025-05-21 09:00:00,EARN,71,71,BKG-009616
LTX-0013543,P03747,2025-06-22 09:00:00,EARN,72,143,BKG-008949
LTX-0013544,P03747,2025-08-31 09:00:00,EARN,44,187,BKG-010916
LTX-0013545,P03747,2025-11-09 09:00:00,EARN,12,199,BKG-011010
LTX-0013546,P00469,2025-08-26 09:00:00,EARN,45,45,BKG-008953
LTX-0013547,P00469,2025-09-04 09:00:00,EARN,38,83,BKG-010367
LTX-0013548,P03690,2025-01-20 09:00:00,EARN,40,40,BKG-008954
LTX-0013549,P03139,2025-07-01 09:00:00,EARN,31,31,BKG-010614
LTX-0013550,P03139,2025-07-23 09:00:00,EARN,34,65,BKG-008969
LTX-0013551,P03139,2025-10-17 09:00:00,EARN,50,115,BKG-009780
LTX-0013552,P01462,2025-06-12 09:00:00,EARN,10,10,BKG-008976
LTX-0013553,P01462,2025-06-12 18:00:00,REDEEM,-10,0,BKG-008976
LTX-0013554,P00985,2025-11-23 09:00:00,EARN,40,40,BKG-008988
LTX-0013555,P01839,2025-11-30 09:00:00,EARN,77,77,BKG-008992
LTX-0013556,P03595,2025-03-14 09:00:00,EARN,37,37,BKG-011659
LTX-0013557,P03595,2025-06-18 09:00:00,EARN,29,66,BKG-008994
LTX-0013558,P00958,2025-08-15 09:00:00,EARN,6,6,BKG-009004
LTX-0013559,P00958,2025-12-12 09:00:00,EARN,76,82,BKG-010907
LTX-0013560,P01165,2025-05-23 09:00:00,EARN,47,47,BKG-011442
LTX-0013561,P01165,2025-05-27 09:00:00,EARN,42,89,BKG-009019
LTX-0013562,P01093,2025-03-10 09:00:00,EARN,81,81,BKG-009022
LTX-0013563,P01667,2025-06-29 09:00:00,EARN,30,30,BKG-011699
LTX-0013564,P01667,2025-11-21 09:00:00,EARN,64,94,BKG-010609
LTX-0013565,P01667,2025-12-03 09:00:00,EARN,45,139,BKG-009028
LTX-0013566,P02449,2025-03-31 09:00:00,EARN,46,46,BKG-009035
LTX-0013567,P01220,2025-05-14 09:00:00,EARN,21,21,BKG-009036
LTX-0013568,P01220,2025-07-05 09:00:00,EARN,66,87,BKG-012117
LTX-0013569,P02856,2025-02-05 09:00:00,EARN,14,14,BKG-009047
LTX-0013570,P02856,2025-02-05 09:00:00,EARN,41,55,BKG-009858
LTX-0013571,P02856,2025-06-29 09:00:00,EARN,22,77,BKG-012252
LTX-0013572,P02856,2025-06-29 18:00:00,REDEEM,-10,67,BKG-012252
LTX-0013573,P01428,2025-07-01 09:00:00,EARN,48,48,BKG-010438
LTX-0013574,P01428,2025-12-04 09:00:00,EARN,43,91,BKG-009078
LTX-0013575,P00050,2025-07-02 09:00:00,EARN,64,64,BKG-011058
LTX-0013576,P00050,2025-09-10 09:00:00,EARN,19,83,BKG-009080
LTX-0013577,P00050,2025-09-10 18:00:00,REDEEM,-20,63,BKG-009080
LTX-0013578,P00726,2025-06-20 09:00:00,EARN,51,51,BKG-009090
LTX-0013579,P02637,2025-03-19 09:00:00,EARN,57,57,BKG-011142
LTX-0013580,P02637,2025-05-30 09:00:00,EARN,45,102,BKG-011808
LTX-0013581,P02637,2025-05-30 18:00:00,REDEEM,-10,92,BKG-011808
LTX-0013582,P02637,2025-06-12 09:00:00,EARN,35,127,BKG-009095
LTX-0013583,P02079,2025-02-01 09:00:00,EARN,52,52,BKG-011678
LTX-0013584,P02079,2025-07-07 09:00:00,EARN,51,103,BKG-009096
LTX-0013585,P00325,2025-06-15 09:00:00,EARN,86,86,BKG-009123
LTX-0013586,P02424,2025-06-02 09:00:00,EARN,43,43,BKG-011134
LTX-0013587,P02424,2025-06-15 09:00:00,EARN,32,75,BKG-012439
LTX-0013588,P02424,2025-06-30 09:00:00,EARN,63,138,BKG-009133
LTX-0013589,P02424,2025-09-29 09:00:00,EARN,73,211,BKG-010262
LTX-0013590,P02561,2024-12-27 09:00:00,EARN,14,14,BKG-009135
LTX-0013591,P00381,2025-04-25 09:00:00,EARN,45,45,BKG-009139
LTX-0013592,P00381,2025-04-25 18:00:00,REDEEM,-20,25,BKG-009139
LTX-0013593,P00381,2025-08-28 09:00:00,EARN,10,35,BKG-009358
LTX-0013594,P01066,2025-02-05 09:00:00,EARN,33,33,BKG-009528
LTX-0013595,P01066,2025-02-05 18:00:00,REDEEM,-10,23,BKG-009528
LTX-0013596,P01066,2025-05-21 09:00:00,EARN,69,92,BKG-009144
LTX-0013597,P01066,2025-06-11 09:00:00,EARN,58,150,BKG-012409
LTX-0013598,P02042,2025-03-06 09:00:00,EARN,40,40,BKG-009154
LTX-0013599,P02821,2025-01-11 09:00:00,EARN,96,96,BKG-009163
LTX-0013600,P02821,2025-07-20 09:00:00,EARN,56,152,BKG-012487
LTX-0013601,P02821,2025-07-20 18:00:00,REDEEM,-30,122,BKG-012487
LTX-0013602,P03112,2025-05-16 09:00:00,EARN,78,78,BKG-010172
LTX-0013603,P03112,2025-06-02 09:00:00,EARN,74,152,BKG-009165
LTX-0013604,P03132,2025-09-20 09:00:00,EARN,9,9,BKG-009183
LTX-0013605,P02897,2025-06-02 09:00:00,EARN,29,29,BKG-009208
LTX-0013606,P02064,2025-08-12 09:00:00,EARN,31,31,BKG-009246
LTX-0013607,P03767,2025-03-12 09:00:00,EARN,31,31,BKG-009249
LTX-0013608,P03869,2025-07-18 09:00:00,EARN,58,58,BKG-009281
LTX-0013609,P03869,2025-10-10 09:00:00,EARN,57,115,BKG-010185
LTX-0013610,P01565,2025-06-16 09:00:00,EARN,20,20,BKG-012313
LTX-0013611,P01565,2025-08-08 09:00:00,EARN,38,58,BKG-009296
LTX-0013612,P01941,2025-02-10 09:00:00,EARN,42,42,BKG-011668
LTX-0013613,P01941,2025-08-30 09:00:00,EARN,34,76,BKG-009300
LTX-0013614,P00928,2025-10-31 09:00:00,EARN,32,32,BKG-009330
LTX-0013615,P00928,2025-11-30 09:00:00,EARN,54,86,BKG-011057
LTX-0013616,P00708,2025-10-26 09:00:00,EARN,62,62,BKG-009331
LTX-0013617,P02422,2025-12-02 09:00:00,EARN,81,81,BKG-009345
LTX-0013618,P02310,2025-06-22 09:00:00,EARN,48,48,BKG-010999
LTX-0013619,P02310,2025-12-12 09:00:00,EARN,67,115,BKG-009351
LTX-0013620,P02710,2024-12-22 09:00:00,EARN,28,28,BKG-009364
LTX-0013621,P02710,2025-11-28 09:00:00,EARN,47,75,BKG-010427
LTX-0013622,P02191,2025-04-25 09:00:00,EARN,76,76,BKG-009368
LTX-0013623,P00692,2025-01-10 09:00:00,EARN,47,47,BKG-010136
LTX-0013624,P00692,2025-03-16 09:00:00,EARN,58,105,BKG-009372
LTX-0013625,P00547,2025-02-16 09:00:00,EARN,30,30,BKG-010013
LTX-0013626,P00547,2025-02-16 18:00:00,REDEEM,-20,10,BKG-010013
LTX-0013627,P00547,2025-04-12 09:00:00,EARN,54,64,BKG-009376
LTX-0013628,P01940,2025-07-30 09:00:00,EARN,27,27,BKG-012098
LTX-0013629,P01940,2025-11-05 09:00:00,EARN,58,85,BKG-009386
LTX-0013630,P03781,2025-11-26 09:00:00,EARN,59,59,BKG-009394
LTX-0013631,P01890,2025-04-05 09:00:00,EARN,50,50,BKG-009397
LTX-0013632,P01890,2025-07-31 09:00:00,EARN,60,110,BKG-010125
LTX-0013633,P01659,2025-03-09 09:00:00,EARN,70,70,BKG-009872
LTX-0013634,P01659,2025-07-05 09:00:00,EARN,32,102,BKG-009398
LTX-0013635,P03238,2025-11-18 09:00:00,EARN,51,51,BKG-009400
LTX-0013636,P03238,2025-12-11 09:00:00,EARN,39,90,BKG-010733
LTX-0013637,P02128,2025-05-12 09:00:00,EARN,34,34,BKG-011090
LTX-0013638,P02128,2025-06-20 09:00:00,EARN,115,149,BKG-009421
LTX-0013639,P01624,2025-06-22 09:00:00,EARN,37,37,BKG-010757
LTX-0013640,P01624,2025-06-22 18:00:00,REDEEM,-10,27,BKG-010757
LTX-0013641,P01624,2025-07-31 09:00:00,EARN,16,43,BKG-009424
LTX-0013642,P01624,2025-07-31 18:00:00,REDEEM,-20,23,BKG-009424
LTX-0013643,P03993,2025-04-28 09:00:00,EARN,49,49,BKG-012157
LTX-0013644,P03993,2025-05-17 09:00:00,EARN,35,84,BKG-009426
LTX-0013645,P03993,2025-12-07 09:00:00,EARN,74,158,BKG-009869
LTX-0013646,P00473,2025-05-26 09:00:00,EARN,44,44,BKG-009445
LTX-0013647,P00473,2025-07-16 09:00:00,EARN,33,77,BKG-009954
LTX-0013648,P02838,2025-07-11 09:00:00,EARN,60,60,BKG-009446
LTX-0013649,P03130,2024-12-20 09:00:00,EARN,88,88,BKG-009904
LTX-0013650,P03130,2024-12-31 09:00:00,EARN,42,130,BKG-009466
LTX-0013651,P01128,2025-06-25 09:00:00,EARN,22,22,BKG-010814
LTX-0013652,P01128,2025-06-29 09:00:00,EARN,95,117,BKG-009469
LTX-0013653,P03974,2025-06-01 09:00:00,EARN,36,36,BKG-009474
LTX-0013654,P03303,2025-06-22 09:00:00,EARN,18,18,BKG-009482
LTX-0013655,P01836,2025-07-19 09:00:00,EARN,48,48,BKG-009496
LTX-0013656,P02236,2025-05-17 09:00:00,EARN,24,24,BKG-009510
LTX-0013657,P03036,2025-01-17 09:00:00,EARN,39,39,BKG-009513
LTX-0013658,P03774,2025-04-26 09:00:00,EARN,45,45,BKG-009521
LTX-0013659,P01389,2025-03-09 09:00:00,EARN,39,39,BKG-009522
LTX-0013660,P01389,2025-11-18 09:00:00,EARN,100,139,BKG-011556
LTX-0013661,P02213,2025-04-08 09:00:00,EARN,25,25,BKG-009533
LTX-0013662,P02053,2025-05-09 09:00:00,EARN,100,100,BKG-011309
LTX-0013663,P02053,2025-06-16 09:00:00,EARN,33,133,BKG-009542
LTX-0013664,P02053,2025-07-13 09:00:00,EARN,36,169,BKG-011859
LTX-0013665,P02053,2025-07-13 18:00:00,REDEEM,-10,159,BKG-011859
LTX-0013666,P01228,2025-06-15 09:00:00,EARN,84,84,BKG-011917
LTX-0013667,P01228,2025-06-15 18:00:00,REDEEM,-10,74,BKG-011917
LTX-0013668,P01228,2025-11-29 09:00:00,EARN,27,101,BKG-009550
LTX-0013669,P02706,2025-06-09 09:00:00,EARN,62,62,BKG-009580
LTX-0013670,P02730,2025-06-24 09:00:00,EARN,21,21,BKG-009594
LTX-0013671,P03420,2025-12-01 09:00:00,EARN,60,60,BKG-009600
LTX-0013672,P03049,2025-02-26 09:00:00,EARN,47,47,BKG-012488
LTX-0013673,P03049,2025-06-09 09:00:00,EARN,47,94,BKG-009628
LTX-0013674,P03049,2025-06-09 18:00:00,REDEEM,-20,74,BKG-009628
LTX-0013675,P03049,2025-06-10 09:00:00,EARN,53,127,BKG-010358
LTX-0013676,P03049,2025-06-10 18:00:00,REDEEM,-10,117,BKG-010358
LTX-0013677,P03049,2025-09-15 09:00:00,EARN,40,157,BKG-011487
LTX-0013678,P03256,2025-06-16 09:00:00,EARN,85,85,BKG-009679
LTX-0013679,P03256,2025-08-30 09:00:00,EARN,10,95,BKG-012026
LTX-0013680,P00464,2025-01-06 09:00:00,EARN,30,30,BKG-009690
LTX-0013681,P00464,2025-01-06 18:00:00,REDEEM,-20,10,BKG-009690
LTX-0013682,P01638,2025-05-20 09:00:00,EARN,35,35,BKG-009703
LTX-0013683,P00969,2025-11-22 09:00:00,EARN,30,30,BKG-009706
LTX-0013684,P00969,2025-11-22 18:00:00,REDEEM,-10,20,BKG-009706
LTX-0013685,P02911,2025-02-15 09:00:00,EARN,50,50,BKG-010401
LTX-0013686,P02911,2025-12-07 09:00:00,EARN,21,71,BKG-009713
LTX-0013687,P01916,2025-02-07 09:00:00,EARN,40,40,BKG-009715
LTX-0013688,P00703,2025-01-22 09:00:00,EARN,42,42,BKG-009717
LTX-0013689,P03511,2025-10-04 09:00:00,EARN,16,16,BKG-009728
LTX-0013690,P03511,2025-10-04 18:00:00,REDEEM,-10,6,BKG-009728
LTX-0013691,P00538,2025-06-12 09:00:00,EARN,32,32,BKG-009737
LTX-0013692,P00040,2025-12-04 09:00:00,EARN,7,7,BKG-009750
LTX-0013693,P02510,2025-07-26 09:00:00,EARN,22,22,BKG-009756
LTX-0013694,P02510,2025-08-08 09:00:00,EARN,49,71,BKG-011523
LTX-0013695,P02510,2025-12-06 09:00:00,EARN,61,132,BKG-011319
LTX-0013696,P02346,2025-12-02 09:00:00,EARN,49,49,BKG-009762
LTX-0013697,P00897,2025-06-03 09:00:00,EARN,11,11,BKG-009764
LTX-0013698,P00897,2025-07-24 09:00:00,EARN,30,41,BKG-011294
LTX-0013699,P00897,2025-07-24 18:00:00,REDEEM,-10,31,BKG-011294
LTX-0013700,P02214,2025-03-19 09:00:00,EARN,25,25,BKG-010137
LTX-0013701,P02214,2025-06-20 09:00:00,EARN,43,68,BKG-010640
LTX-0013702,P02214,2025-11-23 09:00:00,EARN,12,80,BKG-009768
LTX-0013703,P02214,2025-11-23 09:00:00,EARN,16,96,BKG-009842
LTX-0013704,P02214,2025-11-23 18:00:00,REDEEM,-20,76,BKG-009842
LTX-0013705,P02946,2025-06-22 09:00:00,EARN,58,58,BKG-009813
LTX-0013706,P02946,2025-12-04 09:00:00,EARN,30,88,BKG-010199
LTX-0013707,P02913,2025-08-16 09:00:00,EARN,78,78,BKG-009822
LTX-0013708,P03587,2025-12-20 09:00:00,EARN,33,33,BKG-009894
LTX-0013709,P03221,2025-05-19 09:00:00,EARN,46,46,BKG-009900
