itinerary_leg_sk,passenger_sk,route_sk,bus_fleet_sk,origin_terminal_sk,destination_terminal_sk,disruption_reason_sk,booking_date_sk,booking_time_sk,scheduled_departure_date_sk,scheduled_departure_time_sk,actual_departure_date_sk,actual_departure_time_sk,scheduled_arrival_date_sk,scheduled_arrival_time_sk,actual_arrival_date_sk,actual_arrival_time_sk,rebooking_date_sk,rebooking_time_sk,claim_resolution_date_sk,claim_resolution_time_sk,booking_id,ticket_number,itinerary_id,trip_id,leg_sequence,total_legs,claim_id,travel_status,claim_status,departure_delay_minutes,arrival_delay_minutes,scheduled_connection_minutes,actual_connection_minutes,missed_connection_count,rebooking_cost,refund_amount,compensation_amount
20551,3852,30,5,25,30,6,20250214,2029,20250308,1800,20250308,1837,20250309,625,20250309,847,,,,,BKG-010298,TICK-020567,ITI-010298,TRIP-003796,2,2,,COMPLETED,,37,142,169,206,0,0,0,0
20552,3224,26,42,1,7,0,20250112,1946,20250122,1800,20250122,1815,20250122,2200,20250122,2205,,,,,BKG-010299,TICK-020568,ITI-010299,TRIP-002377,1,3,,COMPLETED,,15,5,,,0,0,0,0
20553,3224,27,5,7,13,0,20250112,1946,20250123,0,20250123,11,20250123,1139,20250123,1144,,,,,BKG-010299,TICK-020569,ITI-010299,TRIP-003760,2,3,,COMPLETED,,11,5,120,126,0,0,0,0
20554,3224,28,41,13,18,0,20250112,1946,20250123,1200,20250123,1230,20250123,2059,20250123,2116,,,,,BKG-010299,TICK-020570,ITI-010299,TRIP-003514,3,3,,COMPLETED,,30,17,21,46,0,0,0,0
20555,671,13,22,16,17,0,20251125,801,20251208,1200,20251208,1234,20251208,1837,20251208,1848,,,,,BKG-010300,TICK-020571,ITI-010300,TRIP-000645,1,2,,COMPLETED,,34,11,,,0,0,0,0
20556,671,14,81,17,18,0,20251125,801,20251209,0,20251209,12,20251209,1202,20251209,1212,,,,,BKG-010300,TICK-020572,ITI-010300,TRIP-001544,2,2,,COMPLETED,,12,10,323,324,0,0,0,0
20557,2822,29,88,18,25,0,20250805,1925,20250822,1800,20250822,1806,20250823,443,20250823,443,,,,,BKG-010301,TICK-020573,ITI-010301,TRIP-003909,1,1,,COMPLETED,,6,0,,,0,0,0,0
20558,2923,13,9,16,17,0,20250906,835,20250908,1800,20250908,1802,20250909,37,20250909,37,,,,,BKG-010302,TICK-020574,ITI-010302,TRIP-000219,1,3,,COMPLETED,,2,0,,,0,0,0,0
20559,2923,14,11,17,18,0,20250906,835,20250909,600,20250909,614,20250909,1802,20250909,1814,,,,,BKG-010302,TICK-020575,ITI-010302,TRIP-000220,2,3,,COMPLETED,,14,12,323,337,0,0,0,0
20560,2923,15,75,18,19,0,20250906,835,20250909,1800,20250909,1820,20250909,2311,20250910,4,20250910,14,20250912,1914,BKG-010302,TICK-020576,ITI-010302,TRIP-003910,3,3,CLM-002342,MISSED_CONNECTION,Approved,20,53,-2,6,1,49000,78000,75000
20561,1555,4,22,6,7,0,20250616,1746,20250708,600,20250708,621,20250708,1203,20250708,1235,,,,,BKG-010303,TICK-020577,ITI-010303,TRIP-000189,1,3,,COMPLETED,,21,32,,,0,0,0,0
20562,1555,5,81,7,9,0,20250616,1746,20250708,1200,20250708,1233,20250709,23,20250709,124,20250709,235,20250713,2135,BKG-010303,TICK-020578,ITI-010303,TRIP-000190,2,3,CLM-002343,MISSED_CONNECTION,Approved,33,61,-3,-2,1,114000,181000,50000
20563,1555,6,17,9,10,0,20250616,1746,20250709,0,20250709,39,20250709,336,20250709,425,,,,,BKG-010303,TICK-020579,ITI-010303,TRIP-002089,3,3,,CANCELLED_AFTER_DISRUPTION,,39,49,,,0,0,0,0
20564,2094,25,53,30,1,0,20250216,1112,20250308,1800,20250308,1812,20250309,338,20250309,338,,,,,BKG-010304,TICK-020580,ITI-010304,TRIP-001885,1,2,,COMPLETED,,12,0,,,0,0,0,0
20565,2094,1,54,1,3,0,20250216,1112,20250309,600,20250309,614,20250309,1344,20250309,1344,,,,,BKG-010304,TICK-020581,ITI-010304,TRIP-003911,2,2,,COMPLETED,,14,0,142,156,0,0,0,0
20566,75,20,78,25,26,0,20250116,2144,20250122,1200,20250122,1224,20250122,1810,20250122,1810,,,,,BKG-010305,TICK-020582,ITI-010305,TRIP-003730,1,3,,COMPLETED,,24,0,,,0,0,0,0
20567,75,21,17,26,27,0,20250116,2144,20250122,1800,20250122,1801,20250123,211,20250123,211,20250123,810,20250128,610,BKG-010305,TICK-020583,ITI-010305,TRIP-002445,2,3,CLM-002344,MISSED_CONNECTION,Approved,1,0,-10,-9,1,55000,82000,50000
20568,75,22,33,27,28,0,20250116,2144,20250123,600,20250123,638,20250123,1210,20250123,1246,,,,,BKG-010305,TICK-020584,ITI-010305,TRIP-002446,3,3,,CANCELLED_AFTER_DISRUPTION,,38,36,,,0,0,0,0
20569,338,13,70,16,17,0,20250921,1445,20251008,1800,20251008,1800,20251009,37,20251009,37,,,,,BKG-010306,TICK-020585,ITI-010306,TRIP-000275,1,3,,COMPLETED,,0,0,,,0,0,0,0
20570,338,14,38,17,18,0,20250921,1445,20251009,600,20251009,635,20251009,1802,20251009,1852,,,,,BKG-010306,TICK-020586,ITI-010306,TRIP-001214,2,3,,COMPLETED,,35,50,323,358,0,0,0,0
20571,338,29,44,18,25,0,20250921,1445,20251009,1800,20251009,1812,20251010,443,20251010,526,20251010,252,20251013,52,BKG-010306,TICK-020587,ITI-010306,TRIP-003912,3,3,CLM-002345,MISSED_CONNECTION,Approved,12,43,-2,-40,1,78000,124000,75000
20572,3028,3,75,4,6,0,20250512,2126,20250608,1800,20250608,1829,20250608,2102,20250608,2203,,,,,BKG-010307,TICK-020588,ITI-010307,TRIP-000162,1,1,,COMPLETED,,29,61,,,0,0,0,0
20573,3448,2,86,3,5,0,20251206,1847,20251208,1200,20251208,1219,20251208,1446,20251208,1451,,,,,BKG-010308,TICK-020589,ITI-010308,TRIP-001203,1,2,,COMPLETED,,19,5,,,0,0,0,0
20574,3448,3,54,5,6,0,20251206,1847,20251208,1800,20251208,1827,20251208,2102,20251208,2200,,,,,BKG-010308,TICK-020590,ITI-010308,TRIP-000669,2,2,,COMPLETED,,27,58,194,216,0,0,0,0
20575,3211,19,78,24,25,0,20250618,1918,20250708,1800,20250708,1826,20250708,2111,20250708,2129,,,,,BKG-010309,TICK-020591,ITI-010309,TRIP-000567,1,2,,COMPLETED,,26,18,,,0,0,0,0
20576,3211,30,45,25,30,0,20250618,1918,20250709,0,20250709,38,20250709,1225,20250709,1304,,,,,BKG-010309,TICK-020592,ITI-010309,TRIP-000118,2,2,,COMPLETED,,38,39,169,189,0,0,0,0
20577,2960,16,54,19,20,0,20250707,1344,20250708,600,20250708,600,20250708,1334,20250708,1334,,,,,BKG-010310,TICK-020593,ITI-010310,TRIP-002799,1,2,,COMPLETED,,0,0,,,0,0,0,0
20578,2960,17,28,20,21,0,20250707,1344,20250709,0,20250709,29,20250709,239,20250709,330,,,,,BKG-010310,TICK-020594,ITI-010310,TRIP-000048,2,2,,COMPLETED,,29,51,626,655,0,0,0,0
20579,3151,30,10,25,30,0,20250712,712,20250722,600,20250722,600,20250722,1825,20250722,1838,,,,,BKG-010311,TICK-020595,ITI-010311,TRIP-001289,1,2,,COMPLETED,,0,13,,,0,0,0,0
20580,3151,25,92,30,1,0,20250712,712,20250722,1800,20250722,1800,20250723,338,20250723,338,20250723,138,,,BKG-010311,TICK-020596,ITI-010311,TRIP-000114,2,2,CLM-002346,MISSED_CONNECTION,Pending,0,0,-25,-38,1,90000,142000,100000
20581,2427,23,36,28,29,0,20250701,1302,20250722,600,20250722,616,20250722,1332,20250722,1332,,,,,BKG-010312,TICK-020597,ITI-010312,TRIP-000857,1,2,,COMPLETED,,16,0,,,0,0,0,0
20582,2427,24,33,29,30,0,20250701,1302,20250722,1800,20250722,1800,20250723,514,20250723,514,,,,,BKG-010312,TICK-020598,ITI-010312,TRIP-000858,2,2,,COMPLETED,,0,0,268,268,0,0,0,0
20583,1651,12,54,15,16,0,20250601,1850,20250622,600,20250622,602,20250622,1027,20250622,1040,,,,,BKG-010313,TICK-020599,ITI-010313,TRIP-002351,1,2,,COMPLETED,,2,13,,,0,0,0,0
20584,1651,13,81,16,17,0,20250601,1850,20250622,1200,20250622,1200,20250622,1837,20250622,1858,,,,,BKG-010313,TICK-020600,ITI-010313,TRIP-000370,2,2,,COMPLETED,,0,21,93,80,0,0,0,0
20585,2299,7,78,10,11,0,20250512,1327,20250522,1200,20250522,1200,20250522,2142,20250522,2210,,,,,BKG-010314,TICK-020601,ITI-010314,TRIP-002608,1,3,,COMPLETED,,0,28,,,0,0,0,0
20586,2299,8,9,11,12,0,20250512,1327,20250523,0,20250523,14,20250523,605,20250523,616,,,,,BKG-010314,TICK-020602,ITI-010314,TRIP-002609,2,3,,COMPLETED,,14,11,138,124,0,0,0,0
20587,2299,9,45,12,13,0,20250512,1327,20250523,600,20250523,615,20250523,1349,20250523,1422,20250523,1716,20250526,1616,BKG-010314,TICK-020603,ITI-010314,TRIP-002610,3,3,CLM-002347,MISSED_CONNECTION,Approved,15,33,-5,-1,1,58000,92000,75000
20588,2116,14,46,17,18,0,20250703,754,20250722,1800,20250722,1813,20250723,602,20250723,639,,,,,BKG-010315,TICK-020604,ITI-010315,TRIP-000306,1,2,,COMPLETED,,13,37,,,0,0,0,0
20589,2116,15,81,18,19,0,20250703,754,20250723,600,20250723,640,20250723,1111,20250723,1232,20250723,1739,20250728,1039,BKG-010315,TICK-020605,ITI-010315,TRIP-000307,2,2,CLM-002348,MISSED_CONNECTION,Approved,40,81,-2,1,1,47000,67000,50000
20590,2414,25,70,30,1,0,20250621,1837,20250622,600,20250622,619,20250622,1538,20250622,1602,,,,,BKG-010316,TICK-020606,ITI-010316,TRIP-000800,1,3,,COMPLETED,,19,24,,,0,0,0,0
20591,2414,26,36,1,7,0,20250621,1837,20250622,1800,20250622,1801,20250622,2200,20250622,2200,,,,,BKG-010316,TICK-020607,ITI-010316,TRIP-000181,2,3,,COMPLETED,,1,0,142,119,0,0,0,0
20592,2414,27,10,7,13,0,20250621,1837,20250623,0,20250623,24,20250623,1139,20250623,1216,,,,,BKG-010316,TICK-020608,ITI-010316,TRIP-000935,3,3,,COMPLETED,,24,37,120,144,0,0,0,0
20593,4461,11,47,14,15,0,20250831,1335,20250922,1200,20250922,1207,20250922,2014,20250922,2035,,,,,BKG-010317,TICK-020609,ITI-010317,TRIP-002991,1,3,,COMPLETED,,7,21,,,0,0,0,0
20594,4461,12,8,15,16,0,20250831,1335,20250923,0,20250923,30,20250923,427,20250923,506,,,,,BKG-010317,TICK-020610,ITI-010317,TRIP-002992,2,3,,COMPLETED,,30,39,226,235,0,0,0,0
20595,4461,13,24,16,17,0,20250831,1335,20250923,600,20250923,615,20250923,1237,20250923,1310,,,,,BKG-010317,TICK-020611,ITI-010317,TRIP-003636,3,3,,COMPLETED,,15,33,93,69,0,0,0,0
20596,214,24,82,29,30,0,20250220,1300,20250308,1800,20250308,1800,20250309,514,20250309,514,,,,,BKG-010318,TICK-020612,ITI-010318,TRIP-003406,1,1,,COMPLETED,,0,0,,,0,0,0,0
20597,4418,17,1,20,21,0,20250204,1253,20250208,600,20250208,620,20250208,839,20250208,855,,,,,BKG-010319,TICK-020613,ITI-010319,TRIP-003511,1,3,,COMPLETED,,20,16,,,0,0,0,0
20598,4418,18,78,21,23,0,20250204,1253,20250208,1200,20250208,1200,20250208,2100,20250208,2144,,,,,BKG-010319,TICK-020614,ITI-010319,TRIP-001609,2,3,,COMPLETED,,0,44,201,185,0,0,0,0
20599,4418,19,14,23,25,0,20250204,1253,20250209,0,20250209,15,20250209,311,20250209,321,,,,,BKG-010319,TICK-020615,ITI-010319,TRIP-001610,3,3,,COMPLETED,,15,10,180,151,0,0,0,0
20600,3873,19,71,23,25,0,20250317,2001,20250322,600,20250322,616,20250322,911,20250322,911,,,,,BKG-010320,TICK-020616,ITI-010320,TRIP-002475,1,2,,COMPLETED,,16,0,,,0,0,0,0
20601,3873,20,57,25,26,0,20250317,2001,20250322,1200,20250322,1200,20250322,1810,20250322,1810,,,,,BKG-010320,TICK-020617,ITI-010320,TRIP-002476,2,2,,COMPLETED,,0,0,169,169,0,0,0,0
20602,3701,6,49,9,10,0,20250403,1643,20250422,600,20250422,600,20250422,936,20250422,936,,,,,BKG-010321,TICK-020618,ITI-010321,TRIP-001657,1,1,,COMPLETED,,0,0,,,0,0,0,0
20603,2956,30,49,25,30,0,20250704,1632,20250722,1200,20250722,1228,20250723,25,20250723,25,,,,,BKG-010322,TICK-020619,ITI-010322,TRIP-000050,1,3,,COMPLETED,,28,0,,,0,0,0,0
20604,2956,25,65,30,1,0,20250704,1632,20250723,0,20250723,25,20250723,938,20250723,1011,20250723,1025,20250724,925,BKG-010322,TICK-020620,ITI-010322,TRIP-000319,2,3,CLM-002349,MISSED_CONNECTION,Approved,25,33,-25,0,1,152000,240000,100000
20605,2956,26,17,1,7,0,20250704,1632,20250723,1200,20250723,1207,20250723,1600,20250723,1603,,,,,BKG-010322,TICK-020621,ITI-010322,TRIP-000320,3,3,,CANCELLED_AFTER_DISRUPTION,,7,3,,,0,0,0,0
20606,2109,21,44,26,27,0,20250901,918,20250908,600,20250908,636,20250908,1411,20250908,1439,,,,,BKG-010323,TICK-020622,ITI-010323,TRIP-003389,1,2,,COMPLETED,,36,28,,,0,0,0,0
20607,2109,22,38,27,28,0,20250901,918,20250908,1800,20250908,1816,20250909,10,20250909,11,,,,,BKG-010323,TICK-020623,ITI-010323,TRIP-003390,2,2,,COMPLETED,,16,1,229,217,0,0,0,0
20608,210,8,21,11,12,0,20251215,1041,20251222,1800,20251222,1803,20251223,5,20251223,27,,,,,BKG-010324,TICK-020624,ITI-010324,TRIP-001164,1,2,,COMPLETED,,3,22,,,0,0,0,0
20609,210,9,47,12,13,0,20251215,1041,20251223,0,20251223,22,20251223,749,20251223,829,20251223,1627,20251224,927,BKG-010324,TICK-020625,ITI-010324,TRIP-001165,2,2,CLM-002350,MISSED_CONNECTION,Approved,22,40,-5,-5,1,70000,110000,50000
20610,1568,7,63,10,11,0,20251031,922,20251108,1200,20251108,1219,20251108,2142,20251108,2222,,,,,BKG-010325,TICK-020626,ITI-010325,TRIP-000594,1,2,,COMPLETED,,19,40,,,0,0,0,0
20611,1568,8,80,11,12,0,20251031,922,20251109,0,20251109,27,20251109,605,20251109,605,,,,,BKG-010325,TICK-020627,ITI-010325,TRIP-001402,2,2,,COMPLETED,,27,0,138,125,0,0,0,0
20612,4479,10,51,13,14,0,20250519,901,20250608,600,20250608,600,20250608,1441,20250608,1501,,,,,BKG-010326,TICK-020628,ITI-010326,TRIP-001815,1,2,,COMPLETED,,0,20,,,0,0,0,0
20613,4479,11,19,14,15,0,20250519,901,20250608,1800,20250608,1800,20250609,214,20250609,214,,,,,BKG-010326,TICK-020629,ITI-010326,TRIP-001816,2,2,,COMPLETED,,0,0,199,179,0,0,0,0
20614,3557,6,53,9,10,0,20251206,1500,20251208,600,20251208,600,20251208,936,20251208,1012,,,,,BKG-010327,TICK-020630,ITI-010327,TRIP-000003,1,2,,COMPLETED,,0,36,,,0,0,0,0
20615,3557,7,51,10,11,0,20251206,1500,20251208,1200,20251208,1232,20251208,2142,20251208,2206,,,,,BKG-010327,TICK-020631,ITI-010327,TRIP-000004,2,2,,COMPLETED,,32,24,144,140,0,0,0,0
20616,287,4,45,6,7,0,20250617,921,20250708,1200,20250708,1204,20250708,1803,20250708,1809,,,,,BKG-010328,TICK-020632,ITI-010328,TRIP-000101,1,3,,COMPLETED,,4,6,,,0,0,0,0
20617,287,27,31,7,13,0,20250617,921,20250708,1800,20250708,1817,20250709,539,20250709,608,20250709,109,20250712,9,BKG-010328,TICK-020633,ITI-010328,TRIP-000779,2,3,CLM-002351,MISSED_CONNECTION,Approved,17,29,-3,8,1,164000,261000,50000
20618,287,10,75,13,14,0,20250617,921,20250709,600,20250709,600,20250709,1441,20250709,1441,,,,,BKG-010328,TICK-020634,ITI-010328,TRIP-001576,3,3,,CANCELLED_AFTER_DISRUPTION,,0,0,,,0,0,0,0
20619,2682,21,42,26,27,0,20250807,1225,20250822,1200,20250822,1200,20250822,2011,20250822,2049,,,,,BKG-010329,TICK-020635,ITI-010329,TRIP-003243,1,2,,COMPLETED,,0,38,,,0,0,0,0
20620,2682,22,1,27,28,0,20250807,1225,20250823,0,20250823,4,20250823,610,20250823,610,,,,,BKG-010329,TICK-020636,ITI-010329,TRIP-003244,2,2,,COMPLETED,,4,0,229,195,0,0,0,0
20621,1989,12,82,15,16,0,20250706,1822,20250708,600,20250708,613,20250708,1027,20250708,1116,,,,,BKG-010330,TICK-020637,ITI-010330,TRIP-001040,1,2,,COMPLETED,,13,49,,,0,0,0,0
20622,1989,13,78,16,17,0,20250706,1822,20250708,1200,20250708,1229,20250708,1837,20250708,1917,,,,,BKG-010330,TICK-020638,ITI-010330,TRIP-001041,2,2,,COMPLETED,,29,40,93,73,0,0,0,0
20623,3453,12,57,15,16,0,20251201,2103,20251208,1800,20251208,1800,20251208,2227,20251208,2301,,,,,BKG-010331,TICK-020639,ITI-010331,TRIP-000301,1,2,,COMPLETED,,0,34,,,0,0,0,0
20624,3453,13,23,16,17,0,20251201,2103,20251209,0,20251209,0,20251209,637,20251209,708,,,,,BKG-010331,TICK-020640,ITI-010331,TRIP-000302,2,2,,COMPLETED,,0,31,93,59,0,0,0,0
20625,4668,11,2,14,15,0,20250419,1243,20250508,1800,20250508,1831,20250509,214,20250509,243,,,,,BKG-010332,TICK-020641,ITI-010332,TRIP-000989,1,2,,COMPLETED,,31,29,,,0,0,0,0
20626,4668,12,81,15,16,0,20250419,1243,20250509,600,20250509,600,20250509,1027,20250509,1027,,,,,BKG-010332,TICK-020642,ITI-010332,TRIP-000990,2,2,,COMPLETED,,0,0,226,197,0,0,0,0
20627,2757,28,54,13,18,0,20250624,813,20250708,1200,20250708,1200,20250708,2059,20250708,2059,,,,,BKG-010333,TICK-020643,ITI-010333,TRIP-002574,1,2,,COMPLETED,,0,0,,,0,0,0,0
20628,2757,15,3,18,19,0,20250624,813,20250709,0,20250709,0,20250709,511,20250709,534,,,,,BKG-010333,TICK-020644,ITI-010333,TRIP-001607,2,2,,COMPLETED,,0,23,181,181,0,0,0,0
20629,3781,26,35,1,7,0,20250115,1538,20250122,1200,20250122,1253,20250122,1600,20250122,1637,,,,,BKG-010334,TICK-020645,ITI-010334,TRIP-002559,1,3,,COMPLETED,,53,37,,,0,0,0,0
20630,3781,27,70,7,13,0,20250115,1538,20250122,1800,20250122,1829,20250123,539,20250123,539,,,,,BKG-010334,TICK-020646,ITI-010334,TRIP-001479,2,3,,COMPLETED,,29,0,120,112,0,0,0,0
20631,3781,28,5,13,18,0,20250115,1538,20250123,600,20250123,601,20250123,1459,20250123,1459,,,,,BKG-010334,TICK-020647,ITI-010334,TRIP-003631,3,3,,COMPLETED,,1,0,21,22,0,0,0,0
20632,2162,17,36,20,21,0,20250323,1711,20250408,1200,20250408,1201,20250408,1439,20250408,1439,,,,,BKG-010335,TICK-020648,ITI-010335,TRIP-002666,1,1,,COMPLETED,,1,0,,,0,0,0,0
20633,3917,2,2,3,4,0,20250325,1748,20250422,1800,20250422,1831,20250422,2046,20250422,2110,,,,,BKG-010336,TICK-020649,ITI-010336,TRIP-002736,1,2,,COMPLETED,,31,24,,,0,0,0,0
20634,3917,3,57,4,6,0,20250325,1748,20250423,0,20250423,34,20250423,302,20250423,328,,,,,BKG-010336,TICK-020650,ITI-010336,TRIP-002737,2,2,,COMPLETED,,34,26,194,204,0,0,0,0
20635,598,20,3,25,26,0,20250701,1756,20250722,1200,20250722,1200,20250722,1810,20250722,1810,,,,,BKG-010337,TICK-020651,ITI-010337,TRIP-000976,1,2,,COMPLETED,,0,0,,,0,0,0,0
20636,598,21,22,26,27,0,20250701,1756,20250722,1800,20250722,1800,20250723,211,20250723,220,20250723,110,20250724,2310,BKG-010337,TICK-020652,ITI-010337,TRIP-000451,2,2,CLM-002352,MISSED_CONNECTION,Approved,0,9,-10,-10,1,65000,93000,75000
20637,3252,2,68,3,5,0,20250810,1208,20250822,600,20250822,629,20250822,846,20250822,846,,,,,BKG-010338,TICK-020653,ITI-010338,TRIP-002635,1,2,,COMPLETED,,29,0,,,0,0,0,0
20638,3252,3,81,5,6,0,20250810,1208,20250822,1200,20250822,1217,20250822,1502,20250822,1534,,,,,BKG-010338,TICK-020654,ITI-010338,TRIP-000445,2,2,,COMPLETED,,17,32,194,211,0,0,0,0
20639,223,20,40,25,26,0,20250831,1514,20250922,1200,20250922,1203,20250922,1810,20250922,1826,,,,,BKG-010339,TICK-020655,ITI-010339,TRIP-001761,1,3,,COMPLETED,,3,16,,,0,0,0,0
20640,223,21,91,26,27,0,20250831,1514,20250922,1800,20250922,1810,20250923,211,20250923,228,20250923,726,20250925,626,BKG-010339,TICK-020656,ITI-010339,TRIP-002346,2,3,CLM-002353,MISSED_CONNECTION,Approved,10,17,-10,-16,1,68000,108000,75000
20641,223,22,22,27,28,0,20250831,1514,20250923,600,20250923,612,20250923,1210,20250923,1216,,,,,BKG-010339,TICK-020657,ITI-010339,TRIP-002347,3,3,,CANCELLED_AFTER_DISRUPTION,,12,6,,,0,0,0,0
20642,1944,2,24,3,5,0,20250610,1416,20250708,1200,20250708,1200,20250708,1446,20250708,1511,,,,,BKG-010340,TICK-020658,ITI-010340,TRIP-000065,1,3,,COMPLETED,,0,25,,,0,0,0,0
20643,1944,3,85,5,6,0,20250610,1416,20250708,1800,20250708,1802,20250708,2102,20250708,2102,,,,,BKG-010340,TICK-020659,ITI-010340,TRIP-000107,2,3,,COMPLETED,,2,0,194,171,0,0,0,0
20644,1944,4,86,6,7,0,20250610,1416,20250709,0,20250709,9,20250709,603,20250709,603,,,,,BKG-010340,TICK-020660,ITI-010340,TRIP-000108,3,3,,COMPLETED,,9,0,178,187,0,0,0,0
20645,1599,29,86,18,25,0,20251125,1254,20251208,1800,20251208,1820,20251209,443,20251209,456,,,,,BKG-010341,TICK-020661,ITI-010341,TRIP-000557,1,2,,COMPLETED,,20,13,,,0,0,0,0
20646,1599,20,59,25,26,0,20251125,1254,20251209,600,20251209,600,20251209,1210,20251209,1235,,,,,BKG-010341,TICK-020662,ITI-010341,TRIP-002460,2,2,,COMPLETED,,0,25,77,64,0,0,0,0
20647,1470,23,36,28,29,0,20250717,2015,20250722,600,20250722,616,20250722,1332,20250722,1332,,,,,BKG-010342,TICK-020663,ITI-010342,TRIP-000857,1,3,,COMPLETED,,16,0,,,0,0,0,0
20648,1470,24,33,29,30,0,20250717,2015,20250722,1800,20250722,1800,20250723,514,20250723,514,,,,,BKG-010342,TICK-020664,ITI-010342,TRIP-000858,2,3,,COMPLETED,,0,0,268,268,0,0,0,0
20649,1470,25,62,30,1,0,20250717,2015,20250723,600,20250723,600,20250723,1538,20250723,1540,,,,,BKG-010342,TICK-020665,ITI-010342,TRIP-001854,3,3,,COMPLETED,,0,2,46,46,0,0,0,0
20650,3451,27,36,7,13,0,20250510,1645,20250522,1200,20250522,1213,20250522,2339,20250523,24,,,,,BKG-010343,TICK-020666,ITI-010343,TRIP-000270,1,2,,COMPLETED,,13,45,,,0,0,0,0
20651,3451,28,19,13,18,0,20250510,1645,20250523,0,20250523,0,20250523,859,20250523,936,20250523,724,20250527,624,BKG-010343,TICK-020667,ITI-010343,TRIP-000941,2,2,CLM-002354,MISSED_CONNECTION,Approved,0,37,21,-24,1,66000,106000,75000
20652,2753,6,79,9,10,0,20250623,1653,20250722,1200,20250722,1223,20250722,1536,20250722,1556,,,,,BKG-010344,TICK-020668,ITI-010344,TRIP-001432,1,2,,COMPLETED,,23,20,,,0,0,0,0
20653,2753,7,73,10,11,0,20250623,1653,20250722,1800,20250722,1813,20250723,342,20250723,410,,,,,BKG-010344,TICK-020669,ITI-010344,TRIP-002127,2,2,,COMPLETED,,13,28,144,137,0,0,0,0
20654,2567,3,21,5,6,0,20250807,848,20250808,600,20250808,600,20250808,902,20250808,902,,,,,BKG-010345,TICK-020670,ITI-010345,TRIP-001565,1,3,,COMPLETED,,0,0,,,0,0,0,0
20655,2567,4,33,6,8,0,20250807,848,20250808,1200,20250808,1214,20250808,1803,20250808,1803,,,,,BKG-010345,TICK-020671,ITI-010345,TRIP-000423,2,3,,COMPLETED,,14,0,178,192,0,0,0,0
20656,2567,27,32,8,13,0,20250807,848,20250808,1800,20250808,1822,20250809,539,20250809,539,,,,,BKG-010345,TICK-020672,ITI-010345,TRIP-003198,3,3,,COMPLETED,,22,0,-3,19,0,0,0,0
20657,2619,13,52,16,17,0,20250126,831,20250208,1800,20250208,1800,20250209,37,20250209,37,,,,,BKG-010346,TICK-020673,ITI-010346,TRIP-002847,1,2,,COMPLETED,,0,0,,,0,0,0,0
20658,2619,14,18,17,18,0,20250126,831,20250209,600,20250209,600,20250209,1802,20250209,1809,,,,,BKG-010346,TICK-020674,ITI-010346,TRIP-003225,2,2,,COMPLETED,,0,7,323,323,0,0,0,0
20659,1805,25,76,30,1,0,20250520,727,20250608,1200,20250608,1200,20250608,2138,20250608,2158,,,,,BKG-010347,TICK-020675,ITI-010347,TRIP-000216,1,2,,COMPLETED,,0,20,,,0,0,0,0
20660,1805,1,87,1,3,0,20250520,727,20250609,0,20250609,0,20250609,744,20250609,747,,,,,BKG-010347,TICK-020676,ITI-010347,TRIP-000686,2,2,,COMPLETED,,0,3,142,122,0,0,0,0
20661,3898,20,26,25,26,0,20250110,1707,20250122,600,20250122,612,20250122,1210,20250122,1222,,,,,BKG-010348,TICK-020677,ITI-010348,TRIP-003694,1,3,,COMPLETED,,12,12,,,0,0,0,0
20662,3898,21,43,26,27,0,20250110,1707,20250122,1200,20250122,1200,20250122,2011,20250122,2019,20250123,522,20250127,2222,BKG-010348,TICK-020678,ITI-010348,TRIP-003204,2,3,CLM-002355,MISSED_CONNECTION,Approved,0,8,-10,-22,1,55000,86000,50000
20663,3898,22,39,27,28,0,20250110,1707,20250123,0,20250123,19,20250123,610,20250123,659,,,,,BKG-010348,TICK-020679,ITI-010348,TRIP-003205,3,3,,CANCELLED_AFTER_DISRUPTION,,19,49,,,0,0,0,0
20664,3394,29,89,18,25,0,20250411,2042,20250508,600,20250508,600,20250508,1643,20250508,1649,,,,,BKG-010349,TICK-020680,ITI-010349,TRIP-003000,1,2,,COMPLETED,,0,6,,,0,0,0,0
20665,3394,20,46,25,26,0,20250411,2042,20250508,1800,20250508,1800,20250509,10,20250509,10,,,,,BKG-010349,TICK-020681,ITI-010349,TRIP-003598,2,2,,COMPLETED,,0,0,77,71,0,0,0,0
20666,784,22,82,27,28,0,20250705,2013,20250722,1800,20250722,1833,20250723,10,20250723,13,,,,,BKG-010350,TICK-020682,ITI-010350,TRIP-000462,1,2,,COMPLETED,,33,3,,,0,0,0,0
20667,784,23,88,28,29,0,20250705,2013,20250723,0,20250723,21,20250723,732,20250723,804,20250723,1113,20250725,713,BKG-010350,TICK-020683,ITI-010350,TRIP-001013,2,2,CLM-002356,MISSED_CONNECTION,Approved,21,32,-10,8,1,105000,158000,75000
20668,3864,12,69,15,16,0,20250201,1108,20250208,600,20250208,600,20250208,1027,20250208,1027,,,,,BKG-010351,TICK-020684,ITI-010351,TRIP-000691,1,3,,COMPLETED,,0,0,,,0,0,0,0
20669,3864,13,6,16,17,0,20250201,1108,20250208,1200,20250208,1200,20250208,1837,20250208,1839,,,,,BKG-010351,TICK-020685,ITI-010351,TRIP-000692,2,3,,COMPLETED,,0,2,93,93,0,0,0,0
