ticket_sales_sk,passenger_sk,booking_date_sk,booking_time_sk,route_sk,sales_context_sk,promotion_sk,booking_id,ticket_number,itinerary_id,allocated_base_fare,discount_amount,tax_amount,net_ticket_revenue,loyalty_points_earned,loyalty_points_redeemed
21030,2848,20250502,1450,28,9,0,BKG-010520,TICK-021030,ITI-010520,320000,0,35000,355000,36,0
21031,2314,20250822,1354,2,4,0,BKG-010521,TICK-021031,ITI-010521,74000,0,8000,82000,8,0
21032,2314,20250822,1354,3,4,0,BKG-010521,TICK-021032,ITI-010521,87000,0,10000,97000,10,0
21033,300,20241214,1407,14,45,0,BKG-010522,TICK-021033,ITI-010522,286000,0,31000,317000,32,0
21034,300,20241214,1407,29,45,0,BKG-010522,TICK-021034,ITI-010522,223000,0,25000,248000,25,0
21035,4830,20250529,1651,17,42,0,BKG-010523,TICK-021035,ITI-010523,82000,0,9000,91000,9,0
21036,4830,20250529,1651,18,42,0,BKG-010523,TICK-021036,ITI-010523,294000,0,32000,326000,33,0
21037,1547,20250525,1649,29,41,0,BKG-010524,TICK-021037,ITI-010524,267000,0,29000,296000,30,0
21038,1547,20250525,1649,30,41,0,BKG-010524,TICK-021038,ITI-010524,422000,0,46000,468000,47,0
21039,4309,20250621,1934,23,45,0,BKG-010525,TICK-021039,ITI-010525,178000,0,20000,198000,20,0
21040,4309,20250621,1934,24,45,0,BKG-010525,TICK-021040,ITI-010525,470000,0,52000,522000,52,0
21041,3802,20250315,1930,7,48,0,BKG-010526,TICK-021041,ITI-010526,196000,0,22000,218000,22,0
21042,3802,20250315,1930,8,48,0,BKG-010526,TICK-021042,ITI-010526,129000,0,14000,143000,14,0
21043,653,20250614,817,2,12,0,BKG-010527,TICK-021043,ITI-010527,71000,0,8000,79000,8,0
21044,1552,20250721,1905,19,35,0,BKG-010528,TICK-021044,ITI-010528,90000,0,10000,100000,10,0
21045,1552,20250721,1905,30,35,0,BKG-010528,TICK-021045,ITI-010528,337000,0,37000,374000,37,0
21046,4314,20250928,1435,4,36,0,BKG-010529,TICK-021046,ITI-010529,164000,0,18000,182000,18,0
21047,4872,20251130,1354,18,34,0,BKG-010530,TICK-021047,ITI-010530,235000,0,26000,261000,26,10
21048,4872,20251130,1354,19,34,0,BKG-010530,TICK-021048,ITI-010530,90000,0,10000,100000,10,0
21049,2191,20250716,1738,8,40,2,BKG-010531,TICK-021049,ITI-010531,129000,13000,13000,129000,13,0
21050,2191,20250716,1738,9,40,2,BKG-010531,TICK-021050,ITI-010531,207000,21000,20000,206000,21,0
21051,2191,20250716,1738,28,40,2,BKG-010531,TICK-021051,ITI-010531,237000,24000,23000,236000,24,0
21052,2963,20250331,803,7,36,2,BKG-010532,TICK-021052,ITI-010532,245000,24000,24000,245000,24,0
21053,1474,20250505,814,7,48,0,BKG-010533,TICK-021053,ITI-010533,245000,0,27000,272000,27,30
21054,1474,20250505,814,8,48,0,BKG-010533,TICK-021054,ITI-010533,129000,0,14000,143000,14,0
21055,1474,20250505,814,9,48,0,BKG-010533,TICK-021055,ITI-010533,165000,0,18000,183000,18,0
21056,2125,20251116,2007,11,45,2,BKG-010534,TICK-021056,ITI-010534,209000,21000,21000,209000,21,0
21057,2425,20250220,841,3,48,1,BKG-010535,TICK-021057,ITI-010535,87000,4000,9000,92000,9,10
21058,2425,20250220,841,4,48,1,BKG-010535,TICK-021058,ITI-010535,221000,11000,23000,233000,23,0
21059,1802,20250621,1151,15,36,0,BKG-010536,TICK-021059,ITI-010536,134000,0,15000,149000,15,0
21060,1802,20250621,1151,16,36,0,BKG-010536,TICK-021060,ITI-010536,350000,0,38000,388000,39,0
21061,1802,20250621,1151,17,36,0,BKG-010536,TICK-021061,ITI-010536,65000,0,7000,72000,7,0
21062,151,20250201,1131,2,36,1,BKG-010537,TICK-021062,ITI-010537,59000,3000,6000,62000,6,0
21063,151,20250201,1131,3,36,1,BKG-010537,TICK-021063,ITI-010537,70000,4000,7000,73000,7,0
21064,151,20250201,1131,4,36,1,BKG-010537,TICK-021064,ITI-010537,131000,7000,14000,138000,14,0
21065,3098,20250109,1911,8,1,1,BKG-010538,TICK-021065,ITI-010538,218000,11000,23000,230000,23,0
21066,3098,20250109,1911,9,1,1,BKG-010538,TICK-021066,ITI-010538,207000,10000,22000,219000,22,0
21067,1721,20250120,1322,7,45,2,BKG-010539,TICK-021067,ITI-010539,196000,20000,19000,195000,20,0
21068,1721,20250120,1322,8,45,2,BKG-010539,TICK-021068,ITI-010539,162000,16000,16000,162000,16,0
21069,3756,20250616,1059,21,21,0,BKG-010540,TICK-021069,ITI-010540,187000,0,21000,208000,21,0
21070,4903,20250531,1710,12,48,0,BKG-010541,TICK-021070,ITI-010541,106000,0,12000,118000,12,0
21071,4903,20250531,1710,13,48,0,BKG-010541,TICK-021071,ITI-010541,162000,0,18000,180000,18,0
21072,3620,20250705,2131,19,33,1,BKG-010542,TICK-021072,ITI-010542,112000,6000,12000,118000,12,20
21073,3620,20250705,2131,20,33,1,BKG-010542,TICK-021073,ITI-010542,178000,9000,19000,188000,19,0
21074,3620,20250705,2131,21,33,1,BKG-010542,TICK-021074,ITI-010542,187000,9000,20000,198000,20,0
21075,3290,20251113,1616,2,45,1,BKG-010543,TICK-021075,ITI-010543,89000,4000,9000,94000,9,0
21076,3290,20251113,1616,3,45,1,BKG-010543,TICK-021076,ITI-010543,83000,4000,9000,88000,9,0
21077,1557,20250520,1021,14,36,2,BKG-010544,TICK-021077,ITI-010544,386000,39000,38000,385000,38,0
21078,1557,20250520,1021,15,36,2,BKG-010544,TICK-021078,ITI-010544,140000,14000,14000,140000,14,0
21079,3573,20250825,903,21,33,0,BKG-010545,TICK-021079,ITI-010545,195000,0,21000,216000,22,0
21080,3573,20250825,903,22,33,0,BKG-010545,TICK-021080,ITI-010545,185000,0,20000,205000,20,0
21081,1208,20250617,2009,26,36,3,BKG-010546,TICK-021081,ITI-010546,111000,6000,12000,117000,12,0
21082,1208,20250617,2009,5,36,3,BKG-010546,TICK-021082,ITI-010546,407000,20000,43000,430000,43,0
21083,1208,20250617,2009,6,36,3,BKG-010546,TICK-021083,ITI-010546,98000,5000,10000,103000,10,0
21084,4742,20251201,2131,1,1,1,BKG-010547,TICK-021084,ITI-010547,198000,10000,21000,209000,21,0
21085,4742,20251201,2131,2,1,1,BKG-010547,TICK-021085,ITI-010547,89000,4000,9000,94000,9,0
21086,939,20251020,1139,26,25,0,BKG-010548,TICK-021086,ITI-010548,93000,0,10000,103000,10,0
21087,1147,20250601,2125,14,10,0,BKG-010549,TICK-021087,ITI-010549,275000,0,30000,305000,30,10
21088,1147,20250601,2125,29,10,0,BKG-010549,TICK-021088,ITI-010549,334000,0,37000,371000,37,0
21089,1147,20250601,2125,30,10,0,BKG-010549,TICK-021089,ITI-010549,337000,0,37000,374000,37,0
21090,3151,20251101,2117,14,12,0,BKG-010550,TICK-021090,ITI-010550,229000,0,25000,254000,25,0
21091,3151,20251101,2117,15,12,0,BKG-010550,TICK-021091,ITI-010550,140000,0,15000,155000,16,0
21092,4646,20250607,1439,6,21,0,BKG-010551,TICK-021092,ITI-010551,98000,0,11000,109000,11,0
21093,4646,20250607,1439,7,21,0,BKG-010551,TICK-021093,ITI-010551,294000,0,32000,326000,33,0
21094,2230,20251105,1937,27,48,0,BKG-010552,TICK-021094,ITI-010552,232000,0,26000,258000,26,0
21095,2230,20251105,1937,28,48,0,BKG-010552,TICK-021095,ITI-010552,190000,0,21000,211000,21,0
21096,2230,20251105,1937,15,48,0,BKG-010552,TICK-021096,ITI-010552,140000,0,15000,155000,16,0
21097,2976,20250217,914,16,28,0,BKG-010553,TICK-021097,ITI-010553,216000,0,24000,240000,24,0
21098,3701,20250307,1159,9,38,2,BKG-010554,TICK-021098,ITI-010554,165000,16000,16000,165000,16,0
21099,3701,20250307,1159,10,38,2,BKG-010554,TICK-021099,ITI-010554,185000,18000,18000,185000,18,0
21100,3304,20251108,2006,12,46,0,BKG-010555,TICK-021100,ITI-010555,106000,0,12000,118000,12,0
21101,3304,20251108,2006,13,46,0,BKG-010555,TICK-021101,ITI-010555,162000,0,18000,180000,18,0
21102,3655,20250120,1951,12,33,3,BKG-010556,TICK-021102,ITI-010556,88000,4000,9000,93000,9,0
21103,3655,20250120,1951,13,33,3,BKG-010556,TICK-021103,ITI-010556,168000,8000,18000,178000,18,0
21104,2123,20250803,833,20,20,2,BKG-010557,TICK-021104,ITI-010557,149000,15000,15000,149000,15,0
21105,2123,20250803,833,21,20,2,BKG-010557,TICK-021105,ITI-010557,264000,26000,26000,264000,26,0
21106,4034,20250620,1047,4,45,0,BKG-010558,TICK-021106,ITI-010558,197000,0,22000,219000,22,0
21107,4052,20251208,2022,4,43,0,BKG-010559,TICK-021107,ITI-010559,157000,0,17000,174000,17,0
21108,4052,20251208,2022,5,43,0,BKG-010559,TICK-021108,ITI-010559,407000,0,45000,452000,45,0
21109,1508,20250605,1324,28,46,1,BKG-010560,TICK-021109,ITI-010560,228000,11000,24000,241000,24,0
21110,1508,20250605,1324,29,46,1,BKG-010560,TICK-021110,ITI-010560,334000,17000,35000,352000,35,0
21111,4107,20250426,2125,14,34,0,BKG-010561,TICK-021111,ITI-010561,386000,0,42000,428000,43,0
21112,4107,20250426,2125,15,34,0,BKG-010561,TICK-021112,ITI-010561,140000,0,15000,155000,16,0
21113,2548,20250609,1915,27,17,0,BKG-010562,TICK-021113,ITI-010562,348000,0,38000,386000,39,0
21114,2548,20250609,1915,28,17,0,BKG-010562,TICK-021114,ITI-010562,284000,0,31000,315000,32,0
21115,724,20251221,1751,25,48,0,BKG-010563,TICK-021115,ITI-010563,321000,0,35000,356000,36,0
21116,2192,20250531,832,25,40,0,BKG-010564,TICK-021116,ITI-010564,257000,0,28000,285000,28,0
21117,2192,20250531,832,26,40,0,BKG-010564,TICK-021117,ITI-010564,139000,0,15000,154000,15,0
21118,2504,20250803,1852,15,16,0,BKG-010565,TICK-021118,ITI-010565,112000,0,12000,124000,12,0
21119,2504,20250803,1852,16,16,0,BKG-010565,TICK-021119,ITI-010565,216000,0,24000,240000,24,0
21120,2504,20250803,1852,17,16,0,BKG-010565,TICK-021120,ITI-010565,55000,0,6000,61000,6,0
21121,4072,20251007,718,4,36,0,BKG-010566,TICK-021121,ITI-010566,164000,0,18000,182000,18,30
21122,4072,20251007,718,27,36,0,BKG-010566,TICK-021122,ITI-010566,232000,0,26000,258000,26,0
21123,2404,20251007,1132,28,33,0,BKG-010567,TICK-021123,ITI-010567,190000,0,21000,211000,21,0
21124,2404,20251007,1132,29,33,0,BKG-010567,TICK-021124,ITI-010567,278000,0,31000,309000,31,0
21125,2404,20251007,1132,20,33,0,BKG-010567,TICK-021125,ITI-010567,251000,0,28000,279000,28,0
21126,671,20250515,2134,5,28,1,BKG-010568,TICK-021126,ITI-010568,271000,14000,28000,285000,28,0
21127,671,20250515,2134,6,28,1,BKG-010568,TICK-021127,ITI-010568,102000,5000,11000,108000,11,0
21128,671,20250515,2134,7,28,1,BKG-010568,TICK-021128,ITI-010568,245000,12000,26000,259000,26,0
21129,3016,20250311,2128,6,35,0,BKG-010569,TICK-021129,ITI-010569,81000,0,9000,90000,9,0
21130,3016,20250311,2128,7,35,0,BKG-010569,TICK-021130,ITI-010569,245000,0,27000,272000,27,0
21131,1774,20251212,1033,16,36,3,BKG-010570,TICK-021131,ITI-010570,208000,10000,22000,220000,22,0
21132,1774,20251212,1033,17,36,3,BKG-010570,TICK-021132,ITI-010570,82000,4000,9000,87000,9,0
21133,240,20251207,1414,4,45,1,BKG-010571,TICK-021133,ITI-010571,266000,13000,28000,281000,28,0
21134,240,20251207,1414,5,45,1,BKG-010571,TICK-021134,ITI-010571,326000,16000,34000,344000,34,0
21135,240,20251207,1414,6,45,1,BKG-010571,TICK-021135,ITI-010571,98000,5000,10000,103000,10,0
21136,480,20251009,2032,30,12,2,BKG-010572,TICK-021136,ITI-010572,474000,47000,47000,474000,47,0
21137,480,20251009,2032,25,12,2,BKG-010572,TICK-021137,ITI-010572,267000,27000,26000,266000,27,0
21138,3815,20250531,1132,15,37,0,BKG-010573,TICK-021138,ITI-010573,134000,0,15000,149000,15,0
21139,3815,20250531,1132,16,37,0,BKG-010573,TICK-021139,ITI-010573,208000,0,23000,231000,23,0
21140,1747,20250109,1654,2,21,2,BKG-010574,TICK-021140,ITI-010574,59000,6000,6000,59000,6,0
21141,1747,20250109,1654,3,21,2,BKG-010574,TICK-021141,ITI-010574,70000,7000,7000,70000,7,0
21142,845,20250526,1222,4,34,0,BKG-010575,TICK-021142,ITI-010575,197000,0,22000,219000,22,0
21143,845,20250526,1222,27,34,0,BKG-010575,TICK-021143,ITI-010575,348000,0,38000,386000,39,0
21144,1067,20251114,1552,12,28,2,BKG-010576,TICK-021144,ITI-010576,132000,13000,13000,132000,13,0
21145,1067,20251114,1552,13,28,2,BKG-010576,TICK-021145,ITI-010576,202000,20000,20000,202000,20,0
21146,4855,20250314,1935,22,22,1,BKG-010577,TICK-021146,ITI-010577,148000,7000,16000,157000,16,0
21147,4855,20250314,1935,23,22,1,BKG-010577,TICK-021147,ITI-010577,186000,9000,19000,196000,20,0
21148,1286,20250520,1206,6,34,0,BKG-010578,TICK-021148,ITI-010578,98000,0,11000,109000,11,20
21149,2942,20251218,2107,22,45,0,BKG-010579,TICK-021149,ITI-010579,222000,0,24000,246000,25,0
21150,2942,20251218,2107,23,45,0,BKG-010579,TICK-021150,ITI-010579,178000,0,20000,198000,20,0
21151,851,20251011,2123,29,46,0,BKG-010580,TICK-021151,ITI-010580,223000,0,25000,248000,25,0
21152,851,20251011,2123,30,46,0,BKG-010580,TICK-021152,ITI-010580,281000,0,31000,312000,31,0
21153,851,20251011,2123,25,46,0,BKG-010580,TICK-021153,ITI-010580,214000,0,24000,238000,24,0
21154,1160,20250430,1457,24,40,1,BKG-010581,TICK-021154,ITI-010581,232000,12000,24000,244000,24,0
21155,2220,20250224,2016,4,34,0,BKG-010582,TICK-021155,ITI-010582,164000,0,18000,182000,18,0
21156,2627,20250412,1833,5,36,2,BKG-010583,TICK-021156,ITI-010583,271000,27000,27000,271000,27,0
21157,2627,20250412,1833,6,36,2,BKG-010583,TICK-021157,ITI-010583,81000,8000,8000,81000,8,0
21158,2627,20250412,1833,7,36,2,BKG-010583,TICK-021158,ITI-010583,196000,20000,19000,195000,20,0
21159,1201,20250930,1330,5,48,0,BKG-010584,TICK-021159,ITI-010584,339000,0,37000,376000,38,0
21160,1201,20250930,1330,6,48,0,BKG-010584,TICK-021160,ITI-010584,137000,0,15000,152000,15,0
21161,3394,20251129,1114,4,33,0,BKG-010585,TICK-021161,ITI-010585,266000,0,29000,295000,30,0
21162,3394,20251129,1114,5,33,0,BKG-010585,TICK-021162,ITI-010585,326000,0,36000,362000,36,0
21163,3596,20250727,1754,23,8,2,BKG-010586,TICK-021163,ITI-010586,149000,15000,15000,149000,15,0
21164,3596,20250727,1754,24,8,2,BKG-010586,TICK-021164,ITI-010586,232000,23000,23000,232000,23,0
21165,3082,20251206,915,8,28,0,BKG-010587,TICK-021165,ITI-010587,155000,0,17000,172000,17,0
21166,137,20250509,1402,6,42,3,BKG-010588,TICK-021166,ITI-010588,98000,5000,10000,103000,10,0
21167,2417,20250512,1931,18,29,0,BKG-010589,TICK-021167,ITI-010589,235000,0,26000,261000,26,0
21168,2033,20250721,1510,5,8,0,BKG-010590,TICK-021168,ITI-010590,326000,0,36000,362000,36,0
21169,883,20250523,1400,9,48,3,BKG-010591,TICK-021169,ITI-010591,199000,10000,21000,210000,21,0
21170,883,20250523,1400,28,48,3,BKG-010591,TICK-021170,ITI-010591,284000,14000,30000,300000,30,0
21171,619,20250316,1817,21,28,1,BKG-010592,TICK-021171,ITI-010592,156000,8000,16000,164000,16,0
21172,619,20250316,1817,22,28,1,BKG-010592,TICK-021172,ITI-010592,185000,9000,19000,195000,20,0
21173,619,20250316,1817,23,28,1,BKG-010592,TICK-021173,ITI-010592,149000,7000,16000,158000,16,0
21174,2097,20250424,1226,24,45,0,BKG-010593,TICK-021174,ITI-010593,232000,0,26000,258000,26,0
21175,2097,20250424,1226,25,45,0,BKG-010593,TICK-021175,ITI-010593,267000,0,29000,296000,30,0
21176,3065,20250516,919,24,34,0,BKG-010594,TICK-021176,ITI-010594,232000,0,26000,258000,26,0
21177,3065,20250516,919,25,34,0,BKG-010594,TICK-021177,ITI-010594,214000,0,24000,238000,24,0
21178,3065,20250516,919,1,34,0,BKG-010594,TICK-021178,ITI-010594,165000,0,18000,183000,18,0
21179,41,20250529,1122,22,25,1,BKG-010595,TICK-021179,ITI-010595,178000,9000,19000,188000,19,10
21180,41,20250529,1122,23,25,1,BKG-010595,TICK-021180,ITI-010595,178000,9000,19000,188000,19,0
21181,4257,20250704,1253,6,4,0,BKG-010596,TICK-021181,ITI-010596,98000,0,11000,109000,11,0
21182,4257,20250704,1253,7,4,0,BKG-010596,TICK-021182,ITI-010596,235000,0,26000,261000,26,0
21183,2716,20251016,1739,17,38,0,BKG-010597,TICK-021183,ITI-010597,68000,0,7000,75000,8,0
21184,2716,20251016,1739,18,38,0,BKG-010597,TICK-021184,ITI-010597,196000,0,22000,218000,22,0
21185,2716,20251016,1739,19,38,0,BKG-010597,TICK-021185,ITI-010597,75000,0,8000,83000,8,0
21186,4413,20251128,1642,22,45,0,BKG-010598,TICK-021186,ITI-010598,222000,0,24000,246000,25,0
21187,4413,20251128,1642,23,45,0,BKG-010598,TICK-021187,ITI-010598,178000,0,20000,198000,20,0
21188,2601,20250714,1932,5,36,0,BKG-010599,TICK-021188,ITI-010599,326000,0,36000,362000,36,0
21189,4050,20250209,1223,18,34,3,BKG-010600,TICK-021189,ITI-010600,196000,10000,20000,206000,21,0
21190,3199,20250624,1354,12,36,0,BKG-010601,TICK-021190,ITI-010601,106000,0,12000,118000,12,0
21191,3199,20250624,1354,13,36,0,BKG-010601,TICK-021191,ITI-010601,202000,0,22000,224000,22,0
21192,3750,20250806,2121,18,28,0,BKG-010602,TICK-021192,ITI-010602,330000,0,36000,366000,37,0
21193,3750,20250806,2121,19,28,0,BKG-010602,TICK-021193,ITI-010602,75000,0,8000,83000,8,0
21194,1860,20250630,1117,19,44,0,BKG-010603,TICK-021194,ITI-010603,112000,0,12000,124000,12,0
21195,1860,20250630,1117,20,44,0,BKG-010603,TICK-021195,ITI-010603,178000,0,20000,198000,20,0
21196,901,20250105,1025,3,32,2,BKG-010604,TICK-021196,ITI-010604,87000,9000,9000,87000,9,0
21197,901,20250105,1025,4,32,2,BKG-010604,TICK-021197,ITI-010604,164000,16000,16000,164000,16,0
21198,4186,20250604,833,30,36,0,BKG-010605,TICK-021198,ITI-010605,337000,0,37000,374000,37,20
21199,4186,20250604,833,25,36,0,BKG-010605,TICK-021199,ITI-010605,321000,0,35000,356000,36,0
21200,3032,20250704,1159,16,33,1,BKG-010606,TICK-021200,ITI-010606,208000,10000,22000,220000,22,0
21201,3032,20250704,1159,17,33,1,BKG-010606,TICK-021201,ITI-010606,82000,4000,9000,87000,9,0
21202,3032,20250704,1159,18,33,1,BKG-010606,TICK-021202,ITI-010606,294000,15000,31000,310000,31,0
21203,874,20251122,1626,16,25,0,BKG-010607,TICK-021203,ITI-010607,208000,0,23000,231000,23,0
21204,874,20251122,1626,17,25,0,BKG-010607,TICK-021204,ITI-010607,82000,0,9000,91000,9,0
21205,874,20251122,1626,18,25,0,BKG-010607,TICK-021205,ITI-010607,396000,0,44000,440000,44,0
21206,3420,20250525,1211,24,32,0,BKG-010608,TICK-021206,ITI-010608,279000,0,31000,310000,31,0
21207,3420,20250525,1211,25,32,0,BKG-010608,TICK-021207,ITI-010608,321000,0,35000,356000,36,0
21208,3420,20250525,1211,26,32,0,BKG-010608,TICK-021208,ITI-010608,111000,0,12000,123000,12,0
21209,2029,20251121,1836,15,33,0,BKG-010609,TICK-021209,ITI-010609,226000,0,25000,251000,25,0
21210,2029,20251121,1836,16,33,0,BKG-010609,TICK-021210,ITI-010609,350000,0,38000,388000,39,0
21211,1869,20250124,914,17,33,0,BKG-010610,TICK-021211,ITI-010610,68000,0,7000,75000,8,0
21212,1869,20250124,914,18,33,0,BKG-010610,TICK-021212,ITI-010610,196000,0,22000,218000,22,0
21213,4541,20241223,2023,19,28,0,BKG-010611,TICK-021213,ITI-010611,94000,0,10000,104000,10,0
21214,4541,20241223,2023,20,28,0,BKG-010611,TICK-021214,ITI-010611,186000,0,20000,206000,21,0
21215,3029,20250427,1253,16,36,1,BKG-010612,TICK-021215,ITI-010612,216000,11000,23000,228000,23,0
21216,3029,20250427,1253,17,36,1,BKG-010612,TICK-021216,ITI-010612,68000,3000,7000,72000,7,0
21217,2872,20250627,1751,7,30,0,BKG-010613,TICK-021217,ITI-010613,294000,0,32000,326000,33,0
21218,2872,20250627,1751,8,30,0,BKG-010613,TICK-021218,ITI-010613,155000,0,17000,172000,17,0
21219,2872,20250627,1751,9,30,0,BKG-010613,TICK-021219,ITI-010613,248000,0,27000,275000,28,0
21220,3879,20250701,1741,24,38,0,BKG-010614,TICK-021220,ITI-010614,279000,0,31000,310000,31,0
21221,2249,20250111,737,12,28,1,BKG-010615,TICK-021221,ITI-010615,148000,7000,16000,157000,16,0
21222,2249,20250111,737,13,28,1,BKG-010615,TICK-021222,ITI-010615,135000,7000,14000,142000,14,0
21223,92,20250107,2012,20,37,0,BKG-010616,TICK-021223,ITI-010616,251000,0,28000,279000,28,0
21224,92,20250107,2012,21,37,0,BKG-010616,TICK-021224,ITI-010616,156000,0,17000,173000,17,0
21225,92,20250107,2012,22,37,0,BKG-010616,TICK-021225,ITI-010616,148000,0,16000,164000,16,0
21226,2803,20250520,1422,9,11,0,BKG-010617,TICK-021226,ITI-010617,279000,0,31000,310000,31,0
21227,3851,20250702,1707,4,8,0,BKG-010618,TICK-021227,ITI-010618,157000,0,17000,174000,17,0
21228,3851,20250702,1707,5,8,0,BKG-010618,TICK-021228,ITI-010618,407000,0,45000,452000,45,0
21229,2199,20241212,2003,23,33,1,BKG-010619,TICK-021229,ITI-010619,149000,7000,16000,158000,16,0
21230,2199,20241212,2003,24,33,1,BKG-010619,TICK-021230,ITI-010619,232000,12000,24000,244000,24,0
21231,4410,20250412,756,15,36,0,BKG-010620,TICK-021231,ITI-010620,189000,0,21000,210000,21,30
21232,4410,20250412,756,16,36,0,BKG-010620,TICK-021232,ITI-010620,173000,0,19000,192000,19,0
21233,1200,20250607,1149,24,36,1,BKG-010621,TICK-021233,ITI-010621,279000,14000,29000,294000,29,0
21234,618,20250531,2114,2,4,2,BKG-010622,TICK-021234,ITI-010622,89000,9000,9000,89000,9,0
21235,944,20250515,1003,8,14,0,BKG-010623,TICK-021235,ITI-010623,129000,0,14000,143000,14,30
21236,944,20250515,1003,9,14,0,BKG-010623,TICK-021236,ITI-010623,279000,0,31000,310000,31,0
21237,3185,20250719,2102,19,22,0,BKG-010624,TICK-021237,ITI-010624,112000,0,12000,124000,12,0
21238,3185,20250719,2102,30,22,0,BKG-010624,TICK-021238,ITI-010624,422000,0,46000,468000,47,0
21239,3185,20250719,2102,25,22,0,BKG-010624,TICK-021239,ITI-010624,433000,0,48000,481000,48,0
21240,4822,20250922,716,17,36,2,BKG-010625,TICK-021240,ITI-010625,92000,9000,9000,92000,9,0
21241,4822,20250922,716,18,36,2,BKG-010625,TICK-021241,ITI-010625,196000,20000,19000,195000,20,0
21242,4822,20250922,716,19,36,2,BKG-010625,TICK-021242,ITI-010625,94000,9000,9000,94000,9,0
21243,4114,20250324,1444,13,36,1,BKG-010626,TICK-021243,ITI-010626,135000,7000,14000,142000,14,0
21244,4114,20250324,1444,14,36,1,BKG-010626,TICK-021244,ITI-010626,386000,19000,40000,407000,41,0
21245,1244,20251018,2129,9,34,0,BKG-010627,TICK-021245,ITI-010627,207000,0,23000,230000,23,0
21246,1244,20251018,2129,28,34,0,BKG-010627,TICK-021246,ITI-010627,237000,0,26000,263000,26,0
21247,244,20250928,1734,17,32,0,BKG-010628,TICK-021247,ITI-010628,68000,0,7000,75000,8,0
21248,2680,20251123,1501,18,41,0,BKG-010629,TICK-021248,ITI-010629,235000,0,26000,261000,26,0
21249,2680,20251123,1501,19,41,0,BKG-010629,TICK-021249,ITI-010629,112000,0,12000,124000,12,0
21250,3558,20250617,1328,6,34,0,BKG-010630,TICK-021250,ITI-010630,98000,0,11000,109000,11,0
21251,3558,20250617,1328,7,34,0,BKG-010630,TICK-021251,ITI-010630,294000,0,32000,326000,33,0
21252,3558,20250617,1328,8,34,0,BKG-010630,TICK-021252,ITI-010630,262000,0,29000,291000,29,0
