loyalty_transaction_sk,passenger_sk,transaction_date_sk,transaction_time_sk,loyalty_transaction_type_sk,loyalty_transaction_id,reference_id,points_transacted,points_balance_after
12937,3058,20251208,900,1,LTX-0012937,BKG-011879,81,109
12938,2935,20250404,900,1,LTX-0012938,BKG-007239,28,28
12939,2935,20250516,900,1,LTX-0012939,BKG-010512,26,54
12940,2935,20250613,900,1,LTX-0012940,BKG-009407,19,73
12941,2935,20250613,1800,2,LTX-0012941,BKG-009407,-10,63
12942,1103,20250126,900,1,LTX-0012942,BKG-007246,40,40
12943,1103,20250126,1800,2,LTX-0012943,BKG-007246,-20,20
12944,3550,20250312,900,1,LTX-0012944,BKG-008978,17,17
12945,3550,20250803,900,1,LTX-0012945,BKG-007256,35,52
12946,1576,20250403,900,1,LTX-0012946,BKG-007260,93,93
12947,1576,20250427,900,1,LTX-0012947,BKG-009070,64,157
12948,1576,20250826,900,1,LTX-0012948,BKG-010891,55,212
12949,3895,20250411,900,1,LTX-0012949,BKG-009899,16,16
12950,3895,20250523,900,1,LTX-0012950,BKG-007261,43,59
12951,2661,20250204,900,1,LTX-0012951,BKG-012042,36,36
12952,2661,20250404,900,1,LTX-0012952,BKG-007265,32,68
12953,2661,20250527,900,1,LTX-0012953,BKG-009745,81,149
12954,2661,20250710,900,1,LTX-0012954,BKG-008931,24,173
12955,2661,20250710,1800,2,LTX-0012955,BKG-008931,-20,153
12956,2661,20251124,900,1,LTX-0012956,BKG-007609,43,196
12957,954,20250427,900,1,LTX-0012957,BKG-007269,50,50
12958,4406,20250824,900,1,LTX-0012958,BKG-007280,25,25
12959,4406,20250831,900,1,LTX-0012959,BKG-008623,36,61
12960,4406,20251007,900,1,LTX-0012960,BKG-009173,8,69
12961,3900,20250131,900,1,LTX-0012961,BKG-010058,14,14
12962,3900,20250217,900,1,LTX-0012962,BKG-007572,30,44
12963,3900,20250420,900,1,LTX-0012963,BKG-010291,39,83
12964,3900,20250422,900,1,LTX-0012964,BKG-007487,30,113
12965,3901,20251219,900,1,LTX-0012965,BKG-007284,72,185
12966,2718,20250614,900,1,LTX-0012966,BKG-007285,44,44
12967,99,20250215,900,1,LTX-0012967,BKG-007286,49,49
12968,99,20250512,900,1,LTX-0012968,BKG-011589,53,102
12969,99,20250811,900,1,LTX-0012969,BKG-008592,33,135
12970,1794,20250416,900,1,LTX-0012970,BKG-007295,25,25
12971,1794,20250605,900,1,LTX-0012971,BKG-007352,25,50
12972,1794,20250619,900,1,LTX-0012972,BKG-011226,54,104
12973,1794,20250810,900,1,LTX-0012973,BKG-009850,42,146
12974,4532,20250215,900,1,LTX-0012974,BKG-007297,16,16
12975,4585,20250601,900,1,LTX-0012975,BKG-007308,57,57
12976,4585,20251205,900,1,LTX-0012976,BKG-007503,33,90
12977,4320,20250518,900,1,LTX-0012977,BKG-007322,38,38
12978,4320,20250626,900,1,LTX-0012978,BKG-011116,15,53
12979,1125,20250628,900,1,LTX-0012979,BKG-012161,10,10
12980,1125,20250803,900,1,LTX-0012980,BKG-011325,69,79
12981,1125,20251026,900,1,LTX-0012981,BKG-007326,62,141
12982,1125,20251118,900,1,LTX-0012982,BKG-012446,47,188
12983,3867,20250604,900,1,LTX-0012983,BKG-007327,35,35
12984,1821,20250303,900,1,LTX-0012984,BKG-007328,31,31
12985,1821,20251027,900,1,LTX-0012985,BKG-009664,34,65
12986,1821,20251123,900,1,LTX-0012986,BKG-008066,72,137
12987,2837,20250107,900,1,LTX-0012987,BKG-008580,16,16
12988,2837,20250703,900,1,LTX-0012988,BKG-007329,56,72
12989,4570,20250705,900,1,LTX-0012989,BKG-007334,93,93
12990,4570,20251205,900,1,LTX-0012990,BKG-008514,63,156
12991,4020,20250607,900,1,LTX-0012991,BKG-007335,34,34
12992,1810,20250529,900,1,LTX-0012992,BKG-008279,65,65
12993,1810,20250704,900,1,LTX-0012993,BKG-007336,20,85
12994,657,20250425,900,1,LTX-0012994,BKG-009599,50,50
12995,657,20250425,1800,2,LTX-0012995,BKG-009599,-20,30
12996,657,20250912,900,1,LTX-0012996,BKG-007339,46,76
12997,2180,20250530,900,1,LTX-0012997,BKG-007346,47,47
12998,2181,20250614,900,1,LTX-0012998,BKG-011534,9,56
12999,4357,20250307,900,1,LTX-0012999,BKG-007358,40,40
13000,4357,20250427,900,1,LTX-0013000,BKG-012062,86,126
13001,4357,20250523,900,1,LTX-0013001,BKG-008897,64,190
13002,3062,20250707,900,1,LTX-0013002,BKG-007887,41,41
13003,3062,20251010,900,1,LTX-0013003,BKG-007371,34,75
13004,2976,20250206,900,1,LTX-0013004,BKG-007375,69,69
13005,2976,20250217,900,1,LTX-0013005,BKG-010553,24,93
13006,2977,20251011,900,1,LTX-0013006,BKG-008962,28,121
13007,2977,20251011,1800,2,LTX-0013007,BKG-008962,-10,111
13008,426,20250826,900,1,LTX-0013008,BKG-007377,36,36
13009,426,20250826,1800,2,LTX-0013009,BKG-007377,-20,16
13010,142,20250928,900,1,LTX-0013010,BKG-007380,26,26
13011,4732,20250213,900,1,LTX-0013011,BKG-011351,8,8
13012,4732,20250307,900,1,LTX-0013012,BKG-007447,32,40
13013,4732,20250307,1800,2,LTX-0013013,BKG-007447,-30,10
13014,4732,20250310,900,1,LTX-0013014,BKG-008176,34,44
13015,4732,20250913,900,1,LTX-0013015,BKG-007381,57,101
13016,3546,20250420,900,1,LTX-0013016,BKG-007388,25,25
13017,1740,20250509,900,1,LTX-0013017,BKG-007389,32,32
13018,1740,20250513,900,1,LTX-0013018,BKG-008645,21,53
13019,1740,20250606,900,1,LTX-0013019,BKG-010510,62,115
13020,1740,20251221,900,1,LTX-0013020,BKG-009503,80,195
13021,1740,20251221,900,1,LTX-0013021,BKG-009543,71,266
13022,2809,20250317,900,1,LTX-0013022,BKG-009885,34,34
13023,2809,20250406,900,1,LTX-0013023,BKG-007393,43,77
13024,2809,20250511,900,1,LTX-0013024,BKG-009763,26,103
13025,2809,20250616,900,1,LTX-0013025,BKG-012053,10,113
13026,2809,20250616,1800,2,LTX-0013026,BKG-012053,-10,103
13027,1159,20251028,900,1,LTX-0013027,BKG-010745,60,60
13028,1159,20251126,900,1,LTX-0013028,BKG-007400,37,97
13029,1379,20250607,900,1,LTX-0013029,BKG-007976,63,63
13030,1379,20251211,900,1,LTX-0013030,BKG-007401,76,139
13031,2825,20250410,900,1,LTX-0013031,BKG-011694,20,20
13032,2826,20251026,900,1,LTX-0013032,BKG-010880,40,60
13033,2826,20251109,900,1,LTX-0013033,BKG-007407,46,106
13034,3777,20250206,900,1,LTX-0013034,BKG-008746,60,60
13035,3777,20250403,900,1,LTX-0013035,BKG-009844,44,104
13036,3777,20250617,900,1,LTX-0013036,BKG-007421,67,171
13037,3777,20250617,1800,2,LTX-0013037,BKG-007421,-30,141
13038,3777,20250824,900,1,LTX-0013038,BKG-010450,32,173
13039,2465,20251011,900,1,LTX-0013039,BKG-007423,38,38
13040,4026,20250403,900,1,LTX-0013040,BKG-008208,41,41
13041,4026,20250403,1800,2,LTX-0013041,BKG-008208,-20,21
13042,4026,20250511,900,1,LTX-0013042,BKG-007438,8,29
13043,4026,20250628,900,1,LTX-0013043,BKG-009875,62,91
13044,4026,20250921,900,1,LTX-0013044,BKG-007968,41,132
13045,767,20250630,900,1,LTX-0013045,BKG-007448,34,34
13046,767,20251108,900,1,LTX-0013046,BKG-008085,45,79
13047,767,20251206,900,1,LTX-0013047,BKG-010460,43,122
13048,4447,20250827,900,1,LTX-0013048,BKG-007451,42,42
13049,573,20250703,900,1,LTX-0013049,BKG-007452,54,54
13050,819,20250708,900,1,LTX-0013050,BKG-007453,75,75
13051,942,20250526,900,1,LTX-0013051,BKG-007454,50,50
13052,2207,20250323,900,1,LTX-0013052,BKG-007462,47,47
13053,3006,20250503,900,1,LTX-0013053,BKG-008693,22,22
13054,3006,20250702,900,1,LTX-0013054,BKG-007468,43,65
13055,3006,20251014,900,1,LTX-0013055,BKG-007502,56,121
13056,3006,20251014,1800,2,LTX-0013056,BKG-007502,-20,101
13057,2065,20250824,900,1,LTX-0013057,BKG-007480,77,77
13058,4537,20250314,900,1,LTX-0013058,BKG-011623,36,36
13059,4537,20250923,900,1,LTX-0013059,BKG-007481,68,104
13060,4537,20251117,900,1,LTX-0013060,BKG-009320,44,148
13061,3369,20250221,900,1,LTX-0013061,BKG-007492,54,54
13062,3369,20250620,900,1,LTX-0013062,BKG-009023,107,161
13063,3485,20250105,900,1,LTX-0013063,BKG-007500,30,30
13064,3485,20250105,1800,2,LTX-0013064,BKG-007500,-30,0
13065,3485,20250224,900,1,LTX-0013065,BKG-011887,31,31
13066,3485,20250326,900,1,LTX-0013066,BKG-010415,33,64
13067,3485,20250326,1800,2,LTX-0013067,BKG-010415,-10,54
13068,194,20250706,900,1,LTX-0013068,BKG-007501,46,46
13069,194,20251109,900,1,LTX-0013069,BKG-012302,46,92
13070,359,20250717,900,1,LTX-0013070,BKG-007505,56,56
13071,404,20250406,900,1,LTX-0013071,BKG-011797,20,20
13072,404,20251001,900,1,LTX-0013072,BKG-007508,54,74
13073,3135,20250322,900,1,LTX-0013073,BKG-011379,60,60
13074,3135,20250322,1800,2,LTX-0013074,BKG-011379,-30,30
13075,3135,20250428,900,1,LTX-0013075,BKG-007509,58,88
13076,3135,20250501,900,1,LTX-0013076,BKG-009991,35,123
13077,782,20251020,900,1,LTX-0013077,BKG-009571,86,86
13078,782,20251203,900,1,LTX-0013078,BKG-007515,75,161
13079,391,20250201,900,1,LTX-0013079,BKG-007517,8,8
13080,941,20250223,900,1,LTX-0013080,BKG-007519,16,16
13081,941,20250422,900,1,LTX-0013081,BKG-010353,33,49
13082,941,20251006,900,1,LTX-0013082,BKG-012280,50,99
13083,941,20251111,900,1,LTX-0013083,BKG-010051,11,110
13084,430,20250414,900,1,LTX-0013084,BKG-008457,33,33
13085,430,20250414,1800,2,LTX-0013085,BKG-008457,-20,13
13086,430,20250613,900,1,LTX-0013086,BKG-007527,68,81
13087,430,20250927,900,1,LTX-0013087,BKG-010717,57,138
13088,4182,20250208,900,1,LTX-0013088,BKG-011733,27,27
13089,4182,20251105,900,1,LTX-0013089,BKG-007540,73,100
13090,4182,20251105,1800,2,LTX-0013090,BKG-007540,-30,70
13091,4182,20251204,900,1,LTX-0013091,BKG-008207,56,126
13092,964,20250206,900,1,LTX-0013092,BKG-007541,32,32
13093,964,20250312,900,1,LTX-0013093,BKG-011752,22,54
13094,964,20250831,900,1,LTX-0013094,BKG-012475,6,60
13095,1393,20250306,900,1,LTX-0013095,BKG-012368,26,26
13096,1393,20250306,1800,2,LTX-0013096,BKG-012368,-20,6
13097,1393,20250525,900,1,LTX-0013097,BKG-007542,68,74
13098,2556,20250513,900,1,LTX-0013098,BKG-007547,28,28
13099,460,20250607,900,1,LTX-0013099,BKG-007548,41,41
13100,460,20250820,900,1,LTX-0013100,BKG-012351,39,80
13101,2498,20250218,900,1,LTX-0013101,BKG-011243,21,21
13102,2498,20250225,900,1,LTX-0013102,BKG-007550,29,50
13103,2498,20250514,900,1,LTX-0013103,BKG-010662,61,111
13104,103,20250313,900,1,LTX-0013104,BKG-007554,59,59
13105,103,20250913,900,1,LTX-0013105,BKG-008699,46,105
13106,103,20250913,1800,2,LTX-0013106,BKG-008699,-20,85
13107,2,20250124,900,1,LTX-0013107,BKG-007584,8,8
13108,2,20250630,900,1,LTX-0013108,BKG-008483,70,78
13109,2,20250706,900,1,LTX-0013109,BKG-009805,53,131
13110,2,20251114,900,1,LTX-0013110,BKG-008666,38,169
13111,2165,20250617,900,1,LTX-0013111,BKG-007590,15,15
13112,1443,20241219,900,1,LTX-0013112,BKG-007594,18,18
13113,1443,20250113,900,1,LTX-0013113,BKG-008554,13,31
13114,1443,20250917,900,1,LTX-0013114,BKG-008879,36,67
13115,1443,20250917,1800,2,LTX-0013115,BKG-008879,-10,57
13116,1443,20251206,900,1,LTX-0013116,BKG-009157,54,111
13117,2468,20250118,900,1,LTX-0013117,BKG-007600,45,45
13118,253,20250613,900,1,LTX-0013118,BKG-007612,67,67
13119,1717,20250520,900,1,LTX-0013119,BKG-007615,29,29
13120,1717,20250521,900,1,LTX-0013120,BKG-010167,21,50
13121,4228,20250914,900,1,LTX-0013121,BKG-007627,25,25
13122,3805,20250507,900,1,LTX-0013122,BKG-007630,46,46
13123,2323,20250314,900,1,LTX-0013123,BKG-009892,56,56
13124,2323,20250621,900,1,LTX-0013124,BKG-007632,61,117
13125,2323,20250621,1800,2,LTX-0013125,BKG-007632,-30,87
13126,2708,20250125,900,1,LTX-0013126,BKG-011664,69,69
13127,2708,20250515,900,1,LTX-0013127,BKG-007641,32,101
13128,2708,20250515,1800,2,LTX-0013128,BKG-007641,-20,81
13129,2708,20250609,900,1,LTX-0013129,BKG-009052,11,92
13130,2708,20250618,900,1,LTX-0013130,BKG-011629,12,104
13131,2709,20251103,900,1,LTX-0013131,BKG-012486,18,122
13132,1047,20251215,900,1,LTX-0013132,BKG-007646,53,53
13133,289,20250523,900,1,LTX-0013133,BKG-010474,36,36
13134,289,20250702,900,1,LTX-0013134,BKG-007672,41,77
13135,4068,20250606,900,1,LTX-0013135,BKG-009063,18,18
13136,4068,20251016,900,1,LTX-0013136,BKG-007685,26,44
13137,4557,20250126,900,1,LTX-0013137,BKG-007692,14,14
13138,4557,20250202,900,1,LTX-0013138,BKG-008276,88,102
13139,540,20250320,900,1,LTX-0013139,BKG-010780,58,58
13140,540,20250516,900,1,LTX-0013140,BKG-007697,56,114
13141,540,20250628,900,1,LTX-0013141,BKG-009557,72,186
13142,3120,20251203,900,1,LTX-0013142,BKG-007698,33,33
13143,3254,20250613,900,1,LTX-0013143,BKG-011624,22,22
13144,3254,20250616,900,1,LTX-0013144,BKG-011180,65,87
13145,3254,20250616,1800,2,LTX-0013145,BKG-011180,-20,67
13146,3254,20250730,900,1,LTX-0013146,BKG-007705,18,85
13147,4417,20250516,900,1,LTX-0013147,BKG-012278,20,20
13148,4417,20250527,900,1,LTX-0013148,BKG-007707,42,62
13149,4417,20250704,900,1,LTX-0013149,BKG-010509,22,84
13150,2187,20250605,900,1,LTX-0013150,BKG-007712,65,65
13151,22,20250607,900,1,LTX-0013151,BKG-007713,44,44
13152,2354,20241226,900,1,LTX-0013152,BKG-011708,26,26
13153,2354,20250603,900,1,LTX-0013153,BKG-007997,36,62
13154,2354,20250615,900,1,LTX-0013154,BKG-009585,51,113
13155,2354,20250615,1800,2,LTX-0013155,BKG-009585,-20,93
13156,2354,20250820,900,1,LTX-0013156,BKG-007715,80,173
13157,4180,20250411,900,1,LTX-0013157,BKG-010989,27,27
13158,4180,20250411,1800,2,LTX-0013158,BKG-010989,-20,7
13159,4180,20251106,900,1,LTX-0013159,BKG-007717,52,59
13160,4180,20251106,1800,2,LTX-0013160,BKG-007717,-30,29
13161,2790,20250117,900,1,LTX-0013161,BKG-007719,9,9
13162,2790,20250816,900,1,LTX-0013162,BKG-007780,47,56
13163,1137,20241212,900,1,LTX-0013163,BKG-009846,60,60
13164,1137,20250514,900,1,LTX-0013164,BKG-007725,64,124
13165,1137,20250529,900,1,LTX-0013165,BKG-009258,72,196
13166,1138,20251210,900,1,LTX-0013166,BKG-010041,38,234
13167,2290,20250721,900,1,LTX-0013167,BKG-007728,39,39
13168,2290,20251214,900,1,LTX-0013168,BKG-011227,75,114
13169,2290,20251214,1800,2,LTX-0013169,BKG-011227,-10,104
13170,2965,20250825,900,1,LTX-0013170,BKG-011513,19,19
13171,2965,20251002,900,1,LTX-0013171,BKG-007729,37,56
13172,3237,20251201,900,1,LTX-0013172,BKG-007730,91,91
13173,3067,20250628,900,1,LTX-0013173,BKG-007814,48,48
13174,3067,20251012,900,1,LTX-0013174,BKG-007740,51,99
13175,3691,20250513,900,1,LTX-0013175,BKG-007750,57,57
13176,3691,20250609,900,1,LTX-0013176,BKG-009075,54,111
13177,4498,20251006,900,1,LTX-0013177,BKG-007751,48,48
13178,3680,20250215,900,1,LTX-0013178,BKG-011228,79,79
13179,3680,20251203,900,1,LTX-0013179,BKG-007759,7,86
13180,1867,20250321,900,1,LTX-0013180,BKG-008654,51,51
13181,1867,20250520,900,1,LTX-0013181,BKG-007767,55,106
13182,1502,20250519,900,1,LTX-0013182,BKG-007771,38,38
13183,1502,20250519,1800,2,LTX-0013183,BKG-007771,-10,28
13184,948,20250122,900,1,LTX-0013184,BKG-007785,45,45
13185,1882,20250125,900,1,LTX-0013185,BKG-011239,14,14
13186,1882,20250129,900,1,LTX-0013186,BKG-009478,56,70
13187,1882,20250426,900,1,LTX-0013187,BKG-010988,24,94
13188,1882,20251125,900,1,LTX-0013188,BKG-007788,58,152
13189,4254,20241218,900,1,LTX-0013189,BKG-010746,25,25
13190,4254,20250331,900,1,LTX-0013190,BKG-007796,37,62
13191,4254,20250423,900,1,LTX-0013191,BKG-011993,29,91
13192,4254,20250609,900,1,LTX-0013192,BKG-011055,42,133
13193,4255,20250625,900,1,LTX-0013193,BKG-011023,37,170
13194,4255,20250713,900,1,LTX-0013194,BKG-010141,38,208
13195,3370,20251007,900,1,LTX-0013195,BKG-007798,44,44
13196,3370,20251026,900,1,LTX-0013196,BKG-009620,19,63
13197,3296,20251006,900,1,LTX-0013197,BKG-007801,42,42
13198,930,20250613,900,1,LTX-0013198,BKG-007803,44,44
13199,3355,20250609,900,1,LTX-0013199,BKG-007817,82,82
13200,3355,20250716,900,1,LTX-0013200,BKG-011892,48,130
13201,1007,20250614,900,1,LTX-0013201,BKG-007820,25,25
13202,2519,20250510,900,1,LTX-0013202,BKG-007833,48,48
13203,2519,20250514,900,1,LTX-0013203,BKG-010375,84,132
13204,3115,20250314,900,1,LTX-0013204,BKG-007839,39,39
13205,4231,20250621,900,1,LTX-0013205,BKG-007841,65,65
13206,3332,20250622,900,1,LTX-0013206,BKG-007844,57,57
13207,2377,20241231,900,1,LTX-0013207,BKG-009786,32,32
13208,2377,20250612,900,1,LTX-0013208,BKG-011464,25,57
13209,2377,20250715,900,1,LTX-0013209,BKG-007851,89,146
13210,2377,20250715,1800,2,LTX-0013210,BKG-007851,-10,136
13211,2377,20251108,900,1,LTX-0013211,BKG-009530,88,224
13212,3574,20250701,900,1,LTX-0013212,BKG-007853,68,68
13213,3441,20250510,900,1,LTX-0013213,BKG-007855,68,68
13214,3441,20250513,900,1,LTX-0013214,BKG-010181,72,140
13215,3441,20251026,900,1,LTX-0013215,BKG-010366,22,162
13216,4497,20250116,900,1,LTX-0013216,BKG-007857,50,50
13217,4497,20250607,900,1,LTX-0013217,BKG-010687,100,150
13218,4497,20250607,1800,2,LTX-0013218,BKG-010687,-10,140
13219,3413,20250910,900,1,LTX-0013219,BKG-007859,60,60
13220,1246,20251027,900,1,LTX-0013220,BKG-007866,25,25
13221,4461,20250405,900,1,LTX-0013221,BKG-009746,41,41
13222,4461,20250630,900,1,LTX-0013222,BKG-007876,39,80
13223,4461,20250831,900,1,LTX-0013223,BKG-010317,51,131
13224,3641,20250316,900,1,LTX-0013224,BKG-007885,72,72
13225,924,20250605,900,1,LTX-0013225,BKG-007893,22,22
13226,4773,20250713,900,1,LTX-0013226,BKG-009526,12,12
13227,4773,20250826,900,1,LTX-0013227,BKG-007900,61,73
13228,4608,20250313,900,1,LTX-0013228,BKG-007904,36,36
13229,4608,20250609,900,1,LTX-0013229,BKG-008624,33,69
13230,492,20250101,900,1,LTX-0013230,BKG-007920,13,13
13231,3038,20250226,900,1,LTX-0013231,BKG-012221,55,55
13232,3038,20250719,900,1,LTX-0013232,BKG-007922,43,98
13233,3038,20250724,900,1,LTX-0013233,BKG-011890,17,115
13234,3038,20250724,1800,2,LTX-0013234,BKG-011890,-30,85
13235,2485,20241216,900,1,LTX-0013235,BKG-011930,18,18
13236,2485,20250621,900,1,LTX-0013236,BKG-007923,56,74
13237,1187,20250725,900,1,LTX-0013237,BKG-007924,38,38
13238,1187,20250817,900,1,LTX-0013238,BKG-009633,23,61
13239,1158,20250625,900,1,LTX-0013239,BKG-010114,73,73
13240,1158,20251212,900,1,LTX-0013240,BKG-007957,84,157
13241,1158,20251216,900,1,LTX-0013241,BKG-011021,51,208
13242,1158,20251216,1800,2,LTX-0013242,BKG-011021,-20,188
13243,4503,20250522,900,1,LTX-0013243,BKG-007960,34,34
13244,2514,20250716,900,1,LTX-0013244,BKG-007962,37,37
13245,2514,20250908,900,1,LTX-0013245,BKG-009051,10,47
13246,926,20251018,900,1,LTX-0013246,BKG-007965,55,55
13247,486,20250815,900,1,LTX-0013247,BKG-007971,8,8
13248,3592,20251025,900,1,LTX-0013248,BKG-007978,34,34
13249,2397,20250613,900,1,LTX-0013249,BKG-007986,89,89
13250,2397,20250715,900,1,LTX-0013250,BKG-009091,65,154
13251,2397,20251215,900,1,LTX-0013251,BKG-009974,60,214
13252,4828,20250707,900,1,LTX-0013252,BKG-011369,51,51
13253,4828,20251118,900,1,LTX-0013253,BKG-007993,59,110
13254,3454,20250120,900,1,LTX-0013254,BKG-008025,43,43
13255,3454,20250905,900,1,LTX-0013255,BKG-011426,12,55
13256,4717,20250602,900,1,LTX-0013256,BKG-008031,28,28
13257,4040,20250922,900,1,LTX-0013257,BKG-008034,26,26
13258,725,20250511,900,1,LTX-0013258,BKG-008037,55,55
13259,1127,20251129,900,1,LTX-0013259,BKG-008041,25,25
13260,1127,20251219,900,1,LTX-0013260,BKG-011730,23,48
13261,3714,20250223,900,1,LTX-0013261,BKG-008043,37,37
13262,4886,20250119,900,1,LTX-0013262,BKG-009700,56,56
13263,4886,20250405,900,1,LTX-0013263,BKG-008054,69,125
13264,4522,20250104,900,1,LTX-0013264,BKG-008062,22,22
13265,4522,20250223,900,1,LTX-0013265,BKG-012349,73,95
13266,4522,20250518,900,1,LTX-0013266,BKG-010151,44,139
13267,4522,20251205,900,1,LTX-0013267,BKG-012492,20,159
13268,32,20250325,900,1,LTX-0013268,BKG-008063,42,42
13269,1152,20251110,900,1,LTX-0013269,BKG-008073,57,57
13270,3631,20250518,900,1,LTX-0013270,BKG-011652,61,61
13271,3631,20250619,900,1,LTX-0013271,BKG-008851,94,155
13272,3631,20250623,900,1,LTX-0013272,BKG-008074,48,203
13273,712,20250201,900,1,LTX-0013273,BKG-011526,44,44
13274,712,20250711,900,1,LTX-0013274,BKG-008075,12,56
13275,3628,20251105,900,1,LTX-0013275,BKG-008078,8,8
13276,3049,20251018,900,1,LTX-0013276,BKG-008088,30,30
13277,3511,20251209,900,1,LTX-0013277,BKG-008095,25,25
13278,3511,20251209,1800,2,LTX-0013278,BKG-008095,-20,5
13279,4507,20250714,900,1,LTX-0013279,BKG-008099,16,16
13280,1003,20251115,900,1,LTX-0013280,BKG-008100,19,19
13281,3428,20250609,900,1,LTX-0013281,BKG-009158,11,11
13282,3428,20251114,900,1,LTX-0013282,BKG-012198,67,78
13283,3428,20251208,900,1,LTX-0013283,BKG-008102,66,144
13284,3976,20250119,900,1,LTX-0013284,BKG-011794,28,28
13285,3976,20250705,900,1,LTX-0013285,BKG-008316,50,78
13286,3977,20251104,900,1,LTX-0013286,BKG-008104,25,103
13287,3977,20251122,900,1,LTX-0013287,BKG-008843,43,146
13288,16,20250329,900,1,LTX-0013288,BKG-008108,60,60
13289,1123,20250519,900,1,LTX-0013289,BKG-009021,60,60
13290,1123,20250725,900,1,LTX-0013290,BKG-011183,40,100
13291,1123,20250803,900,1,LTX-0013291,BKG-008111,23,123
13292,1123,20251208,900,1,LTX-0013292,BKG-011821,12,135
13293,1659,20251003,900,1,LTX-0013293,BKG-011613,14,14
13294,1659,20251202,900,1,LTX-0013294,BKG-008117,78,92
13295,157,20250204,900,1,LTX-0013295,BKG-011344,23,23
13296,157,20250411,900,1,LTX-0013296,BKG-008139,44,67
13297,157,20250411,1800,2,LTX-0013297,BKG-008139,-20,47
13298,1056,20250623,900,1,LTX-0013298,BKG-008153,54,54
13299,3429,20250609,900,1,LTX-0013299,BKG-010654,36,36
13300,3429,20250625,900,1,LTX-0013300,BKG-008158,70,106
13301,3430,20251127,900,1,LTX-0013301,BKG-008757,60,166
13302,971,20250525,900,1,LTX-0013302,BKG-008612,49,49
13303,971,20250829,900,1,LTX-0013303,BKG-010157,16,65
13304,971,20251117,900,1,LTX-0013304,BKG-008165,10,75
13305,1568,20250520,900,1,LTX-0013305,BKG-008180,31,31
13306,1568,20251031,900,1,LTX-0013306,BKG-010325,36,67
13307,1951,20250613,900,1,LTX-0013307,BKG-008185,73,73
13308,1662,20250605,900,1,LTX-0013308,BKG-008194,44,44
13309,1662,20250605,1800,2,LTX-0013309,BKG-008194,-20,24
13310,1523,20241230,900,1,LTX-0013310,BKG-011258,23,23
13311,1523,20250602,900,1,LTX-0013311,BKG-010382,59,82
13312,1523,20250602,1800,2,LTX-0013312,BKG-010382,-10,72
13313,1523,20250607,900,1,LTX-0013313,BKG-012378,61,133
13314,1523,20250610,900,1,LTX-0013314,BKG-010264,52,185
13315,1523,20250610,1800,2,LTX-0013315,BKG-010264,-10,175
13316,1523,20250704,900,1,LTX-0013316,BKG-008217,75,250
